GeneID	control	control	perturbed	control	perturbed	control	perturbed	perturbed
220323	1280	5771	3857	2538	2428	2971	1956	1953
25833	3	4	9	0	1	2	0	3
649133	0	0	0	0	0	0	0	0
105369531	0	0	0	0	0	0	0	0
219902	400	358	259	285	308	320	278	396
23365	3903	4980	4742	4026	5493	4936	3603	5887
2900	6	6	4	6	16	9	6	10
107984400	0	0	0	0	0	0	0	0
105369532	0	1	0	0	0	0	0	0
101929227	0	0	0	0	0	0	0	0
101929208	0	0	0	0	0	0	0	0
219899	804	1241	1268	946	1307	1086	921	1643
7007	59	68	52	33	59	48	30	74
105369533	1	0	0	0	0	0	0	3
105369534	2	0	1	0	1	0	0	8
6309	1762	3470	2960	791	1151	862	980	3598
105369536	0	1	0	1	0	0	0	0
6653	66	43	56	22	27	13	47	152
105369535	0	0	0	0	0	0	0	0
107984402	3	0	0	3	0	0	2	14
399959	7077	9658	9291	7746	8617	6888	6477	10786
406911	0	0	0	1	0	0	1	0
414899	3	10	10	3	0	7	4	14
406882	0	0	0	0	0	0	0	0
113218492	0	0	0	0	0	0	0	0
406892	0	3	1	0	0	2	0	1
100189294	0	0	0	0	0	0	0	0
84959	916	689	495	486	536	1135	500	1374
56253	127	1	2	34	47	476	114	46
79864	285	325	347	300	365	331	218	405
390259	0	0	0	0	0	0	1	0
341056	42	53	51	38	32	47	29	77
3312	22723	49417	40896	24681	36534	34223	25268	51807
85391	0	4	1	0	1	2	0	1
85390	9	16	14	3	7	9	8	21
85389	4	13	11	7	4	6	7	10
101929289	3	12	4	7	1	4	5	2
79827	13411	17099	10694	10016	10729	24014	15566	16626
105369540	0	0	0	0	2	0	0	0
105369539	0	0	0	0	0	0	1	0
105369541	0	0	0	0	0	0	0	0
57476	155	373	354	322	675	172	218	310
100616319	0	0	0	0	0	0	0	0
55800	7	9	26	5	33	21	21	30
105369543	0	0	1	0	1	1	1	0
7753	322	420	292	300	346	389	276	487
390260	0	0	0	0	0	0	0	0
105369544	0	0	0	0	0	0	0	0
390261	0	0	0	0	0	0	0	0
338661	0	0	0	0	0	0	0	0
338662	0	0	0	0	0	0	0	0
219875	0	0	0	0	0	0	0	0
219874	0	0	0	0	0	0	0	0
219873	0	0	0	0	0	0	0	0
79490	0	0	0	0	0	0	0	0
390264	0	0	0	0	0	0	0	0
219870	0	0	0	0	0	0	0	0
219869	0	0	0	0	0	0	0	0
390265	0	0	0	0	0	0	0	0
107984403	3	1	0	0	0	1	0	4
105369545	1	0	0	0	0	0	0	0
4013	2550	1228	1095	1052	1966	2200	1755	3402
26497	0	0	0	0	0	0	0	0
102724410	0	0	0	0	0	0	0	0
26492	0	0	0	0	0	0	0	0
112267863	0	0	0	0	0	0	0	0
26494	0	0	0	0	0	0	0	0
219865	0	0	0	0	0	0	0	0
283159	0	0	0	0	0	0	0	0
112268069	0	0	0	0	0	0	0	0
283160	0	0	0	0	0	0	0	0
26595	0	0	0	0	0	0	0	0
390271	0	0	0	0	0	0	0	0
107984404	0	0	0	0	0	0	0	0
283162	0	0	0	0	0	0	0	0
26493	0	0	0	0	0	0	0	0
219858	0	0	0	0	0	0	0	0
390275	0	0	0	0	0	0	0	0
116337	0	0	0	0	0	0	0	0
84897	1319	1509	1090	1190	1112	1482	989	1454
54414	1979	2706	1894	1706	2006	2302	1595	2214
53340	95	226	227	79	111	126	116	168
107984405	0	0	0	0	0	0	0	0
4900	6	46	21	2	0	10	8	7
23584	0	0	2	0	0	0	1	0
90952	3	5	3	1	6	0	2	10
101929340	1	7	7	1	2	1	2	2
79684	354	393	382	309	381	388	393	598
100507283	24	23	37	13	20	20	27	47
64221	204	439	364	276	255	169	197	266
54538	4	22	44	28	41	0	6	10
107984406	0	4	6	2	1	0	0	0
220296	0	1	1	1	0	0	0	0
641654	0	1	1	0	0	0	0	0
105369547	11	19	16	8	7	4	1	6
80071	20	112	95	18	22	34	38	70
219855	5	14	41	9	19	9	13	18
219854	364	541	409	313	388	334	294	448
103695364	0	0	2	0	2	1	0	3
63876	200	161	112	57	150	42	83	486
105369549	0	0	1	0	0	0	0	0
9638	1485	1960	1695	1467	1821	1453	1092	2163
403312	4	5	6	10	7	2	1	10
105369550	5	1	0	0	1	2	2	3
9538	2763	3584	1371	2795	2008	2707	1116	2002
3703	4848	7741	5050	3522	3385	5303	3679	5367
1111	419	646	640	269	506	387	367	831
56	1	0	3	1	2	3	2	0
105369551	0	0	0	0	1	0	0	0
160065	0	0	1	0	0	0	0	0
399967	1	1	1	1	0	0	1	0
100169851	0	0	0	0	0	0	0	0
105369552	0	0	0	0	0	0	0	0
399968	0	0	0	0	0	0	0	0
219844	113	200	211	108	148	126	120	187
83480	199	243	231	171	277	313	209	312
29118	1	4	2	6	2	4	0	1
338667	0	0	0	5	3	15	8	1
50937	724	1120	627	2343	2278	4459	1729	458
107984407	1	0	0	2	7	2	0	0
105369591	0	0	1	0	0	0	0	0
84881	702	781	627	674	964	925	689	1120
79607	1557	2224	1627	1286	1608	1605	1355	2101
6734	3131	5067	3685	2746	3132	3358	2899	4239
55572	407	647	488	289	270	303	323	550
114609	212	277	260	163	237	260	195	265
105369557	64	82	64	48	70	71	56	74
28960	370	491	331	268	328	267	264	473
399972	74	88	71	17	38	40	33	81
6484	464	764	497	305	429	518	312	479
84623	11	45	17	49	38	5	16	22
101929427	1	3	7	6	21	1	1	3
105369561	0	0	0	1	0	0	0	0
105369559	0	0	0	0	1	0	0	0
100874251	0	0	0	0	0	0	0	0
100422918	0	0	0	0	0	0	0	0
105369558	0	0	0	0	0	0	0	0
283165	0	0	0	0	0	0	0	0
101929473	0	0	0	0	0	0	0	0
105369562	0	0	0	0	0	0	0	0
107984379	0	0	0	0	0	0	0	0
101929497	0	0	0	0	0	0	0	0
107984373	0	0	0	0	0	0	0	0
107984374	0	0	0	1	0	0	0	0
105369563	0	0	1	0	2	2	3	0
105369564	0	0	0	0	0	0	0	0
107984408	0	1	0	1	1	0	0	0
2113	1265	2658	3479	1401	2014	1907	1151	3058
102466104	0	0	0	0	0	0	0	0
101929517	0	0	0	0	0	0	0	0
105369565	0	0	0	0	0	0	0	0
105369568	0	5	1	0	0	0	0	0
101929538	0	0	0	0	0	0	0	0
2313	125	367	407	175	340	404	386	378
100507392	5	6	13	8	16	11	10	9
3758	1	1	0	0	1	0	0	0
107984409	1	1	0	0	0	0	0	0
3762	4	8	9	5	1	0	1	1
219833	37	72	72	46	25	17	25	35
63970	0	2	0	0	0	0	0	1
9743	504	1095	683	533	569	1364	525	385
399975	20	113	68	33	21	85	19	24
105369571	0	0	0	0	0	0	0	0
105369572	0	0	0	0	0	0	0	0
8538	0	0	0	0	0	0	0	0
107984410	0	0	0	0	0	0	0	0
101929557	0	0	0	0	0	0	0	0
120224	2	1	3	1	2	0	0	2
4798	855	779	503	612	701	869	615	859
56980	282	374	271	227	301	394	307	402
440072	2	3	3	1	3	2	4	3
107984432	5	5	2	7	3	5	2	3
334	24455	28147	22659	23570	30872	36492	21214	33175
6768	1	2	2	5	11	2	0	0
29068	792	1033	1193	904	1559	1094	938	1438
646383	1	3	3	1	0	2	0	1
11095	158	25	12	24	16	62	34	52
170689	206	67	88	139	282	23	50	160
105369574	0	1	2	1	1	0	0	1
102466873	0	0	0	0	0	0	0	0
283171	0	0	1	1	1	0	1	0
105369575	10	3	1	7	1	3	1	3
105369576	0	0	0	0	0	0	0	2
100507431	2	1	0	1	0	1	0	1
103611081	39	30	51	39	82	60	67	112
399979	2625	2979	2815	2402	3415	3333	2784	4266
105369577	0	0	0	0	0	0	0	0
107984411	0	0	0	0	0	1	0	0
105369579	0	0	0	0	0	0	0	0
105369578	0	0	0	0	0	0	1	0
107984412	0	0	0	0	0	0	0	0
50863	530	491	327	158	134	88	228	1322
101929653	0	0	0	0	0	0	0	0
101929637	0	0	0	0	0	0	0	0
107984413	13	11	8	3	3	2	4	31
100874281	0	0	0	0	0	0	0	0
4978	12	10	7	24	14	4	13	37
105369580	0	0	0	0	0	0	0	0
646522	0	0	0	0	0	0	0	0
219938	0	0	1	0	0	0	0	0
283174	178	27	73	79	207	495	563	293
100616119	2	0	2	1	3	6	10	3
22997	178	47	57	92	168	432	494	256
107984414	0	0	0	0	0	0	0	0
100128239	7	18	24	14	8	13	8	4
83700	1030	2178	1654	1402	1775	1626	1409	1769
107984040	0	0	0	0	0	0	2	0
23310	752	1586	1289	737	1072	913	1046	1685
109623486	9	16	12	8	14	12	13	9
112936	1583	2008	1373	1509	1711	1762	1334	1664
29087	629	802	603	553	631	694	570	781
27034	530	555	491	527	722	672	541	856
112937	0	0	1	0	2	0	0	0
89944	24	7	2	12	23	14	5	20
27087	1	0	0	0	1	1	1	0
283177	0	0	0	0	0	0	0	0
105369583	0	0	0	0	0	0	0	0
105369584	0	0	0	0	0	0	0	0
729305	0	6	6	1	1	1	1	0
105369586	0	1	1	0	2	0	0	13
100507548	0	0	0	0	0	0	0	0
105369588	0	0	0	0	0	0	0	0
105369587	0	0	0	0	0	0	0	0
105369589	0	0	0	0	0	0	0	0
107987373	174	221	199	111	129	145	132	215
107987374	6	12	3	3	2	5	1	0
107987375	1	1	1	0	0	1	0	0
112267876	8	6	7	390	343	6	8	14
102724852	33	38	37	1804	1486	23	29	58
100288778	543	371	353	355	504	355	351	677
107987170	1	0	0	0	0	1	0	0
677784	0	0	0	0	0	0	0	0
440073	1	0	4	8	27	31	23	11
105369593	0	0	0	0	0	0	0	0
574538	0	0	0	1	1	3	3	2
105369592	0	0	0	1	3	3	3	1
6539	2	1	0	4	4	4	1	0
101929384	0	0	0	0	0	0	0	0
6540	6	0	0	2	1	0	1	0
102723544	0	0	0	0	0	0	0	0
5927	1182	1853	1815	1326	1863	1916	1306	2089
84318	149	380	373	138	197	235	174	262
105369594	0	2	1	0	1	0	1	1
283358	20	38	16	69	98	110	93	33
4815	61	50	57	67	101	34	44	64
105369595	0	0	0	0	0	0	0	0
100049716	228	175	141	189	169	102	76	210
105369597	0	0	0	0	0	0	0	0
101929432	0	0	0	0	0	0	0	0
65125	5186	8254	7178	5332	7198	6438	5031	7894
5893	376	459	330	273	320	439	442	489
23085	1798	2564	1505	1810	1767	2404	1426	2184
107987182	0	0	0	0	0	0	0	0
100292680	4	3	2	8	10	2	2	12
107984507	5	5	2	6	1	1	3	6
81029	1306	874	414	589	472	596	593	1198
144699	209	242	206	141	191	249	275	289
100500816	0	0	0	0	0	1	0	0
79602	1393	2658	2133	1374	1806	1288	1052	2172
93589	17	20	25	27	29	11	11	14
105369602	0	1	0	0	1	0	0	0
105369601	0	0	0	0	0	0	0	0
654429	0	0	0	0	0	0	0	0
112268103	0	0	0	0	0	0	0	0
100271702	0	0	0	0	0	0	0	1
196513	563	487	472	528	677	664	496	746
775	1034	1168	651	664	624	441	357	1053
107984540	0	0	0	0	1	0	0	0
100874369	0	1	0	0	0	0	0	1
107984131	3	1	1	2	0	0	0	0
100874234	0	0	0	0	0	0	0	0
100874370	0	1	0	0	0	0	0	0
100874235	15	20	12	9	10	5	9	13
100652846	35	36	16	19	18	11	11	37
107984539	9	6	4	1	8	4	1	6
283440	16	14	21	14	13	17	9	22
2288	1828	4381	3316	1864	1821	1928	1227	3052
55846	464	859	561	453	443	513	374	597
83714	41	27	33	33	44	40	48	48
101929469	1	2	2	0	7	4	10	8
2305	678	3517	2106	437	343	489	316	687
83695	534	845	755	500	674	642	508	823
7289	1304	2292	1570	1038	1084	1447	972	1637
7004	303	391	173	215	215	317	145	262
10867	1164	1041	865	641	996	1159	838	1489
105369606	4	6	22	3	7	4	5	24
100128253	2	1	1	0	2	1	1	4
101930162	0	0	0	0	0	0	0	0
56341	1	2	4	5	3	7	6	0
105369607	2	0	0	0	0	1	1	0
100129223	0	0	0	2	0	0	0	0
84766	20	166	134	152	222	79	64	40
107984495	1	6	7	8	5	4	1	0
57097	342	402	358	303	399	306	254	438
105369609	2	0	1	2	0	0	0	1
105369608	0	0	0	0	0	0	0	0
105369611	0	0	0	0	1	0	0	0
105369612	0	0	0	0	0	0	0	0
103752584	46	10	7	37	59	35	47	69
894	954	303	338	913	1764	945	1053	2542
57103	628	324	245	758	901	660	467	1236
8074	0	0	0	0	0	0	0	0
2251	0	0	0	0	0	0	0	0
57102	455	792	672	476	582	537	490	862
10635	42	294	244	20	18	50	62	105
8798	300	241	273	155	195	248	233	462
10566	94	143	173	68	139	43	41	186
4704	932	1344	919	710	770	824	606	1132
101929549	1	0	0	0	1	0	0	1
26290	1	2	1	0	1	2	0	1
105369614	0	0	0	0	0	0	0	0
3742	3	11	6	3	2	1	1	2
3736	1	15	17	9	21	2	4	5
100507560	1	1	0	4	4	0	0	1
3741	0	1	0	0	0	0	0	0
105369617	1	0	1	0	0	0	0	0
105369616	0	0	0	0	0	0	0	0
101929584	0	0	0	0	0	0	1	0
105369618	0	0	0	0	0	0	0	0
4908	18	11	9	9	5	15	5	38
57101	3	1	1	0	2	1	0	2
105369621	0	1	0	0	0	0	0	0
7450	87	146	87	43	30	15	20	88
109729112	0	0	0	0	0	0	0	0
105369623	1	1	3	0	0	2	2	0
105369622	0	0	0	0	0	0	0	0
928	3427	7365	6436	1538	1635	2235	2519	3295
105369625	0	0	0	0	0	0	1	0
105369624	0	0	0	0	0	0	0	0
55200	10	11	10	5	5	8	1	7
7132	5224	7416	4424	3947	3948	5089	3083	3944
112268088	2	1	0	1	1	0	1	1
6337	20	8	9	5	11	9	13	13
107984500	0	1	0	0	1	1	0	1
105369626	0	2	0	0	0	1	1	1
4055	3309	5467	4068	3180	3793	3983	2895	3387
678655	656	700	766	421	616	384	494	867
939	93	87	87	70	84	47	93	136
55080	875	480	351	407	465	320	241	858
6843	557	635	518	424	547	324	528	597
51258	1780	2570	1684	1341	1302	1706	1072	1995
9918	1284	3124	2784	1123	1534	1670	1172	2013
692148	2	4	2	1	2	0	0	3
112268089	129	310	273	109	143	158	116	185
2597	55458	76194	59162	35578	42991	46500	39703	69142
25900	1965	2217	1573	1813	2072	1777	1608	1722
4839	698	1010	713	663	619	761	535	1034
1108	5243	6775	6194	4331	6558	8940	6233	8162
677780	0	0	0	0	0	1	0	0
105369631	1	0	0	1	0	0	1	0
57121	2	2	1	2	3	2	2	1
84519	23	32	23	26	29	23	26	30
51147	803	1158	1014	625	1008	1074	799	952
171017	1364	1748	1389	1128	1392	1609	1352	1764
196500	155	580	291	72	90	104	72	114
50813	2756	3722	2166	2124	2074	2194	1792	2933
8079	3137	4207	3161	2396	2600	2789	2238	3851
5763	6817	9465	7548	4139	6180	4426	4921	8548
3902	6	23	19	8	13	3	7	22
920	9	4	9	71	160	152	348	20
27239	119	85	174	102	213	139	279	325
10536	2932	4302	2554	1628	1529	1539	1499	2680
2784	172	168	139	79	108	95	149	276
83461	166	385	334	82	151	133	146	295
8078	2107	3675	2306	1734	1878	2383	1599	2430
7167	5984	11375	7494	3943	4704	5089	3957	8192
84727	185	322	246	185	215	306	276	178
105369632	7	12	9	5	9	14	8	8
283345	55	85	45	48	45	56	37	49
171220	293	404	272	316	282	384	208	388
10233	210	306	312	182	238	280	271	321
2026	1401	3127	1787	1070	1058	1715	1205	1271
1822	4207	5824	4347	2906	3656	3683	3055	4772
113246	1532	1559	1470	984	1306	1437	1658	1940
100147744	3	3	4	4	2	1	3	5
5777	13	4	1	4	10	12	15	26
105369634	0	0	1	0	0	0	0	0
105369635	0	0	0	0	0	0	1	0
406985	0	0	0	0	0	0	0	0
406933	0	0	0	0	0	0	0	0
11331	3172	3426	2843	2430	3063	3441	2864	4149
677777	18	13	22	11	14	18	16	28
10436	709	1161	649	699	712	655	374	654
10162	329	539	323	310	500	310	165	406
716	20294	48316	41274	35322	53619	32878	17315	25318
715	26211	51109	32297	36421	43399	33068	13775	21897
51279	1941	2356	1535	1770	2341	1469	875	1837
283314	415	656	736	476	959	323	360	608
83758	110	194	186	147	333	80	113	208
9746	1045	1628	1886	1137	2022	674	875	1787
5830	1005	1446	1333	1238	1762	953	748	1518
341392	0	0	0	0	1	0	1	1
283316	3	0	2	5	14	1	5	11
101927882	0	0	0	0	0	0	0	0
9332	0	0	2	9	6	0	0	0
339	0	0	0	0	0	0	0	0
9573	0	0	0	0	0	0	0	0
359787	0	0	0	0	1	0	0	0
170482	0	0	0	0	0	0	0	0
360030	0	0	0	0	0	0	0	0
79923	1	0	0	2	0	0	1	3
144195	236	775	426	278	224	408	184	243
6515	1488	5263	2979	1842	1460	2469	1188	1699
55810	993	1523	1082	802	938	1327	924	1066
719	31	77	61	26	24	159	114	46
25977	646	973	856	603	606	713	493	932
50856	14	11	12	7	16	26	16	12
642559	4	6	5	2	7	3	6	8
440077	0	0	2	0	0	0	0	1
440078	38	22	40	37	71	57	58	62
55138	25	2	6	16	25	8	11	17
653113	128	115	102	63	68	105	99	156
101927905	59	28	18	11	32	26	32	57
112268090	15	15	8	9	12	15	16	17
107987171	0	0	0	0	0	0	0	1
389634	0	1	0	0	0	1	0	3
101927966	54	34	36	40	55	47	57	88
93978	0	0	0	0	0	0	0	0
338339	0	0	0	0	0	0	0	0
26253	0	0	0	0	1	0	0	0
105369645	0	0	0	0	0	0	0	0
57379	0	4	1	1	3	0	0	0
8076	766	3984	2068	4111	4133	339	299	1079
57494	562	624	470	509	532	631	511	877
144568	3	0	1	3	0	0	0	0
1911	1144	1168	817	876	1078	1219	923	1392
4074	2108	3291	2322	1909	2199	2295	1652	3052
10219	25	50	34	23	34	24	27	33
253128	1	1	1	1	0	0	2	2
144571	54	104	104	36	45	30	37	44
2	9	24	31	104	151	314	78	15
5858	0	0	0	2	3	5	3	0
3	0	0	0	0	0	0	0	0
100422872	168	287	121	118	104	286	83	121
100499405	131	193	85	66	89	207	65	89
642846	175	216	151	60	73	250	240	225
107984489	4	7	9	1	1	6	8	5
105369649	0	0	0	0	0	0	0	0
101930452	1	5	2	0	0	0	2	3
101928030	0	0	0	0	0	0	0	0
728715	3	7	12	0	0	3	5	17
105369647	0	0	0	0	0	0	1	0
107987172	3	5	6	0	2	3	8	4
440081	279	341	225	93	114	344	357	341
105376678	1	3	4	1	1	1	1	3
408186	11	11	14	4	3	9	4	13
3820	1	0	0	0	0	1	0	1
107987174	1	0	0	0	0	2	0	1
374443	158	216	164	139	154	334	147	162
105369728	0	1	0	0	0	0	0	0
29121	671	746	584	523	544	791	528	890
105369652	1	0	0	0	1	3	3	0
160365	0	0	0	0	0	0	0	0
969	0	0	1	0	0	0	0	0
51348	0	2	1	0	1	1	0	1
9976	134	91	94	96	147	193	47	116
100431172	0	0	0	0	0	0	0	0
387836	0	0	0	0	0	0	0	0
100506159	0	0	0	0	0	0	0	0
400002	0	0	0	0	0	0	0	0
160364	0	1	2	0	0	0	0	0
51266	0	0	0	0	0	0	0	0
387837	0	0	0	0	0	0	0	0
102724020	0	0	0	0	0	0	0	0
112268091	0	0	0	0	0	0	0	0
283420	0	0	0	0	0	0	0	0
51267	0	0	0	0	1	1	0	0
105369655	0	0	0	1	0	0	0	0
64581	0	0	0	0	0	0	0	0
4973	0	0	0	0	0	0	0	0
120939	0	0	0	0	0	0	0	0
107984509	0	0	0	0	0	0	0	0
23710	1027	1741	1810	1350	2062	1923	1127	1415
3824	19	7	11	16	19	14	15	15
105369656	0	0	0	0	0	0	0	0
113523642	0	0	0	1	1	1	0	0
101928100	6	6	5	3	4	3	3	8
100528032	2	1	2	1	1	1	1	1
22914	2	1	2	1	1	1	1	1
8302	0	0	0	0	1	0	0	0
3823	1	0	1	0	0	0	0	0
3822	1	0	1	0	0	0	0	1
3821	1	0	0	0	0	0	1	0
105369657	0	0	0	0	0	0	0	0
255308	611	744	540	560	538	794	446	602
105369658	0	0	0	0	0	0	0	0
101060038	0	0	0	0	0	0	1	0
105376675	1	1	1	1	0	1	4	1
10748	11	30	22	7	8	19	30	35
55110	162	466	308	160	165	170	180	252
55359	3	95	77	2	2	0	1	17
8531	4521	4291	3224	4774	5174	5574	3403	5411
112268104	4	6	2	5	4	9	0	5
101928162	0	0	0	0	1	0	0	0
50837	1	0	1	0	0	0	0	0
50836	0	0	0	0	0	0	0	0
50835	0	0	0	0	0	0	0	0
107984459	25	19	28	10	34	25	53	59
50839	0	0	1	0	3	2	1	3
100533464	42	51	75	39	53	50	64	78
11272	10	15	29	9	17	18	25	29
5554	40	39	48	30	35	41	40	49
50838	0	0	0	0	0	1	0	0
5555	6	12	8	8	6	6	7	9
106707243	40	40	59	27	28	34	37	50
50840	8	5	8	4	4	5	4	9
259296	0	0	0	1	1	0	0	0
259295	14	19	15	22	18	22	7	22
259294	2	3	1	3	4	2	1	0
259290	2	4	1	2	3	4	3	1
259292	1	0	1	0	1	1	0	0
259289	0	1	0	0	0	0	0	0
259293	1	0	0	0	0	0	0	0
100129361	487	758	687	530	659	718	633	824
353164	0	0	0	0	0	0	0	0
5544	0	0	1	0	0	0	1	0
107987183	2	0	1	0	1	0	0	3
5545	0	0	0	0	0	0	0	0
5542	0	0	0	0	0	0	0	0
653247	0	0	0	0	0	0	0	0
440084	0	0	0	0	0	0	0	0
338817	20	2	6	14	31	4	20	57
2120	480	733	531	400	562	942	513	596
79370	0	0	0	0	0	0	0	1
103504734	130	210	79	86	77	205	69	88
4040	1027	1262	886	1067	1033	2119	975	1066
54682	319	605	673	259	485	439	501	504
503693	12	29	21	16	13	14	8	12
118426	275	360	239	269	275	424	266	238
107984485	39	61	51	38	47	87	47	59
80824	522	634	537	567	677	1199	538	743
107984486	0	0	0	0	0	0	0	0
1389	1431	2151	1657	1593	1837	1657	1140	1714
2842	42	47	65	43	45	59	50	70
1027	492	751	898	471	784	812	697	797
105369663	84	115	160	80	129	134	98	126
81575	63	146	157	38	56	73	84	92
107984129	1	5	7	1	0	1	2	0
693198	0	0	0	0	0	0	0	0
51202	1056	1329	1028	854	1051	1129	763	1369
107984492	1	2	2	1	0	1	1	3
112267864	0	0	0	0	0	1	0	2
387841	1400	887	962	1019	1202	1613	1468	2164
9052	435	434	374	112	87	245	115	501
693199	1	2	1	1	0	1	0	2
100506314	92	13	12	9	8	220	162	92
55507	1	0	0	1	0	3	3	1
50865	1282	2215	1349	1327	1266	1722	911	1249
93164	252	351	163	207	141	246	131	220
57613	220	370	255	243	328	200	145	278
83445	0	29	11	2	4	1	0	3
105369666	0	1	0	0	1	0	0	0
2012	10458	25251	15596	14026	14125	10654	8437	12307
283422	1	1	0	0	0	1	0	1
2904	0	3	2	0	1	0	2	1
105369668	1	2	1	1	0	0	0	0
105369667	0	0	0	0	0	0	0	0
55729	1043	1829	1463	1171	1436	1930	1113	1348
79887	184	130	139	295	553	160	171	337
101928317	3	5	2	4	7	4	1	4
101928290	5	2	3	9	10	5	6	17
144608	27	37	24	20	40	22	42	54
2984	10	4	4	9	17	11	17	18
105369669	6	2	9	7	4	0	2	5
121504	4	2	1	2	1	1	2	5
55766	837	1022	669	592	614	374	257	743
51729	989	2046	1577	896	1214	1394	1140	2035
440087	3	1	3	4	2	1	1	2
420	0	0	1	0	2	0	0	0
4256	30	15	27	136	279	170	175	143
121506	0	0	0	0	0	0	0	0
397	0	1	1	3	4	0	1	5
105369670	0	0	0	0	0	0	0	0
5149	0	1	0	0	0	0	0	0
101928340	0	0	0	0	0	0	0	0
107984506	0	0	0	0	0	0	0	0
85004	4	0	1	24	33	2	1	11
100873980	0	0	0	0	0	0	0	0
5800	2	13	9	1	5	4	2	7
105369673	0	0	0	0	0	0	0	0
105369672	0	0	0	0	0	0	0	0
2059	5212	9099	6061	5649	5516	6662	4217	5819
102724146	131	241	171	114	110	131	83	160
11171	2100	3393	2864	1995	2169	2555	1868	3241
51071	505	825	501	474	466	542	385	541
101928362	0	0	0	0	0	0	1	0
729025	0	0	0	0	0	0	0	0
4257	3181	3528	3441	3885	5859	2283	2153	4656
107984494	3	8	6	5	1	0	1	13
55885	9	7	5	13	12	4	3	6
105369677	0	0	0	0	0	0	0	0
728622	158	243	211	151	192	149	155	244
105369678	0	0	0	0	0	0	0	0
100616279	0	0	0	0	0	0	0	0
79785	0	0	0	0	1	0	0	0
5288	0	0	0	0	0	0	0	0
89869	0	0	0	0	0	0	0	0
93661	0	0	0	0	0	0	0	0
102724227	0	0	0	0	0	0	0	0
107984527	0	0	0	0	0	0	0	0
54477	536	824	443	614	563	996	337	493
112268092	10	20	9	8	5	18	6	4
121536	522	788	588	480	542	644	468	681
101928387	7	5	6	10	2	6	8	7
105369682	0	0	0	0	0	0	0	0
100506393	1	0	0	0	0	0	0	0
105369685	0	0	0	0	0	0	0	0
105369684	0	0	0	0	0	1	0	0
105369686	0	0	0	0	0	0	0	0
105369687	0	0	0	0	0	0	0	0
105369688	0	0	0	0	0	0	0	0
5139	605	356	179	427	418	615	331	563
53919	89	51	22	63	55	94	42	85
28234	0	0	0	0	0	0	0	0
115072896	0	0	0	0	0	0	0	0
338821	0	0	0	0	0	0	0	0
10599	0	0	0	0	0	0	0	0
6579	0	0	0	0	0	0	0	0
3375	0	0	0	0	0	0	0	0
79912	432	725	585	435	511	483	435	684
5965	1316	2836	2141	1293	1839	1949	1847	2634
51026	1046	2177	1952	719	821	1214	1028	1715
80763	17	13	28	23	78	12	42	44
2998	8	6	14	11	46	9	14	24
3945	7319	6967	5470	5282	5904	6772	5386	11728
105369689	10	14	11	0	1	0	0	9
102724261	0	0	0	0	0	0	0	0
3764	209	233	104	43	30	5	3	191
10060	966	725	289	96	31	12	3	519
55907	574	916	723	558	617	589	434	745
105369690	7	7	3	8	7	8	5	4
107984497	3	3	5	6	5	3	1	3
6489	794	497	528	764	795	458	542	1069
112268093	7	12	13	15	14	10	9	6
105369151	96	78	66	114	82	54	44	38
9847	1140	1257	1169	997	1382	1072	888	1629
105369692	0	0	0	0	0	0	0	0
105369691	0	1	1	0	1	3	2	0
55500	519	583	579	376	511	634	495	904
107984516	1	0	0	0	0	1	0	0
101928441	0	0	0	0	0	0	0	0
6660	74	49	57	303	421	1955	1223	124
105369697	0	0	0	0	0	0	1	0
105369696	0	0	0	0	0	0	0	0
100126320	0	0	0	0	0	0	0	0
101928471	0	0	0	0	0	0	0	0
144360	0	0	0	0	0	0	1	0
105369698	0	0	0	0	0	0	0	0
586	3042	8031	5764	5004	4402	10141	5037	3988
105369699	39	81	67	67	57	137	64	52
107984475	7	5	3	7	13	19	1	11
196415	5	11	12	0	0	44	23	4
645177	0	1	1	0	1	2	1	1
4033	1	3	3	0	1	8	1	5
55259	6	7	11	9	2	3	3	4
144363	273	311	254	237	291	286	156	277
3845	681	1135	742	572	578	764	458	886
105369701	0	0	0	0	0	0	0	0
160492	1	0	2	0	1	2	2	0
100422897	0	0	0	0	0	0	0	0
100506451	123	198	93	138	138	225	121	96
11228	1507	2760	1933	2161	2045	4657	3073	1893
107984501	0	0	0	0	0	0	0	0
79365	267	403	220	154	146	329	115	269
8082	732	643	396	537	539	455	303	811
101928554	0	1	0	0	0	1	0	4
105369705	0	0	0	0	1	0	2	0
105369704	0	0	0	0	0	0	0	1
107984482	0	0	0	0	1	0	0	0
3709	536	606	600	718	1030	1093	567	914
105369706	0	0	0	1	0	0	0	0
55726	577	935	621	501	599	643	401	831
26127	432	669	576	420	520	581	406	548
51768	1786	2152	1629	1485	1884	1521	1421	2504
9412	555	926	662	640	833	866	645	857
728858	0	1	2	2	1	2	0	1
23012	497	882	1077	483	1195	1201	959	1293
56938	1077	2251	1230	594	798	733	760	1517
101928646	17	34	16	10	16	13	14	16
341346	8	11	7	6	8	7	6	7
8496	5245	7908	3533	5686	5883	8984	4903	4911
107984461	5	3	2	4	3	3	2	1
387849	40	79	35	41	49	78	45	46
60488	656	1110	885	633	589	796	579	1037
100287284	0	1	1	2	0	0	0	2
57542	855	1125	777	937	1026	1266	848	1347
105369709	0	0	0	0	0	0	0	0
5744	62	138	84	173	104	217	64	100
