GeneID	control	perturbed	control	perturbed	control	perturbed
376132	0	0	0	0	0	1
105369823	0	0	0	0	0	0
144453	0	1	1	2	0	1
101928002	1	1	0	1	1	1
117177	553	642	584	801	612	651
196446	2	1	3	4	2	4
105369826	0	0	0	0	0	0
101928062	31	32	25	33	32	27
4848	1203	1125	1264	1530	1289	1116
27345	476	244	609	355	537	222
105369827	1	0	0	0	0	0
5787	1291	670	1541	764	1571	735
105369828	138	52	141	80	160	75
5801	12	12	12	22	8	7
7103	39	37	49	59	47	36
105369831	0	0	0	0	0	0
105369832	1	0	1	1	0	0
8549	3	2	6	0	9	1
105369833	0	0	0	0	0	0
196441	386	332	312	352	477	394
107984529	0	1	3	4	3	3
83591	29	36	21	27	40	41
55266	345	279	335	329	328	246
107984530	0	0	0	0	0	0
23011	894	827	823	1038	908	902
64786	679	615	688	682	736	574
729633	0	0	0	0	0	0
121278	0	0	0	1	0	2
29953	35	74	40	78	32	53
283392	49	107	58	93	73	94
105369838	0	0	0	0	0	0
101928137	1	0	0	0	0	0
105369839	0	0	0	0	0	0
105369840	0	0	0	0	0	0
105369841	0	0	0	1	0	0
100507377	1	0	0	0	0	0
107987178	1	0	0	0	0	0
552889	3719	5347	4459	7829	4615	6107
101929967	0	0	0	0	0	0
105369842	0	0	0	0	0	0
105369843	0	0	0	0	0	0
3747	3	0	1	4	1	1
100130268	0	0	0	0	0	0
107983975	0	1	0	0	0	0
84698	39	28	34	17	29	26
256710	1	0	0	1	1	3
144321	3	2	9	2	4	3
11010	212	148	172	192	217	172
11103	843	619	703	743	884	688
105369844	0	0	0	0	0	0
107984533	0	0	0	0	0	0
105369846	0	0	0	0	0	0
105369847	0	0	0	0	0	0
22822	195	199	212	246	274	354
4673	9478	9695	9872	12753	9693	10382
105369848	0	0	0	0	0	0
79738	413	256	306	254	430	342
114882	1937	1785	1809	1806	2200	2129
105369850	5	9	6	4	5	4
105369851	0	0	0	0	0	0
23390	459	398	436	365	457	328
1466	342	397	526	634	405	364
144455	535	325	513	478	619	322
105369853	0	0	0	0	0	0
105369854	0	0	0	0	0	0
105369855	0	0	0	0	0	0
105369856	0	0	0	0	0	0
89795	8	10	8	12	19	8
105369860	0	0	0	0	0	0
105369859	0	0	0	0	0	0
6857	13	8	10	11	8	10
105369863	0	0	0	0	0	0
100302136	0	0	0	0	0	0
5074	855	726	847	820	1031	775
105369864	1	1	0	1	0	0
4659	663	628	631	752	770	724
105369865	16	11	19	19	20	10
283310	2	3	3	2	6	6
374462	0	3	2	3	1	8
105369867	0	0	0	0	0	0
4618	0	0	0	0	0	0
4617	0	0	0	0	0	0
101928420	0	0	0	0	0	0
8825	2067	1449	1937	1513	2017	1291
693202	0	0	0	0	0	0
105369869	64	78	75	68	76	67
693203	0	0	0	0	0	0
79611	15	20	18	32	24	23
107984535	0	0	1	1	0	0
100616133	0	0	0	0	0	0
8499	96	333	127	350	150	287
102724663	2	2	1	0	1	5
105369872	1	9	4	11	3	9
101928449	0	0	0	0	0	0
105369873	2	0	2	1	0	1
29080	450	401	467	492	422	365
84190	98	121	79	167	99	111
107987180	1	0	1	0	0	0
107984487	0	0	0	0	0	0
160335	240	276	274	268	294	283
105369874	0	0	0	0	0	0
107984536	0	0	0	0	0	0
105369875	0	0	0	0	0	0
55117	210	237	170	268	220	234
102724680	1	0	0	2	0	0
144448	0	1	0	0	0	0
84125	15	13	9	22	14	20
8092	1	0	0	0	3	0
105369876	0	0	0	0	0	0
107984537	0	0	0	0	0	0
9182	11	5	9	11	3	4
4922	6	5	6	8	7	15
25834	9	6	7	14	8	9
105369877	0	0	1	0	0	0
113839519	0	0	0	0	0	0
105369878	0	0	0	0	0	0
105369879	0	0	0	0	0	0
107984478	0	0	0	0	0	0
105369880	0	0	0	0	0	0
105369881	0	0	0	0	0	0
110806294	0	0	0	0	0	0
400058	0	0	0	3	0	1
160419	0	0	1	2	0	1
107984542	0	2	0	1	2	0
91298	317	360	352	454	390	372
80184	130	112	95	108	104	101
160418	247	177	184	198	221	205
4254	76	57	56	88	73	79
105369885	1	0	0	0	1	0
105369886	0	0	0	0	0	0
105369887	0	0	0	0	0	0
728084	0	0	0	0	0	0
105378255	0	0	0	0	0	0
1848	240	223	230	297	345	325
282809	260	250	291	337	297	336
100528030	100	124	110	146	141	143
8693	85	112	96	122	116	130
109729146	18	33	27	27	32	38
490	1961	3751	2073	4243	2686	4698
338758	67	106	59	113	65	127
107984543	0	0	0	0	1	2
105369890	1	3	2	0	2	6
105369891	0	0	0	0	0	0
105369892	0	0	0	0	0	0
105369893	0	0	0	0	0	0
102724834	0	0	0	0	0	0
105369895	0	0	0	0	0	0
439916	0	1	0	1	0	0
196477	0	0	0	0	0	1
1833	0	0	1	0	2	1
11081	0	0	0	0	0	1
4060	5	5	7	7	7	3
1634	3	3	1	2	2	1
105369898	1	0	0	0	0	0
107984544	0	0	0	0	0	0
105369897	0	0	0	0	0	0
105369896	0	0	0	0	1	0
105369900	0	0	0	0	1	1
105369901	0	0	0	0	0	0
256021	19	16	8	20	13	8
694	4935	4021	5939	5301	5415	3962
101928617	7	9	7	6	5	7
107984023	3	2	2	7	3	3
101930023	0	0	0	0	0	0
105369903	0	0	0	0	0	0
105369902	0	0	0	0	0	0
107984467	0	0	0	0	0	0
574016	0	0	0	1	0	1
574028	0	0	0	0	0	0
100507616	0	0	0	0	0	0
105369904	0	0	0	0	0	0
105369905	0	0	0	0	0	0
338809	0	0	0	0	1	0
440107	0	2	0	3	2	1
8411	470	395	430	389	501	408
105369906	0	0	0	0	0	0
643339	0	0	1	0	0	0
105369907	0	0	0	0	0	0
105369908	0	0	0	0	0	0
102724933	0	0	0	0	2	0
105369909	0	0	0	1	0	0
11163	1152	1302	1204	1665	1313	1464
7334	1945	1615	1859	1886	2149	1673
112267866	2	1	4	4	3	1
28977	1343	1201	1256	1539	1328	1242
144481	0	1	1	1	1	0
8835	6	5	10	5	13	4
8738	219	213	232	350	265	220
101928731	0	0	1	0	0	0
105369911	10	4	6	3	3	1
105369912	0	0	0	0	0	0
105369913	0	1	0	0	0	2
10154	18	19	21	25	20	19
51134	227	207	147	188	247	207
144486	22	9	15	14	15	11
102724960	0	0	0	0	0	0
100847031	0	0	0	0	0	0
57458	134	50	151	61	121	50
102465834	4	1	5	1	4	1
105369914	2	2	2	0	1	3
574449	0	0	0	0	0	0
160313	0	0	0	0	0	0
105369915	0	2	0	1	0	0
55967	1015	935	1153	1105	1153	842
7181	375	203	367	243	369	223
55785	175	162	179	151	195	178
112268099	0	1	0	0	2	0
55591	923	1104	1053	1522	1117	1214
442903	2	0	0	0	0	1
100500802	0	1	1	1	1	0
105369917	0	0	0	0	0	0
107984545	0	0	0	0	0	0
10988	1497	1502	1615	1923	1666	1504
84101	0	2	0	2	0	1
100132594	0	0	0	0	0	0
59277	4	10	6	11	11	16
105369919	0	0	0	0	1	0
105369921	0	0	0	0	0	0
105369920	0	0	0	0	0	0
6636	1211	1163	1511	1189	1343	922
120935	6	3	5	3	4	5
144193	0	1	4	4	3	3
3034	0	1	0	3	0	2
102723340	36	52	51	94	53	59
4048	801	1007	886	1356	909	1149
100189239	0	0	0	0	0	0
105369923	0	0	0	0	1	0
105369924	0	0	0	0	0	0
105369925	0	0	0	0	0	0
2004	83	95	78	115	91	81
107984546	2	2	3	5	5	1
5128	449	287	480	350	590	308
144535	1	3	1	2	2	4
121441	383	251	393	293	423	252
107984547	0	0	0	0	0	0
105369928	0	1	0	0	0	0
105369927	0	0	0	0	0	0
101928912	0	0	0	0	0	0
105369930	0	0	0	0	0	0
105369929	0	0	0	0	0	0
196475	0	1	1	2	5	0
100302289	0	0	0	0	0	0
406926	0	0	0	0	1	0
643711	0	0	0	0	0	0
100616287	0	0	0	0	0	0
100422924	1	0	0	0	0	0
105369932	0	0	0	0	0	0
105369933	0	0	0	0	0	0
121456	0	0	1	0	0	1
643770	12	6	8	2	10	6
100189207	0	0	0	0	0	0
100189171	0	0	1	0	0	0
100128191	398	307	460	360	488	313
7112	3330	1926	3802	2819	3670	1837
5250	8524	9486	10123	12733	10195	9401
677832	1	2	1	1	2	4
121457	76	38	44	47	64	47
317	119	104	174	111	187	125
56899	42	50	49	39	46	42
101928937	0	0	0	0	0	0
196472	3	1	1	2	2	4
23074	604	601	467	685	588	656
55592	163	170	108	157	229	185
100302217	0	0	0	0	0	0
64431	299	227	255	298	293	293
120863	50	24	52	34	60	25
55681	946	345	755	418	968	334
246213	1	0	0	0	0	1
9971	0	0	0	2	0	1
283431	272	228	279	254	304	224
121601	2	3	3	2	3	2
160728	14	58	12	55	17	89
27340	653	785	630	890	743	852
400	1866	1243	1968	1521	2092	1201
121599	0	0	2	0	0	1
105369935	1	1	0	2	0	0
4604	32	23	38	18	21	12
105369938	0	0	1	1	0	0
105369937	2	0	2	1	2	0
56994	1611	1536	1476	1892	1434	1458
50511	75	37	46	53	59	41
79158	1209	1208	1289	1472	1289	1259
55332	37	51	39	76	68	72
107984548	0	0	0	0	0	0
51019	269	251	320	356	321	245
79023	751	607	807	758	875	532
55010	229	123	193	139	250	120
5367	18	11	16	15	12	8
105369942	1	0	0	0	0	0
3479	50	19	77	32	56	6
105369944	0	0	0	0	0	0
283432	0	0	0	0	0	0
5053	1	1	0	1	2	0
112267865	0	0	0	0	0	0
429	0	2	0	1	2	0
374470	0	0	0	1	1	1
101929058	0	0	0	0	0	0
105369945	0	0	0	0	0	0
101929084	0	0	0	0	0	0
55576	4	12	4	3	4	7
105369946	0	0	0	0	0	0
51559	462	389	481	427	595	397
107984433	22	14	12	17	19	7
253724	42	26	24	22	33	30
107984130	0	0	0	0	1	1
7184	28998	18478	30157	23198	37398	23017
100500842	795	798	905	705	1128	891
728568	246	273	250	278	250	222
6996	959	1192	1007	1460	1015	1216
83468	3	1	5	7	5	3
29915	207	214	210	201	264	214
4801	427	308	408	365	502	317
105369947	1	0	0	0	0	0
105369948	0	0	0	0	0	0
7296	3747	4098	3814	4309	4789	4224
493861	5	3	2	3	3	6
105369949	1	1	0	1	0	0
50515	43	36	50	30	72	60
100500843	0	0	0	0	0	0
112268100	0	0	0	0	0	0
84102	120	138	93	170	113	209
105369950	0	0	0	0	0	0
105369952	16	33	20	34	24	29
121053	219	304	270	467	285	373
160428	1205	833	1050	769	1428	829
414300	3	1	2	1	2	0
23325	378	346	295	413	370	405
55198	707	1265	867	1670	897	1432
105369953	0	1	0	0	1	4
105369954	0	0	0	1	0	0
387882	966	1305	1266	1930	1148	1406
105369957	10	20	27	24	23	27
105369956	0	0	0	0	0	0
105369955	0	0	0	0	0	0
105369958	0	2	0	0	0	0
101929110	0	0	0	0	0	0
105369959	0	0	0	0	0	0
107984435	0	0	0	0	0	0
105369960	0	0	0	0	0	0
9891	83	83	83	97	81	76
10970	1582	1187	1824	1388	2066	1293
255394	130	190	131	184	160	177
55703	574	478	639	571	755	501
100287944	6	5	6	4	7	6
5992	3	2	1	0	3	2
100505978	1	0	0	0	2	0
55188	187	148	222	207	268	155
105369961	0	3	1	0	0	1
90488	221	234	223	229	271	272
80298	201	184	152	219	191	178
1407	384	421	419	548	473	523
121551	3	2	12	2	2	3
11137	1167	1156	1223	1355	1223	1019
11108	673	664	717	808	845	592
101929162	27	26	41	47	33	31
121549	1	0	0	0	0	0
105369963	0	0	0	0	0	0
728739	0	0	0	0	0	0
105369964	0	0	0	0	0	0
9671	0	0	1	0	0	1
105369965	0	0	0	0	0	0
1240	0	0	0	1	2	0
102723562	0	0	0	0	0	0
11153	165	220	182	212	248	268
9733	1461	1495	1789	1872	1982	1732
23479	1000	1095	1143	1357	1275	1166
338773	0	0	0	0	0	0
6404	1	1	1	2	3	3
105369968	4	6	7	10	5	2
100616240	0	0	0	0	0	0
23603	1380	1434	1571	1654	1547	1252
105369969	0	0	0	0	0	0
54434	749	895	878	1034	973	1028
101929204	3	8	2	4	8	7
693204	0	0	0	0	0	0
1610	0	0	0	1	1	0
55530	5	2	0	2	1	3
105378256	0	0	0	0	0	0
84749	294	247	340	334	413	284
100131733	9	6	11	10	8	8
121642	318	386	387	464	385	400
7374	3099	2431	3653	3535	3622	2376
32	218	208	239	291	287	215
105369974	2	2	1	2	3	1
121643	17	27	31	33	25	24
101928138	0	0	0	0	0	0
283446	3	5	4	8	0	3
83892	848	926	984	1199	1001	986
89910	1100	827	1360	1007	1502	895
326625	1296	1029	1762	1445	1501	907
4598	782	699	1245	1204	1046	740
84915	264	207	285	263	293	186
84983	39	51	43	62	57	75
59341	45	29	61	42	95	44
100616454	0	0	1	0	1	0
105369975	1	0	0	1	1	0
51228	958	1219	1085	1514	1156	1313
84260	364	322	405	453	421	374
9815	530	549	602	698	739	622
88455	628	490	698	598	787	431
400073	161	181	163	196	163	160
105369976	0	0	0	0	0	0
28981	230	193	223	276	230	223
488	9076	8102	10023	8619	12059	8477
51434	1539	1613	1589	2064	1853	1692
10094	1428	1509	1616	2148	1679	1795
51184	625	509	714	658	751	532
29902	546	549	542	640	571	498
51699	574	499	570	533	621	495
144715	152	116	154	123	164	112
160760	622	540	629	540	697	521
79600	593	487	668	599	722	564
84329	13	13	20	14	15	9
5501	2380	2161	2339	2619	2461	2157
160762	0	0	0	0	1	0
4633	0	1	0	0	0	0
100131138	0	0	0	0	0	0
105369980	0	0	0	0	0	0
105369981	0	0	0	0	0	0
23316	2	0	0	1	1	3
105369983	0	0	0	0	0	0
102465455	0	0	0	0	0	0
144717	276	468	336	655	341	590
105369984	0	0	0	0	1	0
10019	112	95	146	118	133	98
6311	994	1078	1258	1283	1447	1210
102723619	11	10	3	16	7	6
8315	612	504	613	519	693	492
80724	483	538	503	860	571	619
217	29	18	32	32	48	25
102465456	0	0	0	0	0	0
51275	247	244	272	316	303	266
8550	970	927	1062	1107	1187	837
89894	126	87	121	82	161	82
10961	2357	2234	2819	2934	3185	2499
80018	1091	1022	1037	1106	1264	1140
100500889	0	0	0	0	0	0
10906	1343	1447	1757	2142	1720	1656
283450	526	589	516	567	639	663
102465519	2	4	7	5	5	8
6128	15814	17301	21798	28158	20672	20087
5781	2727	2670	2475	2867	2903	2768
22895	1	0	1	0	1	1
100302227	0	0	0	0	0	0
4938	1	0	0	0	1	1
4940	83	58	89	83	122	51
4939	0	0	0	1	1	1
1840	6	1	4	4	6	5
8437	21	24	23	31	27	31
387885	250	333	266	459	294	333
79039	1999	2922	2464	3594	2717	3057
102466222	1	2	2	2	1	0
84934	558	664	746	890	810	710
115811	71	76	58	120	80	77
53373	1032	1274	992	1399	1215	1301
102465457	1	1	2	0	1	0
107984436	1	0	0	1	0	0
80024	88	86	100	110	130	92
105369989	0	0	0	0	0	0
196463	1116	1542	1310	2011	1574	1931
10993	0	1	0	1	0	2
113675	499	651	569	784	679	728
64211	6	3	3	5	4	9
104355219	0	0	0	0	0	0
105369990	0	0	0	0	0	0
105369991	0	0	0	0	0	0
100506465	275	294	296	371	367	297
9904	328	463	287	453	460	522
105369993	0	0	0	0	0	0
105369994	0	0	0	0	0	0
105369995	0	0	0	0	0	0
105369996	0	0	0	0	0	0
6910	0	0	2	2	0	2
255480	0	0	0	0	0	0
105369998	0	0	0	0	0	0
6926	3754	4507	4144	5017	4351	4628
105370000	4	1	4	3	3	1
105369999	1	0	1	2	0	0
107984437	3	1	6	2	4	3
102723639	0	0	0	0	1	0
105370003	0	0	0	0	0	0
105370002	0	0	0	0	0	0
105370004	0	0	0	0	0	2
23389	1401	1389	1521	1614	1775	1570
693205	0	0	0	0	0	0
107984438	0	1	0	0	0	0
105370005	0	0	0	0	0	0
100616309	0	0	0	0	0	0
105370007	0	0	0	0	0	0
105370008	0	0	0	0	0	0
107984439	0	0	0	0	0	0
100287569	3	5	2	0	1	1
643246	25	41	44	47	38	36
79794	947	866	905	1013	1119	1008
84900	52	48	37	60	67	60
8739	28	42	28	68	45	84
26259	404	385	444	467	567	450
100506551	15	17	16	17	20	17
54997	87	111	83	153	137	135
101928244	0	0	0	0	0	0
105370010	0	0	0	0	0	0
23014	997	1272	1268	1718	1276	1323
4842	0	1	2	2	0	1
283455	53	55	49	50	51	33
105370012	0	0	0	0	0	0
105370011	0	0	0	0	0	1
5985	903	534	1039	767	1000	550
55884	2315	2550	2955	3889	3085	2957
54621	786	624	908	895	969	675
101928274	52	43	42	55	57	48
5037	6588	8153	8168	11121	8436	8533
51347	340	290	378	322	444	256
64426	2503	1311	2869	1539	3177	1350
105370013	0	0	0	0	0	0
105370014	0	0	0	0	0	0
105370015	0	0	0	0	0	0
105370017	0	0	0	0	0	0
107984472	0	0	0	0	0	0
105370016	0	0	0	0	0	0
105370018	1	2	3	1	4	2
105370019	1	0	0	0	0	0
105370020	0	0	0	0	0	0
84530	469	225	532	251	561	231
105370022	3	4	5	1	5	0
105370021	7	5	8	3	7	3
112268101	2	2	3	1	0	0
105370024	0	0	0	0	0	0
26353	260	186	272	220	340	282
107984440	0	0	0	0	0	1
105370026	1	0	0	0	0	0
105370025	0	0	0	0	0	0
144742	0	0	0	0	0	0
160777	0	0	0	1	0	1
105370027	24	25	31	31	28	31
387890	1	0	0	0	1	0
5564	356	316	481	438	399	386
11113	1149	594	1509	814	1589	559
100302274	14	9	24	14	22	8
112268087	0	0	0	0	0	0
92558	492	735	646	957	817	900
11021	1250	1365	1547	1705	1742	1511
10985	3621	3984	4020	4559	5225	4503
100616179	0	0	0	0	0	0
6175	37928	44389	53344	65520	51659	42053
100506649	161	170	189	234	204	169
5829	949	1125	1094	1575	1273	1393
23409	6	22	26	35	21	18
26834	1	0	1	1	1	1
26835	1	0	1	1	1	1
5319	2	0	0	0	2	1
4440	610	552	831	744	825	600
1337	5825	7727	7685	9941	7852	7320
51499	585	560	592	776	664	680
283459	1439	1117	1525	1336	1734	1102
8683	2688	2484	3030	2466	3353	2125
8655	2689	3109	3256	3981	3762	3423
107987181	23	27	23	31	35	48
100506668	231	318	244	379	321	320
84274	703	723	837	887	939	627
9921	2324	1325	2751	1631	3216	1343
51367	482	629	597	857	648	652
101928300	0	0	0	0	0	0
9478	5	1	8	2	6	1
105370029	1	0	0	0	2	0
9761	7514	6315	8317	8000	9801	7846
84747	3246	3832	3602	4957	3896	4170
100616329	103	119	114	193	124	124
35	468	680	631	1031	600	766
121665	1054	1052	1266	1534	1379	1239
105500240	0	0	0	1	0	0
283460	0	1	0	0	0	0
6927	108	140	136	212	156	162
64897	416	490	445	639	537	513
8638	2	5	1	1	1	0
105378258	0	0	0	0	0	0
105370031	0	0	0	0	0	0
105370030	0	0	0	0	0	0
105370032	1	1	0	0	0	0
5027	120	83	115	134	117	104
5025	354	546	432	816	477	628
10645	1489	1626	1936	2260	2070	1852
51433	3459	3634	4214	4922	4330	3617
80196	551	601	670	732	657	599
84678	635	747	598	946	678	770
102465665	6	4	5	4	2	5
101928346	2	0	2	1	2	0
105370033	1	0	0	1	1	1
84876	332	408	466	597	507	468
283385	31	56	42	57	45	46
105370034	0	2	0	0	1	0
144404	682	860	842	1113	950	1005
54509	353	427	472	593	467	507
107984442	0	1	0	2	1	1
338799	76	71	61	71	69	65
23067	1600	1852	1916	2362	2319	2241
3242	8	14	15	15	21	12
105370035	0	2	1	0	0	0
5715	1261	1145	1587	1806	1540	1196
144406	28	41	49	63	40	48
605	1054	1468	1242	2000	1302	1707
100506691	73	99	117	130	108	101
22877	2321	3227	2835	3921	3259	4033
254050	50	77	63	101	69	75
386653	0	0	1	0	0	0
79369	432	421	537	595	540	421
56616	752	704	941	942	996	766
101593348	10	7	13	7	8	7
65082	636	782	750	1014	813	930
6249	2136	1449	2113	1465	2577	1490
100507066	0	1	2	2	2	1
55596	376	333	427	463	544	459
65117	704	679	741	772	847	721
9735	1482	727	1194	864	1454	654
113218484	0	0	0	0	0	0
338442	0	0	1	4	1	5
113218511	0	0	0	0	0	0
8843	0	1	1	2	2	0
27198	4	3	7	2	9	5
8562	1372	1370	1227	1708	1485	1559
84660	2	4	5	4	10	5
9026	426	585	402	640	513	593
79720	336	544	476	744	490	654
23457	226	273	312	347	318	361
79676	394	478	456	565	526	467
51329	2430	2360	3021	2820	3052	2034
57605	303	306	369	296	452	321
100422931	0	0	0	0	0	0
100507091	1	0	0	0	0	1
10198	1037	665	912	712	1135	701
91574	401	394	574	532	539	450
8099	1357	1114	1393	1212	1563	1043
55206	1635	1493	1635	1744	1906	1676
102466877	13	14	13	16	12	18
112268105	19	15	16	14	19	14
387893	1538	1138	1784	1545	1887	1202
196383	109	114	109	137	119	111
11066	339	365	416	553	470	460
353116	275	284	332	317	384	321
100500909	0	0	0	0	0	0
101927415	10	8	2	4	9	6
10959	4551	3590	4339	4421	5177	3878
57696	416	394	387	449	503	424
105370041	29	22	21	25	26	28
109616977	2	2	1	0	1	2
1967	858	957	993	1162	1050	949
2967	990	868	873	973	870	803
79867	240	210	267	326	271	217
23545	384	310	371	325	465	291
105370042	0	0	0	0	1	0
196385	21	25	35	40	41	38
105370044	0	0	0	0	0	0
80212	266	290	267	394	329	374
100533183	115	203	121	202	133	231
144348	3020	4097	2749	4902	2995	4445
144347	3	7	6	5	8	4
9612	1672	2140	1961	2489	2457	2369
102466204	1	0	1	0	0	1
105370047	7	11	3	12	6	16
101927436	1	0	0	0	0	0
949	2818	4186	3702	5450	3858	4606
105370050	0	2	0	0	0	4
107984444	0	2	1	0	0	1
105370051	0	4	0	2	1	0
7316	21615	19505	28910	29760	28141	19628
100847004	0	1	1	0	0	1
100189232	0	0	0	0	0	0
100189343	0	0	0	0	0	0
100009606	0	0	0	0	0	0
100189347	1	0	2	0	2	0
100189339	0	1	0	0	1	0
57647	472	774	524	850	600	860
140707	1520	1223	1531	1373	1868	1353
102659353	294	232	320	272	370	261
105370052	0	0	0	0	0	2
65985	1395	1533	1799	2105	1899	1702
105370053	0	0	0	0	0	0
114795	1	2	2	1	4	1
105370054	0	0	0	0	0	0
107984445	0	0	0	0	0	0
105370055	0	0	0	0	0	0
400084	0	0	0	0	0	0
105370057	0	0	0	0	0	0
105370058	0	0	0	0	0	0
105370056	0	0	0	0	0	0
101927464	0	0	0	0	0	0
107984447	0	0	0	0	0	0
107984446	0	0	0	0	0	0
105379613	0	0	0	0	0	0
101927531	0	0	0	0	0	0
107984448	0	0	0	0	0	0
283435	0	0	0	0	0	0
105370059	0	0	0	0	0	0
100128554	0	0	0	0	0	0
100996671	0	0	0	0	0	0
105370060	0	0	0	0	0	0
387895	0	0	0	0	0	0
100507206	0	0	0	1	0	1
440117	0	0	0	0	0	0
105370061	0	0	0	0	0	0
101927592	9	8	6	10	8	12
105370063	2	0	1	2	0	2
107984449	60	90	75	77	73	77
107984450	8	6	10	10	6	12
105370062	42	58	60	78	69	49
105370064	0	0	0	0	0	0
105370065	0	0	0	0	0	0
101927616	0	0	0	0	0	0
105370066	0	0	0	0	2	0
105370067	0	0	0	0	0	0
101927637	0	0	0	0	0	0
105370068	0	0	0	0	0	0
105370069	0	0	0	0	0	0
400087	0	0	0	0	0	0
104472718	0	0	0	0	0	0
100862680	0	0	0	0	0	0
105370070	0	0	0	0	0	0
105370071	0	0	0	0	0	0
100996679	0	0	0	0	0	0
101927694	0	0	0	0	0	0
107987176	0	0	0	0	0	0
92293	0	0	1	3	1	0
100500817	0	0	0	0	0	0
121260	222	258	221	335	272	280
100128276	0	0	0	0	0	0
144423	1	0	2	2	1	1
105370073	0	0	0	0	0	0
121256	0	0	0	3	1	2
283352	92	76	127	105	118	54
101927735	0	0	0	0	0	1
105370074	0	0	0	0	0	0
105370076	0	0	0	0	0	0
100190940	0	0	0	0	0	0
105370077	0	0	0	1	0	0
105370078	0	0	0	0	0	0
440119	0	0	0	0	0	0
11211	0	1	0	0	0	0
107984480	0	0	0	0	0	0
101927786	0	0	0	0	0	0
9271	0	1	1	0	1	0
23504	1	0	3	3	0	0
105370079	0	0	0	0	0	0
105370080	0	0	0	0	0	0
107984451	0	0	0	0	0	0
2054	105	127	100	208	101	129
5901	6314	6149	7289	7889	7399	5569
283383	8	5	6	4	13	2
105755954	0	0	0	0	1	0
107984452	0	0	0	0	0	0
116437	0	0	0	0	0	0
105370082	0	0	0	0	0	0
107987177	0	0	0	0	0	0
100128002	0	0	0	0	0	0
107161159	0	0	0	0	0	0
105370083	0	0	0	0	0	0
338797	0	0	0	0	0	0
101929974	0	0	0	0	0	0
105370084	0	0	0	0	0	0
105370085	0	0	0	0	0	0
105370086	0	0	0	0	0	0
100996701	0	0	0	0	0	0
105370087	0	0	0	0	0	0
6433	858	585	982	658	1047	526
105370088	0	1	0	0	0	0
4326	73	64	71	58	115	61
8408	1272	2344	1322	2843	1636	2826
107984455	4	4	2	3	1	5
80324	707	764	762	873	948	823
57634	1381	1450	1491	1582	1781	1616
677829	0	0	0	0	1	0
347918	53	54	41	49	69	49
317781	1013	1112	1085	1277	1305	1056
79050	418	549	554	760	578	651
105370090	1	0	0	0	0	0
107984456	1	0	0	0	0	0
100996246	8	2	9	5	5	5
50614	1	0	1	0	1	0
105370091	1	0	1	0	0	0
100130238	0	0	0	0	0	0
101928416	0	0	0	0	0	0
105370092	0	1	0	0	1	0
112268102	3	1	1	0	6	2
100129528	0	1	0	1	4	0
57666	1667	2215	1911	2645	2432	2522
102465975	1	1	0	1	2	2
105370094	0	1	1	0	0	0
100507055	0	1	0	0	1	1
22953	18	13	12	20	28	21
5426	2307	1930	2521	2119	2882	1844
5827	1062	1149	1317	1608	1469	1255
192111	2416	2763	2523	3265	3138	3012
23141	1315	1247	1533	1645	1750	1409
2802	1829	2392	1883	2253	2396	2791
55743	474	883	521	1081	594	908
101928530	11	9	14	9	10	9
100289635	266	245	244	328	334	316
7574	190	179	156	169	187	162
101928597	0	0	0	0	0	0
7637	328	404	294	471	335	433
7699	333	310	297	279	359	255
101060200	36	38	33	42	31	30
7556	41	52	40	57	59	61
10795	324	330	290	374	338	300
647589	0	0	0	0	2	1
26080	30	51	41	62	58	43
105379278	0	0	0	0	0	0
100874164	0	1	0	0	1	0
284232	0	0	0	0	0	1
100652856	1	0	2	0	0	0
348021	0	0	0	0	0	1
107984132	52	50	50	55	81	56
7278	0	1	0	0	0	0
101928697	0	0	1	0	1	0
100101938	0	0	1	0	1	2
100287114	0	0	0	0	0	0
93492	0	2	0	1	1	0
100874136	0	0	0	0	0	0
54737	602	588	660	687	832	653
55269	1010	1105	1231	1325	1191	971
9205	137	120	123	167	161	172
7750	844	768	793	804	891	804
104355137	0	1	0	0	0	0
105370101	0	0	0	1	2	0
2700	6	4	4	1	2	2
107984553	0	0	0	0	0	0
2706	3	4	2	6	9	3
10804	1	1	0	0	0	0
105370102	0	0	0	0	0	0
51084	356	469	491	690	439	505
100616304	0	0	0	0	0	0
105370103	3	1	0	0	0	1
8100	262	248	245	305	299	325
53342	117	105	119	159	138	133
221143	94	104	130	132	143	117
64328	435	363	337	355	483	377
101930748	0	0	0	0	0	0
26524	104	182	122	193	116	229
105370104	0	0	0	0	0	0
10284	1204	1490	1528	1919	1586	1402
221150	274	185	337	242	343	163
78988	651	724	678	827	832	622
103689843	0	0	0	0	0	0
105370105	0	0	0	0	0	0
101928764	6	4	4	5	8	6
650794	56	33	50	56	49	49
100652865	7	3	3	7	5	4
2871	1	0	2	2	2	4
253832	1276	1182	1209	1309	1331	1261
221154	329	307	278	395	322	375
107984582	0	0	0	0	0	0
2254	0	1	0	0	2	0
100874182	0	0	0	0	0	0
105370108	0	0	0	0	1	0
100506622	0	0	0	0	0	0
107984599	0	0	0	0	1	0
100996930	0	1	0	0	1	0
105370109	0	0	0	0	0	0
646201	0	0	0	0	0	0
105370111	0	0	0	0	0	0
105370112	0	0	0	0	0	0
6445	2	0	0	0	3	0
107984585	0	0	0	0	0	0
26278	161	131	140	140	158	168
100506680	0	1	0	0	0	0
100506697	0	2	0	3	1	0
