GeneID	control	perturbed	control	perturbed	control	perturbed	control	perturbed	control	perturbed	control	perturbed
84159	1291	2476	1602	1992	1562	1910	979	2335	1361	1595	1225	1791
219790	498	1302	551	1004	556	993	410	1172	514	941	561	1047
105378326	0	4	2	3	0	3	4	0	0	1	1	0
105378325	0	0	0	0	0	0	0	0	0	0	0	0
283045	0	0	0	0	0	0	0	1	0	0	0	0
22891	83	404	98	270	164	301	93	494	134	405	161	374
105378327	0	0	0	0	0	0	0	0	0	0	0	0
84890	993	754	1203	596	1150	688	958	691	1068	513	1100	671
1959	5	16	3	8	3	12	6	13	4	7	5	2
107984012	0	0	0	0	0	0	0	0	0	0	0	0
105378328	0	0	0	0	0	0	0	0	0	0	0	0
29982	406	594	483	490	489	510	460	596	422	452	474	543
221037	1418	1810	1815	1468	1718	1608	1274	1580	1518	1159	1599	1449
100302150	0	0	0	0	0	0	0	0	0	0	0	0
105378330	0	0	0	0	0	0	0	0	0	0	0	0
84989	89	49	70	38	94	42	82	40	58	25	55	27
221035	1610	2622	2345	2174	2337	2170	1942	2787	1923	1925	2251	1915
105378329	3	1	0	0	2	1	0	2	0	0	3	0
101929846	5	4	5	7	5	4	4	4	5	3	2	0
107984238	0	0	0	0	0	0	0	0	0	0	0	0
101928859	0	0	0	0	0	0	0	0	0	0	0	0
105378333	0	0	0	0	0	0	0	0	0	0	0	0
105378335	0	0	0	0	0	0	0	0	0	0	0	0
107984239	0	0	0	0	0	0	0	0	0	0	0	0
105378336	0	0	0	0	0	0	0	0	0	0	0	0
305	31	52	42	49	40	53	42	79	54	58	42	57
101928887	0	0	0	0	0	0	4	0	0	1	0	0
102724863	0	0	0	0	0	0	0	0	0	0	0	0
105378337	0	0	0	0	0	0	0	0	0	0	0	0
101928913	5	12	17	14	17	5	15	11	22	10	15	6
105378338	0	0	0	0	0	0	0	0	0	0	0	0
105378339	0	0	0	0	0	2	3	3	0	0	0	0
29119	6	18	19	16	9	25	3	15	11	7	9	9
105378340	0	0	0	0	0	0	0	0	0	0	0	0
101928961	0	0	0	0	0	0	0	0	0	0	0	0
347731	7	0	12	1	4	6	5	4	5	2	1	2
102466814	0	0	0	0	0	0	0	0	0	0	0	0
100189279	0	0	0	0	0	0	0	0	0	0	0	0
56521	82	54	116	38	93	29	135	41	108	24	84	30
23411	851	814	928	756	855	634	787	922	895	661	996	690
26091	1436	2462	1656	1981	1473	1839	1287	2757	1637	1961	1835	2135
100009667	1	0	1	0	0	0	0	0	0	0	1	0
84665	27	60	13	55	29	68	27	85	45	72	25	88
107984240	0	0	0	0	0	0	0	0	0	0	0	0
220202	2	0	0	0	0	0	3	0	1	0	2	0
107984241	0	0	0	0	0	0	0	0	0	0	0	1
64081	165	165	257	170	210	117	211	165	199	173	205	163
3189	4658	3393	5873	2990	5490	3020	4998	3363	5099	2520	5668	2729
55680	963	964	1129	838	1128	811	956	1081	995	797	1061	811
1763	781	853	1170	670	1010	702	943	715	955	514	986	636
8034	359	367	428	315	485	306	341	359	384	277	407	285
80312	290	94	392	116	296	58	299	102	285	48	296	48
55749	2644	2770	3130	2282	2828	1960	2619	2780	2955	1960	3123	2043
692211	0	2	0	0	0	0	0	0	1	0	1	1
219736	66	80	102	76	91	67	47	83	77	54	112	78
79009	1102	1271	1156	983	1132	1066	927	1230	1133	917	1199	1039
9188	7947	14355	9441	10815	10162	11899	7864	14536	9291	10410	9751	11983
26128	1564	1575	1677	1222	1650	1298	1457	1700	1659	1180	1647	1328
105378342	2	0	0	0	0	0	0	4	0	0	0	0
5552	5	0	0	0	0	0	0	0	1	4	0	3
9559	1926	1878	2244	1586	2228	1554	1915	1980	2145	1464	2242	1542
6832	887	1568	1051	1229	1074	1225	782	1644	1045	1216	1086	1420
101928994	0	0	0	1	0	0	0	0	0	0	0	0
80201	0	5	0	1	0	1	0	5	0	6	2	4
3098	8970	11717	10753	9300	10224	9360	9148	11905	10369	8567	9530	9796
6865	18	14	9	12	9	10	4	14	17	16	7	13
23555	4648	5603	5601	4575	5756	5004	4525	5687	5190	4150	4704	4585
105378345	1	0	2	1	0	3	1	6	0	0	0	6
50674	0	1	1	1	0	0	0	0	2	0	8	0
101929021	0	0	0	0	0	0	0	0	0	0	0	0
219738	405	355	456	286	447	297	442	393	455	265	426	287
105378346	0	0	0	0	0	0	0	0	0	0	0	0
1305	0	8	2	3	4	1	6	4	3	2	0	2
105378347	0	0	0	0	0	0	0	0	0	0	0	0
107984242	0	0	0	3	4	1	0	0	0	0	0	0
102723350	0	1	0	0	0	0	0	0	0	0	0	0
55506	820	760	1029	673	974	742	980	923	1043	589	951	649
84883	558	439	621	329	717	402	632	477	713	398	695	392
219743	1033	1370	1346	1027	1305	1177	1029	1288	1184	961	1074	1053
56681	2427	1697	2801	1429	2695	1393	2410	1641	2670	1131	2958	1323
5464	3504	4409	4270	3743	4033	3896	3489	4764	4259	3447	3980	3971
64106	3	0	0	0	1	0	0	4	0	0	0	2
55222	434	507	580	341	393	475	472	498	452	315	459	417
1979	6573	10453	7494	8478	7153	8578	5817	9872	6696	7332	7238	8375
4838	5	26	2	7	2	3	1	15	5	11	4	13
27143	53	124	39	74	81	75	70	91	76	67	82	104
5551	0	2	0	0	0	0	0	0	0	0	0	2
140766	12	14	18	6	21	6	15	13	1	9	3	3
219793	1	0	2	0	1	0	0	0	1	0	7	1
8879	2362	2357	2870	1705	2785	2030	2382	2307	2568	1588	2586	1807
5092	1775	1801	2189	1378	2088	1672	1710	1745	2039	1313	1778	1430
105378349	0	0	0	0	0	0	0	0	0	0	0	0
105378350	0	0	0	0	0	0	0	0	0	0	0	0
105378351	0	0	0	0	0	0	0	0	0	0	0	0
219699	243	545	269	364	247	416	187	516	229	373	241	424
728978	2	4	0	3	0	1	0	0	0	1	5	3
107987148	0	0	0	0	0	0	0	0	0	0	0	0
112268061	0	2	0	0	0	0	0	0	0	1	0	0
55315	1253	2613	1277	1894	1666	2564	889	2210	1306	1703	1320	2114
105378353	44	65	30	44	36	42	33	52	45	38	51	55
64072	0	6	7	20	3	9	5	16	0	11	6	15
105378356	0	0	0	0	0	0	0	0	0	0	0	0
102723377	0	0	0	0	0	0	0	0	0	0	0	0
105378355	0	0	0	0	0	0	0	0	0	0	0	0
414152	0	3	0	2	0	0	0	1	0	0	0	0
64115	9	607	2	389	21	485	6	771	18	522	17	683
102465689	0	0	0	0	0	0	0	0	0	0	0	0
5660	16559	31896	20175	23431	19125	26871	16716	32954	18572	24177	17867	28955
9469	136	546	180	325	197	442	117	372	129	334	125	398
9806	35	144	25	84	28	84	29	136	33	80	33	98
51008	734	1326	935	1031	792	1138	783	1367	807	1063	833	1156
119504	1816	2452	2238	2166	2224	2089	1958	2247	2038	1728	2125	1984
54541	1602	5443	2352	4217	1657	4164	2988	6918	2576	4667	2115	5339
54788	1726	2164	2111	1723	2277	1971	1604	2089	1950	1500	1830	1697
10367	1131	1490	1441	1083	1149	1296	963	1466	1246	1042	1245	1267
90550	1319	2198	1531	1720	1586	1879	1174	2062	1540	1503	1689	1847
100616286	0	0	0	0	0	0	0	0	0	0	0	0
170392	0	1	0	0	0	1	0	1	1	0	0	0
84647	0	1	0	0	0	0	0	0	0	0	0	0
5033	979	721	1250	664	974	592	1109	761	1286	579	1244	646
25961	75	71	79	72	81	55	49	94	75	56	79	68
109617000	9	9	22	10	8	16	7	6	7	12	1	10
11319	1310	2072	1479	1636	1400	1694	1336	2381	1499	1551	1500	1847
317662	991	1280	1155	1123	1105	1122	962	1252	1155	885	1185	1154
105378358	0	5	0	4	1	0	3	0	0	0	0	1
23234	1294	1986	1549	1682	1497	1769	1306	1980	1494	1438	1524	1775
414245	46	76	65	49	63	58	62	60	73	55	48	27
51021	2758	3455	3367	2635	3081	2954	2824	3483	3207	2589	2939	2939
118491	8	4	11	4	5	10	12	7	6	6	10	2
310	3470	3526	3957	2687	3974	2911	3462	3512	3901	2524	3781	2800
118490	20	32	26	33	25	28	17	17	16	28	28	25
5532	1587	2019	1971	1755	1780	1650	1397	2009	1821	1477	1749	1516
101929145	53	33	76	32	78	27	45	25	47	13	78	19
159195	634	422	671	348	663	277	564	416	641	271	659	283
58529	0	0	0	0	1	1	3	0	0	0	1	0
79933	7	2	4	2	3	4	9	2	1	0	4	3
105378360	0	1	0	0	0	0	0	1	1	1	0	0
113939925	117	182	126	137	150	142	81	162	119	127	137	169
729092	45	71	55	62	55	56	36	65	48	50	48	62
729096	50	84	58	56	79	64	36	73	67	56	64	75
2749	12	27	25	10	18	18	13	18	6	12	12	11
9632	5203	10810	6512	8192	5675	8542	5129	11308	5708	8016	5647	9321
170384	280	479	404	426	319	417	375	360	340	315	294	354
107984243	35	21	53	13	56	12	21	24	28	11	29	19
118487	675	708	833	538	681	621	627	843	733	569	749	642
23053	1664	3061	2071	2159	1849	2103	1448	2908	1536	1977	1349	2339
100507331	218	371	248	282	238	257	191	409	200	280	178	287
8509	767	1066	1001	767	810	833	754	1030	783	669	734	754
818	1252	3227	1595	2422	1541	2810	1271	3392	1406	2379	1370	2814
5328	0	13	4	6	7	12	3	8	1	20	1	9
414236	0	4	1	0	0	2	2	6	1	1	2	3
7414	2884	1967	3202	1643	3530	1669	2735	2021	3332	1519	3165	1734
107984244	0	1	0	0	0	0	0	0	0	1	0	0
26985	2069	1961	2459	1533	2144	1592	1959	2020	2264	1441	2409	1679
132	1635	986	2016	842	1950	829	1531	1002	1761	658	1897	839
102723439	13	11	14	8	13	9	8	11	12	8	16	12
23522	2806	1711	3477	1234	3136	1228	2426	1281	2536	1025	2691	1086
101929165	0	1	0	0	1	0	1	0	0	0	0	0
109623471	0	0	0	0	0	0	0	0	0	0	0	0
338599	2	1	2	0	2	0	1	2	0	1	0	1
51207	25	5	23	0	30	5	15	3	28	1	21	3
142891	645	1461	811	1279	655	1021	605	1653	690	1074	709	1189
7417	3045	3988	3604	3051	3517	3345	3162	4464	3675	3233	3681	3567
118881	454	793	538	513	712	643	583	836	542	627	497	656
84858	109	289	143	227	152	264	122	427	151	252	133	285
253264	1	3	1	0	4	0	0	3	0	0	0	2
100131213	32	106	30	91	32	103	30	126	42	131	36	88
101929234	0	5	6	3	8	4	12	7	10	3	4	2
107984293	3	0	2	1	4	0	1	0	0	0	1	0
83938	7	3	4	5	6	9	13	2	13	1	5	2
693191	0	0	0	0	0	0	0	0	0	0	0	0
105378367	0	0	0	0	0	0	0	0	0	0	0	0
112268057	0	0	0	0	0	0	0	0	0	0	0	0
3778	18	119	59	120	41	72	45	128	69	108	64	128
101929328	0	0	0	0	0	0	0	0	0	0	0	0
101929310	0	0	0	0	0	0	0	0	0	0	0	0
101929286	0	1	0	2	0	0	0	0	0	1	1	1
105378369	0	0	0	0	0	0	0	0	0	0	0	0
105378372	0	0	0	1	0	1	2	0	0	0	0	0
9231	6177	9215	7818	7619	6964	7489	5964	8571	6631	6295	6037	6848
101929347	0	0	0	0	0	0	0	0	0	0	0	0
100128292	26	23	35	32	36	29	30	28	39	23	44	23
11128	1205	1483	1525	1189	1430	1125	1222	1449	1372	1119	1428	1236
6229	12418	11991	14632	10542	13208	10499	11060	12632	13317	9303	13870	10940
105378373	0	0	0	0	0	0	0	0	0	0	0	0
105378374	0	0	0	0	0	0	0	0	0	0	0	0
105378375	0	0	0	0	0	0	0	1	0	1	0	0
100132987	0	0	0	0	0	2	0	0	0	0	0	0
414243	0	0	0	0	0	0	1	0	0	0	0	0
107984245	0	1	0	1	0	1	0	0	0	0	0	2
105378378	0	0	0	0	0	0	0	0	0	0	2	0
107984246	0	0	0	0	0	0	0	0	0	0	0	0
105378379	0	0	0	0	0	0	0	0	0	0	0	0
283050	5	1	7	1	6	1	5	5	4	6	6	0
112268062	0	0	0	0	0	0	0	0	0	0	0	0
57178	5123	10823	5907	8380	6159	7905	4705	9652	5124	6495	4784	7159
107984247	473	958	520	752	539	712	408	873	505	591	509	658
10105	3533	5088	3967	3940	4125	4377	3478	5148	4143	3760	3892	4654
219654	142	252	185	201	104	213	161	281	164	180	140	233
105378383	2	1	0	1	0	0	0	0	0	4	0	1
729815	0	0	0	0	0	0	0	0	0	0	0	1
143244	1703	1942	1973	1557	1970	1737	1701	2140	2068	1438	2046	1785
729238	1	6	1	2	4	1	1	10	2	6	1	2
653509	1	1	0	0	2	0	0	2	0	0	1	0
105378385	1	6	1	5	2	1	0	11	0	5	0	1
101929506	25	46	27	25	38	27	27	31	32	25	39	28
650623	72	151	130	119	105	111	99	139	109	86	88	109
101060691	203	255	262	198	267	164	241	285	264	163	255	214
107984248	11	18	16	17	9	11	6	14	12	13	15	11
729262	15	33	29	17	28	18	16	22	30	17	21	23
642361	97	82	80	65	108	63	64	79	77	52	83	63
283008	44	54	50	39	47	39	31	39	47	37	38	40
100288974	1	1	3	3	0	1	1	3	1	2	3	2
8512	0	0	0	0	0	0	0	0	1	0	0	0
6441	6	5	4	6	7	11	10	10	20	11	10	14
219347	112	77	130	47	121	54	103	56	129	39	118	55
80195	468	420	569	352	544	438	470	386	546	285	523	313
219348	0	2	0	0	0	2	0	2	1	2	0	3
311	4073	7249	4835	5642	4881	6254	3948	7752	4551	5357	4319	6346
439990	20	45	18	26	23	36	7	27	12	36	9	26
100130698	4	4	1	5	6	3	8	8	8	2	2	3
4143	10	0	13	0	8	1	6	0	7	0	2	0
143241	0	0	0	0	0	0	0	0	0	0	0	1
84332	0	0	0	0	0	1	0	1	1	0	0	0
84293	2406	1157	2854	906	2958	890	2381	1052	2628	837	2707	897
81619	2661	4675	3267	3587	3212	4039	2543	4497	2785	3352	2991	3906
101929574	8	15	3	4	11	1	12	6	6	3	7	2
387694	6	1	9	1	11	2	6	3	6	2	4	1
105378387	0	0	0	0	2	0	0	0	0	0	0	0
105378386	0	0	0	0	0	0	0	0	0	0	0	0
105378390	0	0	2	1	0	0	0	0	0	0	1	0
10718	102	68	104	49	97	50	50	50	64	18	65	54
107984294	6	0	0	1	5	0	3	0	1	3	2	0
101929590	1	0	1	0	2	0	1	1	0	0	2	1
107984187	0	0	1	0	0	0	0	0	0	0	0	0
105378392	0	0	0	0	0	0	0	0	0	0	0	0
105378394	0	0	0	0	0	0	0	1	0	0	0	0
105378393	0	0	0	0	0	0	0	1	0	0	0	0
105378396	0	0	0	0	0	0	0	0	0	0	0	0
105378397	0	0	0	0	0	0	0	0	0	0	0	0
107984181	0	0	0	0	0	0	0	0	0	0	0	0
105378398	0	0	0	0	0	0	0	0	0	0	0	0
105378399	0	0	0	0	0	0	0	0	0	0	0	0
27069	7278	13547	8819	10298	8643	11516	7346	14535	8081	10747	8462	12233
642934	0	0	1	0	0	0	1	1	0	0	1	1
387695	0	0	0	0	0	0	0	0	0	0	0	0
92211	0	0	0	0	0	0	0	0	0	0	0	2
340745	0	0	0	0	0	0	0	0	0	0	0	0
26103	0	0	1	0	0	0	3	0	0	0	0	0
5995	0	0	0	0	0	0	0	0	0	0	0	0
170425	21	5	43	10	21	10	24	13	20	3	9	1
54462	1093	1781	1467	1505	1157	1364	920	1701	1134	1146	1208	1451
105378400	0	0	0	0	0	0	0	0	0	0	0	0
105378401	0	0	0	0	0	0	0	0	0	0	0	0
107984249	0	0	0	0	0	0	0	0	0	0	0	0
101929624	0	0	0	0	0	0	0	0	0	0	0	0
105378402	0	0	0	0	0	0	0	0	0	0	0	0
105378403	3	0	0	0	0	0	0	0	0	0	0	0
101929646	0	0	0	0	0	0	0	0	0	0	0	0
101929662	0	0	0	0	0	0	0	0	0	0	0	0
101929684	0	0	0	0	0	0	0	0	0	0	0	0
105378404	0	0	0	0	0	0	0	0	0	0	0	0
100507470	0	0	0	0	0	0	0	0	1	0	0	0
2894	10	12	4	9	7	8	6	8	5	4	16	12
442911	0	0	0	0	0	0	0	0	0	0	0	0
23063	2983	3788	3503	3156	3229	3129	2783	3703	3201	2560	3539	3006
105378408	0	0	0	0	0	1	1	0	0	0	0	0
105378407	0	0	0	0	1	0	0	0	0	0	0	0
105378406	0	0	0	0	0	0	0	0	0	0	0	0
94233	0	0	0	1	0	0	0	0	0	0	0	0
105378409	0	0	0	0	0	0	0	0	0	0	0	0
11155	10	10	22	18	13	8	9	22	25	12	19	11
657	819	972	1027	956	970	889	922	1049	853	716	1088	785
79812	219	610	262	359	244	420	174	556	243	397	172	437
6623	80	477	134	302	113	379	159	473	152	378	132	397
10974	578	1635	605	1008	589	1275	530	1463	616	1049	520	1343
119385	534	1466	577	991	561	1162	508	1383	561	953	516	1215
643161	15	17	13	23	31	22	17	16	22	11	29	9
2746	3943	3341	4576	2748	4269	2641	4062	3217	4551	2478	4771	2850
54537	1212	741	1478	669	1385	647	1273	755	1371	482	1464	548
105378410	7	3	7	5	6	5	6	12	7	8	10	9
728118	29	49	41	37	60	35	31	41	39	33	34	35
728190	106	125	133	117	139	106	106	157	138	93	157	156
439994	95	79	122	86	111	80	80	73	97	77	92	64
728130	18	28	31	16	25	20	13	23	20	15	14	19
728218	0	0	0	0	0	0	0	0	0	0	0	0
112268063	39	47	45	49	37	37	40	53	44	46	32	38
112268064	1	1	2	2	3	4	2	0	1	3	3	3
100616296	0	0	0	0	0	1	0	0	0	0	0	0
9562	585	616	639	494	612	594	630	695	678	602	667	658
105378412	0	0	0	0	0	0	0	0	0	0	0	0
9060	2974	1536	3227	1173	3599	1526	1872	1168	2568	976	2765	1198
84896	1071	1549	1254	1260	1357	1367	1120	1758	1150	1353	1292	1389
142913	0	2	2	0	0	2	0	0	1	0	0	1
100144748	70	95	109	70	103	88	63	120	95	81	65	109
5728	2374	2891	2892	2244	2783	2278	2376	3181	2588	2263	2885	2365
107987150	4	34	15	22	11	14	24	7	3	19	5	20
105378414	0	4	3	6	0	3	1	9	0	3	0	1
105378415	0	2	0	0	3	0	1	0	0	0	0	3
105378416	0	0	0	0	0	0	0	0	0	0	0	0
101929727	1	0	0	3	0	0	0	1	0	0	0	1
55328	152	90	200	72	190	92	151	68	153	66	137	68
142910	26	14	24	11	28	10	14	13	14	15	10	13
8513	0	0	0	0	0	0	0	0	0	0	0	0
643414	0	0	0	1	1	0	0	0	1	0	1	0
643418	0	0	0	0	0	0	0	0	0	0	0	0
340654	5	5	2	14	8	8	6	5	10	10	3	11
118932	23	40	36	54	77	52	40	32	53	35	41	47
57559	22	18	21	20	25	24	26	27	24	18	24	16
105379869	0	0	0	0	0	0	0	0	0	0	0	0
100132116	7	21	15	16	17	12	4	17	10	5	14	12
59	42	64	71	46	44	33	52	57	41	42	49	57
355	132	145	108	157	148	125	140	233	136	175	183	204
100302740	0	0	0	2	0	1	0	0	1	0	0	1
100616192	0	0	0	0	0	0	0	0	0	0	0	0
100616128	0	0	0	0	0	0	0	0	0	0	0	0
105378418	0	0	0	0	0	0	0	0	0	0	0	0
9023	0	0	0	0	0	0	0	2	0	0	0	0
3988	1214	2575	1621	1802	1534	2056	1250	2452	1358	1706	1500	2123
105378419	0	0	0	0	0	0	0	0	0	0	0	0
3433	3	16	11	8	7	22	23	36	16	26	14	20
3437	4	0	11	2	8	9	16	18	20	13	25	4
101926887	1	0	0	1	0	0	0	0	1	0	0	1
439996	0	0	2	1	1	0	0	1	1	0	2	0
3434	15	23	30	10	20	36	20	35	39	20	67	12
107984251	24	64	24	59	18	47	27	37	23	28	19	47
24138	166	320	206	210	156	263	211	268	235	219	219	259
387700	0	4	0	1	1	0	2	1	1	0	0	1
101926906	0	0	0	0	0	0	0	0	0	0	0	0
53354	670	1113	807	880	692	867	680	1056	834	763	949	883
406901	0	0	0	0	0	0	0	0	0	0	0	0
105378421	1	1	10	1	11	0	4	4	5	1	1	1
283011	30	2	11	5	15	1	9	8	15	3	11	1
9585	1317	1207	1679	991	1558	859	1388	1105	1524	768	1689	862
105378424	0	0	0	0	0	0	0	0	0	0	0	0
643529	101	181	106	136	80	160	79	169	92	132	125	177
105378425	0	0	1	0	0	0	0	0	0	0	0	0
101926924	0	0	0	0	0	0	0	0	0	0	0	0
105378426	0	0	0	0	0	0	0	0	0	0	0	0
101926942	0	0	0	0	0	0	0	0	0	0	0	0
3363	6	4	7	4	7	2	3	1	7	9	8	2
10556	569	921	773	720	777	636	622	859	638	641	769	724
27063	39	16	37	8	54	21	21	12	19	9	29	1
105378427	0	0	0	0	0	1	0	0	0	0	0	0
107984252	0	0	0	0	0	0	0	0	0	0	0	0
105378430	0	0	0	0	0	0	0	0	0	0	0	0
100874184	0	0	0	0	0	0	0	0	0	0	0	0
105378429	0	0	2	1	0	0	0	0	0	0	0	0
119369	2	2	2	0	0	0	5	0	3	0	1	3
84333	1112	949	1312	807	1525	653	1079	907	1155	585	1510	700
100188947	19	31	18	12	21	23	15	22	20	20	13	25
143279	508	334	682	276	621	231	501	232	574	163	558	256
105378433	5	0	4	1	1	0	6	1	4	0	5	0
5507	755	951	1029	943	690	829	724	790	769	632	822	760
107984253	0	0	0	0	0	0	0	0	0	0	0	0
100507633	12	24	15	8	11	9	15	3	11	6	33	9
80351	2982	5594	3583	4611	3238	4569	2887	5638	3071	3897	3290	4521
143282	58	50	65	37	54	50	69	48	67	22	72	42
9044	1574	2385	1835	1825	1780	1801	1480	2261	1408	1500	1651	1713
22849	154	356	205	237	215	258	196	329	193	217	206	218
107984254	18	17	15	19	12	19	14	18	9	14	17	16
54708	1500	1542	1913	1359	1810	1353	1754	1911	1804	1297	2013	1355
100507674	1	0	3	1	7	3	0	4	1	2	1	0
3416	2607	860	3058	823	2837	733	2583	997	2880	729	3330	799
3832	2680	3486	3194	2919	3107	2788	2599	3159	3100	2076	3139	2462
3087	227	151	229	120	215	138	210	185	226	120	204	111
54536	747	514	987	439	815	462	684	512	721	300	934	338
340665	1	0	0	0	0	1	0	0	0	0	0	0
1592	17	193	19	101	37	191	16	159	30	149	29	175
26509	15659	19470	17743	15061	17999	15372	10157	17719	13353	11853	14521	14095
55165	2470	2405	2922	1933	3025	1970	2294	2319	2823	1630	3114	1770
105378436	0	0	0	0	0	0	0	0	1	0	0	0
338557	0	0	0	0	1	0	0	0	0	0	0	0
5950	6	11	9	8	2	3	7	12	3	7	2	1
5146	0	1	2	0	1	0	2	2	0	2	1	0
118924	176	165	265	110	200	136	171	149	177	103	194	115
101927013	0	0	0	0	0	0	0	0	0	1	0	0
9211	0	3	0	0	1	1	0	1	0	0	0	0
105378437	2	5	6	0	3	1	1	2	3	1	4	3
159371	170	322	202	227	233	293	213	251	223	152	228	234
266971	858	1000	1069	783	946	853	833	987	943	720	942	802
105378438	0	2	0	0	0	0	0	0	1	0	0	0
51196	24	19	18	34	32	15	33	14	26	15	31	29
101927049	0	0	0	0	0	0	0	0	0	0	0	0
107984255	0	0	0	0	0	0	0	0	0	0	0	0
100128054	0	0	0	1	0	0	0	0	0	0	0	0
64318	757	677	929	593	819	638	776	753	875	495	996	701
23232	484	586	579	494	526	536	489	622	488	411	539	464
3070	1508	1847	1776	1574	1761	1445	1363	1619	1582	1062	1582	1343
1562	1	1	0	0	0	0	0	6	1	0	0	2
1557	2	0	0	1	2	0	0	1	1	0	1	2
1559	2	0	0	0	0	0	0	1	1	1	0	0
107984256	0	0	0	0	0	1	0	0	0	0	0	0
1558	34	34	19	38	17	31	8	30	13	23	20	20
107984258	2	13	11	2	5	1	7	5	2	7	5	4
107984257	19	16	17	9	16	13	8	10	13	12	12	18
142827	0	3	1	8	0	2	5	3	0	3	0	7
9124	1829	6110	1892	4325	1937	5071	1657	6375	1958	4490	1970	5172
10580	34	26	22	33	28	39	12	63	39	62	29	48
5832	3839	4872	4669	3844	4654	3879	3925	4736	4803	3486	4732	4080
26123	1309	643	1505	444	1381	510	1098	528	1321	450	1356	468
953	638	436	837	286	695	299	567	344	652	227	694	303
728558	21	7	15	8	21	11	15	9	11	6	16	6
387707	27	1	28	10	24	10	22	7	25	6	15	10
54619	615	1083	862	802	830	867	683	991	841	847	901	962
100422892	0	0	0	0	0	0	0	0	0	0	0	0
9849	1211	957	1346	742	1229	676	1001	801	1140	582	1282	685
29760	71	140	91	108	86	118	81	140	105	102	107	99
1791	0	0	0	0	0	0	0	0	0	0	0	0
93377	0	0	0	0	0	0	0	0	0	1	0	0
7093	7	18	6	7	2	4	5	5	4	12	8	4
56889	5543	12956	6724	10210	6415	10144	5594	12996	6082	9474	6823	10299
105378443	4	10	18	12	6	7	11	21	5	5	14	32
118788	16	23	23	19	20	14	23	36	6	27	16	13
728658	3963	4441	4978	3684	4825	4004	4209	4689	4439	3382	4287	3839
693192	0	0	0	0	0	0	0	0	0	0	0	0
102723665	30	42	35	26	17	18	17	23	34	16	23	26
84458	1991	3957	2203	2862	2201	2602	1575	3335	1820	2208	2055	2514
6585	36	503	49	255	27	372	44	445	59	352	48	579
105378444	0	0	0	0	0	0	0	1	0	0	0	0
100505540	0	0	0	0	0	0	0	0	0	0	0	0
100533184	93	151	115	131	124	114	103	117	102	97	101	116
112268065	0	0	0	4	0	0	0	2	0	0	0	2
105378447	1	4	6	1	0	3	3	2	0	0	0	0
84986	594	818	734	765	674	689	584	731	518	567	555	702
10023	121	131	151	87	131	106	176	131	117	97	147	105
23401	754	565	921	461	943	547	801	546	976	450	964	421
105378448	0	1	1	1	1	0	0	0	0	4	0	0
23223	1767	3055	2106	2101	2402	2469	1810	3253	2155	2190	1947	2667
644215	0	4	4	3	2	1	4	7	3	2	4	2
5223	5480	7881	6578	6382	6336	7149	6119	8255	6301	6020	6219	7126
51013	608	836	699	684	779	703	565	853	744	600	627	719
84287	1284	642	1810	529	1498	534	1309	562	1420	444	1615	591
64210	2107	3110	2697	2411	2410	2445	2332	2890	2403	2107	2352	2446
80019	374	1659	541	1207	508	1410	488	1713	420	1172	514	1380
26287	20	54	22	35	32	57	11	29	19	29	17	36
112817	2	17	13	13	6	16	12	28	5	20	6	12
414157	1	0	0	0	0	0	0	2	0	0	0	0
118812	146	105	183	98	201	111	156	162	184	118	228	110
55361	1063	1941	1273	1499	1203	1680	1094	2041	1163	1635	1180	1869
60370	377	631	408	620	411	680	367	713	394	570	425	684
83742	1470	1327	1522	1087	1699	1055	1364	1211	1618	900	1519	1029
118813	733	1374	872	1176	868	1124	750	1453	795	985	714	1267
6425	0	0	0	0	0	0	0	0	0	0	0	0
107984260	0	0	0	0	0	0	1	0	0	0	0	1
100505561	0	0	0	0	0	0	0	0	0	0	2	0
401647	134	140	130	93	100	108	114	120	124	102	101	100
55118	5	5	6	2	4	2	7	3	4	3	7	2
113839520	0	0	0	0	0	0	0	0	0	0	0	0
27291	494	437	684	355	562	360	578	512	648	377	625	405
84171	29	128	46	70	66	75	52	120	75	100	64	143
105378449	10	0	6	0	6	7	3	6	13	0	9	8
84795	319	175	410	148	355	163	360	172	312	138	286	119
100302133	9	2	3	3	5	2	5	4	4	2	5	4
3257	753	808	961	694	940	701	752	815	795	553	754	706
100616482	1	0	0	2	1	3	0	1	1	0	0	0
101927278	4	5	3	5	4	5	0	7	5	3	3	5
60495	0	0	0	0	0	0	0	0	0	0	0	0
102465253	0	0	0	0	0	0	0	0	0	0	0	0
26507	350	441	449	333	440	395	278	433	387	304	360	444
2805	1486	1688	1684	1307	1639	1409	1457	1593	1789	1188	1830	1574
107984261	9	5	3	11	2	6	6	5	3	5	1	1
101927300	29	21	33	35	23	25	22	30	19	11	20	30
101927324	1	0	3	0	0	0	0	0	0	2	0	0
159296	12	6	15	3	11	6	2	8	2	3	10	2
81894	505	661	623	602	652	552	500	556	536	431	496	478
105378450	3	0	0	0	5	0	1	0	0	0	2	0
57089	1221	1197	1443	981	1446	1013	1053	1151	1401	908	1520	973
1355	1130	1191	1412	1006	1364	990	1119	1099	1413	794	1379	945
51076	360	446	518	363	559	370	479	400	469	288	485	349
1244	274	168	307	117	380	146	186	201	261	121	266	166
23268	823	1079	933	774	1063	840	887	1083	899	675	915	849
