GeneID	control	control	perturbed	perturbed	perturbed	perturbed
105376475	4	1	3	2	1	8
105376476	0	0	0	0	0	0
102724333	0	0	0	0	0	0
107984172	0	0	0	0	0	0
107984173	0	0	0	0	0	0
107984218	0	0	0	0	0	0
57608	13	6	20	15	9	6
101929256	0	0	0	0	0	0
105376477	0	0	0	0	0	0
101929279	0	0	0	0	0	0
55149	964	572	1272	882	812	605
729668	1	3	1	2	1	1
102466227	1	0	0	1	0	0
1326	137	77	199	147	164	128
105376478	0	0	0	0	0	0
105376479	0	0	0	0	0	0
119180	1	1	0	0	0	0
645954	17	12	19	13	21	17
105376480	0	0	0	0	0	0
220929	211	166	300	252	220	160
105376481	12	5	13	10	8	12
105376482	2	2	2	1	1	2
105376483	4	2	5	5	3	0
101929352	0	0	0	0	0	0
220930	124	82	182	112	108	93
6935	2739	1736	3843	2654	2709	2160
100505502	0	2	3	3	5	3
105376484	1	0	2	3	2	1
101929951	0	0	0	0	0	0
94134	1226	830	1746	1260	1136	880
107984219	249	160	373	252	184	145
105376485	1	0	1	1	2	2
3799	8212	5295	11857	8334	6395	5309
80314	556	331	913	668	530	397
102031319	2	0	1	0	1	0
101929431	3	1	0	0	2	1
79741	51	36	70	53	44	39
105376486	280	167	450	308	301	257
3688	46143	28659	60987	42139	34951	26890
106633814	614	369	693	493	378	337
101929475	51	22	62	45	60	42
101929447	1	0	0	0	2	0
8829	6267	4088	9705	6705	5922	4434
105376489	0	0	0	0	0	0
105376490	0	0	0	0	0	0
100505583	0	0	0	0	0	0
56288	1533	976	2325	1562	1504	1079
100505601	2	1	2	4	3	1
105376491	0	0	0	1	0	0
8453	1860	1177	2416	1751	1570	1291
100500890	0	0	0	0	0	1
1390	280	179	378	267	290	214
105376493	0	0	0	0	0	0
219771	1620	991	2366	1621	1498	1228
107984220	6	1	9	3	1	2
107984221	2	0	1	0	1	1
219770	4	1	1	1	1	0
8325	365	213	677	444	582	448
100616500	11	8	25	15	18	21
105376494	3	0	4	5	6	4
107984188	0	0	0	0	0	0
102578074	0	0	0	0	0	0
105376495	0	0	0	0	0	0
107984222	0	0	0	0	0	0
105376496	0	0	0	0	0	0
91074	0	0	1	1	0	0
101929498	0	0	0	0	0	0
101929520	0	0	0	0	0	0
107984175	0	0	0	0	0	0
107984223	0	0	0	0	0	0
105376497	0	0	0	0	0	0
100288485	0	0	0	0	0	0
102724533	0	0	0	0	1	1
105376498	0	0	0	0	0	0
57209	200	105	309	223	171	156
100419868	0	0	0	0	1	1
107984224	5	4	4	9	3	3
219749	300	186	406	256	252	207
105376499	0	0	0	0	0	0
7581	509	377	896	675	565	422
7587	751	480	1246	877	902	702
105376500	0	0	0	0	0	0
100129055	4	5	6	4	5	2
158160	47	28	77	57	56	39
285961	5	4	12	8	7	8
101929540	25	15	31	21	26	30
399744	86	53	163	105	108	85
107984177	0	0	0	0	0	0
399746	0	0	0	0	0	0
105378267	0	0	0	0	0	0
101929373	0	0	0	0	0	0
441666	128	62	185	114	96	90
414194	4	2	7	6	13	4
84856	83	49	127	115	101	81
100129482	441	295	634	462	415	320
7582	175	119	355	257	193	157
105378268	4	2	9	5	5	4
101929397	0	0	0	0	0	0
107984178	0	0	0	0	0	0
283028	0	0	0	0	0	0
105378269	0	0	0	0	0	0
9790	2405	1474	3681	2474	2568	1923
101929445	0	0	0	0	0	0
104266963	0	0	0	0	0	0
100847014	0	0	0	0	0	0
5979	11	7	19	9	19	13
55454	948	572	1163	866	694	514
221002	0	1	0	1	2	0
107984225	0	0	0	0	0	0
105378271	0	0	0	0	0	0
105378270	0	0	0	0	0	0
107984226	0	0	0	0	0	0
53828	0	0	0	0	0	0
3185	8870	5272	12621	8757	7687	5807
109616985	0	0	0	0	0	0
642819	56	40	69	51	53	46
105379857	2	1	5	1	4	0
8187	381	226	606	415	439	354
220992	108	59	136	90	94	68
414201	0	2	0	0	0	0
7580	478	272	627	431	387	309
414197	48	27	54	52	44	33
414208	47	28	63	54	45	47
105378274	2	1	2	3	1	1
102724264	0	0	0	0	0	0
105378275	0	0	0	0	0	0
10151	20	13	29	25	24	17
107984189	0	0	0	0	0	0
414260	0	0	0	0	0	0
100506835	0	0	0	0	0	0
105378277	0	0	0	0	0	0
283033	0	0	0	0	0	0
6387	0	0	0	0	0	0
100130539	0	0	0	0	0	0
107984179	0	0	0	0	0	0
220980	0	0	1	0	0	0
643236	1	0	0	0	0	1
83937	115	71	140	109	85	49
105378281	11	6	11	16	12	6
11067	844	512	1259	888	964	700
220979	39	19	49	31	25	19
7570	428	287	610	439	303	210
100133308	0	0	0	0	0	0
338579	0	0	0	0	0	0
100422988	0	0	0	0	0	0
105378283	0	0	0	0	0	0
79290	0	0	0	0	0	0
240	1	0	0	0	0	0
102724323	0	0	0	0	0	0
220972	269	179	386	274	233	150
105378286	5	4	6	4	1	6
93550	15	11	34	10	10	8
653234	16	13	25	16	28	18
253725	2431	1456	3690	2631	2733	2062
643479	1	0	0	0	0	0
119016	53	34	84	61	82	57
114004351	92	57	159	117	120	91
728407	59	37	99	66	57	51
100287932	1766	999	2508	1756	1508	1153
109616974	0	0	0	0	0	0
8031	2788	1732	4078	2862	2394	1937
105378287	1	0	0	0	0	0
4477	0	0	1	0	0	0
653268	54	27	88	61	93	66
100996567	0	0	0	0	0	0
105378577	0	1	0	0	0	0
195977	0	0	0	0	0	0
107984026	58	43	111	72	98	82
100132929	0	0	0	0	0	0
728113	2	1	2	1	0	1
643650	15	8	33	25	21	8
728643	14	9	31	17	14	9
107987152	3	0	5	3	3	1
5540	11	8	13	10	10	4
9721	81	38	120	78	46	25
83849	179	112	352	243	160	124
101927699	24	15	36	34	20	13
105378289	1	1	2	1	3	5
414241	140	99	188	135	113	99
102724350	0	0	0	1	0	1
101927584	0	0	0	0	0	0
102724643	0	0	2	0	0	0
414212	17	11	32	15	15	12
399761	33	29	54	44	61	43
728798	0	0	0	0	0	0
26095	0	0	0	0	0	0
105378291	0	0	0	0	0	0
101929216	0	0	0	0	0	0
2662	0	0	0	0	0	0
2658	0	0	0	0	0	0
5949	0	0	0	0	0	0
118738	0	0	0	1	0	0
107001062	0	0	0	0	0	0
105378292	0	0	0	0	0	0
653145	2	2	4	3	2	1
100133093	0	0	0	0	0	0
113939912	53	35	81	57	76	53
642517	39	25	56	44	61	41
107987147	33	22	55	43	65	38
642826	26	17	47	31	38	35
1517	0	0	0	0	1	0
112267862	0	0	2	0	0	0
439965	315	200	433	325	277	242
102724603	0	0	0	0	0	1
102724593	6	5	15	15	10	6
102724488	230	141	456	329	223	179
100996758	9	6	11	7	7	1
644054	0	0	0	0	0	0
414224	30	22	47	35	48	41
143162	0	0	0	0	0	0
5599	508	326	826	517	471	356
58504	1	1	2	3	4	3
100689073	0	0	0	0	0	0
57705	0	0	0	0	0	0
105378299	0	0	0	0	0	0
474354	0	0	0	0	0	0
105378298	0	0	0	0	0	0
100422895	0	0	0	0	0	0
196740	0	0	0	0	0	2
100506733	0	0	0	0	0	0
170370	0	0	0	0	0	0
170371	0	0	0	0	0	0
100506769	0	0	0	0	0	0
118461	0	0	0	0	0	0
644168	0	0	0	0	0	0
2074	575	415	1125	785	824	615
267004	84	67	148	111	116	81
1103	0	0	1	0	0	0
6572	0	1	1	1	1	2
282966	0	0	0	0	0	1
55753	516	294	759	566	531	412
8505	748	470	1108	770	630	525
100652748	162	82	213	199	144	119
113218477	175	102	271	203	222	162
109617009	0	0	0	0	0	1
414189	88	54	143	97	131	94
100421577	80	44	102	69	77	55
387680	2445	1431	3711	2555	2718	2078
56624	72	44	89	60	50	46
259230	938	557	1297	966	860	694
104355295	7	7	26	16	13	5
105378302	5	7	10	8	5	3
653308	98	60	140	93	89	69
29974	0	0	1	0	0	1
5592	338	227	497	372	357	263
102724719	0	0	1	1	0	0
693190	0	0	0	0	0	0
23283	1033	665	1652	1156	957	675
100506939	37	21	55	43	28	37
22943	1111	631	1906	1318	1287	1046
101928687	0	0	0	0	1	0
105378305	0	0	0	0	0	0
4153	0	0	0	0	0	0
105378307	0	0	0	0	0	0
105378306	0	0	0	0	0	0
105378308	0	0	0	0	0	0
105378309	0	0	0	0	0	0
105378310	0	0	0	0	0	0
65217	1	2	2	4	1	1
105378311	0	0	0	0	0	0
100302192	0	0	0	0	0	0
100463289	0	0	0	0	0	0
11130	1367	750	2433	1711	1277	917
100500834	0	0	0	0	0	0
105378313	0	0	0	0	0	0
105378314	0	0	0	0	0	0
253430	448	286	617	430	396	334
55847	971	543	1184	774	888	625
112268068	0	0	0	0	0	0
7321	434	276	550	381	338	276
7019	1706	982	2287	1591	1263	960
105378316	0	0	0	0	0	0
80114	1657	1034	2605	1908	1191	1061
107984234	1	2	10	4	3	1
728640	12	10	19	11	16	9
100507008	0	0	1	1	0	0
102724768	0	0	1	0	0	0
105682749	2	0	2	2	0	0
84457	15	6	21	17	8	12
220965	13	6	13	8	9	3
102724778	0	0	0	0	0	0
107984235	0	0	0	0	0	0
105378318	0	0	0	0	0	0
105378319	0	0	0	0	0	0
220963	262	144	361	250	145	99
100507027	0	0	0	0	0	1
8030	2141	1351	3026	2360	1618	1287
283025	0	0	0	0	0	0
288	18	10	28	28	8	8
107987153	0	0	0	0	0	0
107984292	0	0	0	0	0	0
105378320	0	0	0	0	0	0
983	2181	1364	3047	2142	1533	1269
9886	318	185	363	249	245	184
107984236	1	1	3	2	1	0
100507058	0	0	0	0	0	0
105378323	0	0	0	0	0	0
219623	5	6	12	3	3	2
101928781	0	0	0	0	0	0
219621	21	2	11	14	9	6
107984237	0	0	0	1	1	1
84159	1708	1138	2901	2123	1582	1285
219790	342	239	578	432	324	309
105378326	0	0	0	0	1	0
105378325	0	0	0	0	0	0
283045	2	0	2	0	1	1
22891	279	198	485	344	332	284
105378327	0	0	1	0	0	0
84890	788	524	1140	841	696	522
1959	30	18	50	30	27	16
107984012	0	0	0	0	0	0
105378328	0	0	0	0	0	0
29982	508	310	683	480	415	304
221037	1281	856	2016	1400	1111	894
100302150	0	0	0	0	0	0
105378330	0	0	0	0	0	1
84989	15	7	33	20	22	16
221035	1141	701	1586	1142	890	724
105378329	0	0	0	0	1	0
101929846	2	3	1	0	2	0
107984238	0	0	0	0	0	0
101928859	0	0	0	0	0	0
105378333	0	0	0	0	0	0
105378335	0	0	0	0	0	0
107984239	0	0	0	0	0	0
105378336	0	0	0	0	0	0
305	11	10	17	14	15	10
101928887	0	0	0	0	0	0
102724863	0	0	0	0	0	0
105378337	0	0	0	0	0	0
101928913	33	20	44	41	24	23
105378338	0	0	0	0	0	0
105378339	0	0	1	1	0	0
29119	2	2	1	1	1	0
105378340	0	0	0	0	0	0
101928961	0	0	0	0	0	0
347731	0	2	2	1	6	0
102466814	0	0	0	0	0	0
100189279	0	0	0	0	0	0
56521	0	0	0	1	0	1
23411	1934	1198	2751	1873	1386	1105
26091	4698	2987	7121	4951	4501	3500
100009667	2	3	3	1	3	0
84665	277	171	473	381	369	276
107984240	1	0	0	1	0	0
220202	7	6	4	6	4	3
107984241	0	0	1	0	0	0
64081	59	47	116	78	88	55
3189	4019	2314	6169	4423	4118	3119
55680	836	556	1167	888	807	656
1763	434	285	692	468	267	244
8034	385	225	505	334	339	251
80312	167	127	282	211	225	172
55749	1851	1171	3044	2097	2021	1586
692211	1	0	0	1	1	1
219736	21	14	35	20	18	17
79009	2011	1214	2782	1876	1706	1238
9188	9650	6116	13365	9354	8099	6555
26128	1552	970	1984	1381	1284	918
105378342	0	0	1	1	1	0
5552	76	45	45	31	19	23
9559	2412	1473	3147	2177	1911	1578
6832	1141	686	1479	1085	1010	808
101928994	0	1	0	1	2	1
80201	12	9	15	13	20	10
3098	5937	3591	9097	6339	7200	5173
6865	9	7	19	6	9	12
23555	26	21	60	31	31	16
105378345	0	0	0	0	0	0
50674	0	0	0	0	0	0
101929021	0	0	0	0	0	0
219738	20	18	30	26	16	19
105378346	0	0	0	0	0	0
1305	180	113	288	196	581	397
105378347	0	0	1	2	4	1
107984242	10	4	9	10	49	42
102723350	0	0	0	1	1	0
55506	3	2	6	1	0	2
84883	597	318	874	580	683	469
219743	792	468	1119	729	645	490
56681	4054	2490	5420	3847	3130	2570
5464	2453	1338	2899	2037	1848	1430
64106	0	1	2	0	2	0
55222	593	334	789	504	501	320
1979	3198	2030	4852	3485	2648	2203
4838	1	0	1	3	3	3
27143	543	338	833	561	522	352
5551	4	0	4	0	5	1
140766	356	254	669	490	605	443
219793	0	0	0	2	1	0
8879	1731	1152	2882	1979	1644	1201
5092	721	438	1010	756	567	355
105378349	0	0	0	0	0	0
105378350	0	0	0	0	0	0
105378351	0	0	0	0	0	0
219699	0	3	3	6	4	5
728978	0	0	0	0	0	0
107987148	0	0	0	0	0	0
112268061	0	0	0	0	0	0
55315	3	1	6	1	6	1
105378353	0	0	0	0	0	0
64072	0	1	2	6	8	10
105378356	0	0	0	0	0	0
102723377	0	0	0	0	0	0
105378355	0	0	0	0	0	0
414152	0	0	0	0	0	0
64115	47	28	87	60	170	120
102465689	0	0	0	0	0	0
5660	23158	13367	31369	21305	25269	18899
9469	3242	2052	5526	3930	3762	2800
9806	49	25	94	72	62	48
51008	838	488	1127	803	658	502
119504	980	600	1346	896	858	662
54541	15344	8983	19498	13606	13102	9461
54788	1447	835	2418	1673	1533	1186
10367	1615	935	2238	1645	1404	1004
90550	709	373	978	708	617	528
100616286	0	0	0	0	0	0
170392	0	0	2	0	2	1
84647	0	1	1	1	0	0
5033	4866	2906	6795	4714	3904	3260
25961	11	3	17	14	28	8
109617000	3	0	6	2	3	1
11319	908	501	1264	834	713	578
317662	1034	633	1456	1034	890	675
105378358	1	1	1	0	0	0
23234	1068	598	1750	1130	1030	780
414245	41	19	58	44	44	19
51021	3327	1983	4684	3301	2617	1956
118491	8	11	8	6	14	10
310	2803	1711	3904	2535	2357	1975
118490	35	20	50	37	57	52
5532	1676	1031	2313	1557	1229	931
101929145	66	40	91	75	60	34
159195	678	458	1081	796	536	471
58529	0	0	1	0	0	0
79933	0	0	0	0	0	0
105378360	0	0	0	0	0	0
113939925	66	50	111	90	99	84
729092	27	18	44	37	41	31
729096	35	28	56	43	50	40
2749	25	26	42	24	34	31
9632	3451	2108	5260	3541	3317	2603
170384	459	310	765	540	490	355
107984243	7	6	14	10	17	7
118487	700	398	918	668	636	463
23053	1552	996	2759	1939	1899	1309
100507331	222	150	343	245	266	174
8509	466	278	707	481	459	320
818	1055	614	1464	1023	911	674
5328	4350	2510	5766	4035	2778	2121
414236	723	463	1036	754	553	391
7414	13478	8525	22056	15223	12842	9884
107984244	0	1	3	2	1	0
26985	1712	1082	2370	1615	1377	1148
132	1022	675	1360	912	940	753
102723439	4	2	3	4	5	2
23522	792	517	1375	959	931	774
101929165	0	0	0	0	0	0
109623471	0	1	0	1	0	0
338599	0	0	1	0	1	1
51207	0	0	0	2	0	0
142891	841	520	1116	875	700	580
7417	1847	1107	2428	1580	1598	1170
118881	169	115	329	227	240	191
84858	1184	731	2256	1616	1224	925
253264	0	0	0	0	0	0
100131213	54	33	103	70	73	48
101929234	0	2	1	3	3	2
107984293	0	2	0	2	2	4
83938	65	24	57	46	41	39
693191	0	0	0	0	0	0
105378367	0	1	0	0	1	0
112268057	0	0	0	0	1	0
3778	1625	1020	2645	1887	1613	1150
101929328	1	1	3	3	2	0
101929310	0	1	0	0	0	0
101929286	0	0	0	0	0	0
105378369	0	1	4	3	2	0
105378372	0	0	0	0	0	0
9231	2534	1666	4682	3161	2610	1933
101929347	0	0	0	1	0	0
100128292	15	6	24	20	7	10
11128	1861	1150	2741	2000	1945	1392
6229	14914	8488	19197	14209	13700	10312
105378373	0	0	0	0	0	0
105378374	0	0	1	0	0	0
105378375	0	1	0	0	0	0
100132987	0	2	1	0	0	0
414243	1	0	0	1	0	0
107984245	1	0	0	0	1	0
105378378	0	0	0	0	0	0
107984246	0	0	0	0	0	0
105378379	0	0	0	0	0	0
283050	3	1	1	1	2	0
112268062	0	0	1	0	0	0
57178	1457	911	2487	1821	1359	1071
107984247	148	91	203	155	128	104
10105	2368	1224	3258	2258	1908	1407
219654	141	94	184	114	142	106
105378383	0	0	1	0	0	0
729815	0	0	0	0	0	0
143244	1061	568	1521	955	1130	841
729238	0	3	1	0	0	0
653509	0	1	0	0	0	1
105378385	5	0	4	1	3	4
101929506	15	4	13	14	5	11
650623	208	138	432	240	221	167
101060691	142	103	234	186	122	110
107984248	11	6	19	16	12	13
729262	16	7	24	19	18	20
642361	41	25	88	57	57	31
283008	27	17	48	32	30	26
100288974	0	0	0	0	0	0
8512	0	0	0	0	0	0
6441	0	0	0	0	0	1
219347	22	15	21	15	14	14
80195	293	181	370	251	246	165
219348	106	61	231	155	255	171
311	7327	4264	10688	7534	7445	5672
439990	90	51	163	99	76	99
100130698	0	0	0	0	0	0
4143	0	0	0	0	0	0
143241	0	0	0	0	0	0
84332	0	0	0	0	0	0
84293	788	513	968	673	574	465
81619	1154	754	1882	1283	1238	1004
101929574	1	0	1	0	3	0
387694	1	0	0	0	1	1
105378387	0	0	0	0	0	0
105378386	0	0	0	0	1	0
105378390	0	0	0	0	0	0
10718	0	0	2	2	0	1
107984294	0	0	0	0	0	0
101929590	0	0	0	0	0	0
107984187	0	0	0	0	0	0
105378392	0	0	0	0	0	0
105378394	0	0	1	0	0	0
105378393	0	0	0	0	0	0
105378396	0	0	0	0	0	0
105378397	0	0	0	0	0	0
107984181	0	0	0	0	0	0
105378398	0	0	0	0	0	0
105378399	0	0	0	0	0	0
27069	4169	2573	5687	3932	3670	2751
642934	0	0	1	0	0	0
387695	0	0	0	0	0	0
92211	0	0	0	0	0	1
340745	0	0	0	0	0	0
26103	0	0	0	0	0	0
5995	0	0	0	0	0	0
170425	0	0	0	0	0	0
54462	1666	1079	2341	1731	1271	958
105378400	0	0	0	0	0	0
105378401	0	0	0	0	0	0
107984249	0	0	0	0	0	0
101929624	0	0	0	0	0	0
105378402	0	0	0	0	0	0
105378403	0	0	0	0	0	0
101929646	0	0	0	0	0	0
101929662	0	0	0	0	0	0
101929684	0	0	0	0	0	0
105378404	0	0	0	0	0	0
100507470	0	0	0	0	0	0
2894	7	7	7	5	8	10
442911	0	0	0	0	0	0
23063	2109	1359	3188	2215	1809	1382
105378408	1	0	0	2	0	1
105378407	0	0	0	0	0	0
105378406	0	0	0	0	0	0
94233	0	0	0	0	0	0
105378409	0	0	0	0	0	0
11155	8	4	8	4	3	6
657	771	509	1140	780	577	462
79812	60	26	94	81	81	65
6623	1	0	1	0	1	2
10974	47	28	100	69	72	56
119385	58	38	103	75	91	74
643161	0	0	0	0	0	0
2746	4363	2615	5653	3978	3196	2517
54537	942	587	1326	942	784	640
105378410	5	3	7	9	7	10
728118	33	20	63	43	42	34
728190	108	57	160	126	104	86
439994	50	30	109	68	67	47
728130	13	15	31	22	31	16
728218	0	0	0	1	0	0
112268063	15	9	27	26	24	20
112268064	1	2	3	2	2	4
100616296	0	0	0	0	0	0
9562	433	241	644	494	370	284
105378412	0	0	0	0	0	0
9060	931	584	1451	1009	969	704
84896	987	617	1287	920	863	688
142913	2	1	4	4	1	1
100144748	34	18	47	29	18	19
5728	1008	597	1460	1096	979	735
107987150	24	10	20	15	13	14
105378414	0	0	0	0	0	0
105378415	0	0	0	0	0	0
105378416	0	0	0	0	0	0
101929727	0	1	2	2	1	0
55328	55	32	94	56	37	25
142910	5	2	3	3	2	2
8513	0	0	0	0	0	0
643414	0	0	0	0	0	0
643418	0	0	0	0	0	0
340654	1	0	0	0	0	0
118932	3	0	1	1	5	0
57559	441	254	533	396	399	279
105379869	1	0	2	1	1	3
100132116	1876	1028	2791	2012	1770	1397
59	5570	3177	9155	6416	5939	4281
355	930	564	1195	849	736	587
100302740	4	3	8	7	7	4
100616192	0	0	0	0	0	0
100616128	0	0	0	0	0	0
105378418	0	0	0	0	0	0
9023	25	13	21	15	19	9
3988	2106	1388	2728	1843	1946	1604
105378419	0	1	1	0	0	0
3433	1636	1063	1693	1150	1826	1414
3437	2749	1647	2375	1713	3616	2815
101926887	11	2	12	9	26	16
439996	0	1	0	0	4	1
3434	3177	1890	2704	1909	4303	3477
107984251	33	22	44	25	58	39
24138	1373	848	1205	880	1502	1189
387700	14	8	25	9	2	2
101926906	0	1	1	0	0	0
53354	236	134	333	228	205	182
406901	0	0	0	0	0	0
105378421	1	1	5	3	3	2
283011	0	4	7	4	8	6
9585	1887	1191	2660	1885	1383	1148
105378424	0	0	1	0	0	0
643529	0	1	1	0	0	3
105378425	0	0	0	0	0	0
101926924	0	0	0	0	0	0
105378426	0	0	0	0	0	0
101926942	0	0	0	0	0	0
3363	54	40	79	49	50	32
10556	593	299	794	546	492	416
27063	0	0	0	0	0	0
105378427	0	0	0	0	0	0
107984252	0	0	0	0	0	0
105378430	0	0	0	0	0	0
100874184	0	0	0	0	0	0
105378429	0	0	0	0	0	0
119369	0	0	0	0	0	0
84333	107	74	105	75	51	60
100188947	1	0	0	1	0	0
143279	238	161	368	261	225	194
105378433	1	2	0	0	0	0
5507	339	186	626	483	419	342
107984253	0	0	0	0	0	0
100507633	2	1	1	3	3	1
80351	2059	1335	3083	2032	1714	1392
143282	8	3	6	8	8	2
9044	1469	1022	2269	1647	1662	1282
22849	107	79	177	120	114	82
107984254	3	1	3	1	2	1
54708	923	557	1355	921	862	702
100507674	3	1	5	4	8	2
3416	1288	864	1941	1249	982	808
3832	3101	1961	4960	3480	2346	1856
3087	99	63	122	107	81	40
54536	192	111	228	155	150	113
340665	9	5	13	7	2	9
1592	1	3	3	1	0	1
26509	19192	12384	28527	20404	17410	13532
55165	2793	1702	4164	2861	2244	1815
105378436	0	2	1	0	0	0
338557	0	0	1	0	0	0
5950	22	18	62	52	24	16
5146	1	0	8	5	3	5
118924	592	318	661	449	424	333
101927013	0	0	0	0	0	0
9211	0	0	0	0	0	0
105378437	0	0	0	0	0	0
159371	201	118	281	194	176	123
266971	154	105	267	177	156	113
105378438	0	0	3	0	1	0
51196	2072	1327	3113	2169	2071	1584
101927049	0	0	0	0	1	1
107984255	0	0	0	0	0	0
100128054	27	20	38	31	29	28
64318	951	576	1295	884	776	678
23232	391	241	512	397	302	253
3070	1353	836	1772	1337	1103	882
1562	0	0	0	0	0	0
1557	0	0	0	0	0	0
1559	0	0	0	0	0	0
107984256	0	1	0	0	0	0
1558	0	0	1	0	0	1
107984258	0	0	0	0	0	0
107984257	0	0	1	1	0	0
142827	0	0	0	0	0	0
9124	183	97	342	226	332	233
10580	16	6	15	13	1	3
5832	6836	4208	9828	6869	5511	4275
26123	1363	805	2020	1397	1112	949
953	572	359	818	583	545	404
728558	12	8	25	12	8	12
387707	10	8	27	23	22	8
54619	425	271	540	383	323	296
100422892	0	0	0	0	0	0
9849	182	120	237	196	151	128
29760	2	1	6	2	1	4
1791	0	0	0	0	0	0
93377	0	0	0	0	0	0
7093	3	2	1	3	0	2
56889	4298	2688	6032	4258	3473	2979
105378443	5	2	7	2	5	0
118788	0	0	0	1	0	0
728658	2429	1397	3436	2555	2010	1561
693192	0	0	0	0	0	0
102723665	7	3	20	12	8	9
84458	698	459	1234	884	660	556
6585	2	2	2	4	0	2
105378444	0	0	0	0	0	0
100505540	0	0	0	0	0	0
100533184	102	69	167	124	87	51
112268065	0	0	0	0	0	0
105378447	1	0	4	1	4	0
84986	741	465	1036	720	543	348
10023	35	20	49	34	36	33
23401	293	131	425	282	233	186
105378448	0	0	3	1	1	0
23223	1770	1076	3105	2062	2370	1662
644215	1	6	9	3	10	5
5223	7260	4386	11662	7938	8025	6026
51013	517	266	644	505	415	334
84287	755	432	1324	840	944	673
64210	1433	798	1977	1419	1399	989
80019	681	404	964	710	747	551
26287	3	1	6	1	3	2
112817	0	0	1	0	1	0
414157	0	0	0	0	0	0
118812	264	169	361	258	274	194
55361	980	533	1389	970	875	675
60370	83	39	99	78	77	58
83742	2186	1326	3221	2180	2098	1684
118813	622	365	917	679	681	464
6425	0	0	0	0	0	0
107984260	0	0	0	0	0	0
100505561	0	0	0	0	0	0
401647	0	0	2	1	0	2
55118	0	0	0	0	0	1
113839520	0	0	0	0	0	0
27291	327	212	502	334	360	256
84171	3	6	12	5	5	8
105378449	0	0	0	0	0	0
84795	0	6	2	5	4	9
100302133	0	0	0	0	0	0
3257	1321	739	1964	1330	1618	1205
100616482	2	1	2	0	1	0
101927278	7	1	8	11	5	9
60495	0	0	0	0	0	0
102465253	0	0	0	0	0	0
26507	0	0	0	0	2	0
2805	1110	650	1444	1045	1011	801
107984261	8	6	6	9	5	4
101927300	11	3	15	8	27	21
101927324	0	0	0	0	0	0
159296	0	0	0	0	0	0
81894	1154	701	1512	1095	1092	823
105378450	2	1	1	2	1	1
57089	746	494	1246	978	659	513
1355	2036	1321	2905	2061	1421	1140
51076	1065	641	1340	914	739	543
1244	51	39	77	57	48	40
23268	2594	1621	4061	2885	2875	2271
100188954	179	110	295	219	187	152
1369	0	0	0	0	0	0
10613	2677	1665	3876	2684	2304	1804
1147	903	574	1281	870	760	611
55280	712	448	986	727	538	447
677800	1	0	2	2	0	1
282991	416	242	560	432	361	312
9033	10	10	16	6	11	8
6319	148178	91792	190717	133621	83298	64647
90271	154	108	218	158	129	96
7479	1	0	0	1	2	0
105378452	1	0	0	1	2	0
25956	178	99	259	223	299	211
4714	1683	993	2504	1740	1739	1266
55662	1283	799	1998	1452	1173	908
5076	0	0	0	0	0	0
55719	955	656	1491	1089	1058	820
57715	250	175	338	246	215	158
693193	0	0	0	0	0	0
84545	961	592	1609	1122	1018	713
56652	931	552	1513	1067	999	772
84445	1551	915	2741	1921	2048	1464
79955	46	25	55	46	42	43
81855	377	240	469	342	523	388
107984262	12	8	18	10	10	9
81621	535	329	661	413	342	243
100038246	0	0	0	0	0	0
3195	0	0	0	0	0	0
101927396	0	0	0	0	0	0
10660	0	0	0	0	0	0
399806	0	0	0	0	0	0
101927419	0	0	0	0	0	0
105378453	0	0	0	0	0	0
8945	617	364	922	629	562	425
27343	524	279	675	482	502	336
25911	534	330	738	553	585	436
100423033	0	0	0	0	0	0
100422900	0	0	0	0	0	0
6468	238	107	324	250	219	145
105378456	0	0	0	0	0	0
105378455	0	0	1	0	0	0
105378458	0	0	0	0	1	0
105378457	0	1	1	1	0	0
2253	0	0	3	3	1	0
10360	1198	566	1524	1119	980	716
10724	5361	3313	8254	5724	4958	3813
100289509	6	6	5	7	14	6
30819	11	3	18	21	36	21
107984029	2	5	7	1	3	6
79591	613	377	1035	681	544	458
101927445	1	2	4	2	4	3
79803	727	358	1074	720	609	525
8861	1514	900	2545	1759	1786	1296
23082	2898	1779	4698	3047	2794	2102
9221	6771	4068	9581	6883	6376	4728
83401	14	7	17	9	8	9
5309	1	1	0	2	1	1
8729	3452	2129	5841	3980	3368	2550
107984263	32	20	64	37	24	18
4791	2691	1498	3603	2607	2240	1511
5662	50	28	74	54	37	42
79176	267	131	325	216	257	188
79004	2026	1084	2674	1915	1666	1205
574447	0	0	0	0	0	0
100505761	25	14	34	28	21	25
79946	7	4	20	7	5	5
79847	1217	670	1723	1224	1057	852
10121	4740	2688	7143	4859	4075	3255
51684	674	411	1070	760	577	425
81603	2094	1244	3280	2273	1821	1443
105378460	101	56	180	122	110	75
403	889	537	1156	875	588	491
118980	118	78	186	127	151	106
54838	1162	677	1755	1284	1154	859
1586	0	0	3	0	0	0
102724307	0	0	0	0	0	0
107984264	0	0	1	0	1	1
100528007	72	49	100	64	53	30
119032	72	51	111	82	53	40
57412	53	39	86	51	38	24
107984265	0	0	0	0	1	1
54805	752	463	1125	747	655	524
22978	1304	800	1921	1404	1048	882
729020	56	37	78	72	61	40
9118	98	73	237	174	215	154
84108	405	243	501	360	329	243
6877	374	202	484	337	273	206
84833	1656	971	2143	1441	1657	1285
