GeneID	perturbed	control	control
60626	2698	2627	2609
102465445	7	3	7
23410	341	305	277
5719	2186	1952	1834
171389	2	5	0
80162	434	374	388
387733	0	0	3
10581	578	470	447
8519	52	40	45
10410	739	517	550
105376504	4	1	1
105376505	1	6	6
338707	89	92	129
11187	1145	888	985
59307	59	40	30
338440	233	191	171
105376506	16	14	7
81490	354	315	302
6050	2081	1926	1938
115399	40	32	40
101059906	2	1	5
3265	557	504	479
256329	80	53	35
692247	11	2	13
8045	385	407	272
100506211	40	69	39
406992	1	0	0
143666	43	33	29
57661	929	827	817
3665	137	119	143
53841	3	8	9
6343	2	0	0
1815	1	2	9
10522	596	506	483
283232	263	271	222
64787	1400	1431	1526
105376509	4	2	0
6888	4025	3494	3378
347862	988	1145	976
171391	74	111	85
51286	0	1	0
79751	730	628	620
101927423	26	13	15
55367	215	230	198
6181	6818	6359	6032
619565	26	28	20
57104	475	559	646
283229	100	136	130
977	4926	4686	4410
5441	1611	1483	1490
7106	1226	1167	1037
66005	685	702	675
161	1197	1116	1243
4588	1	3	0
101927503	1	0	0
107987157	0	1	0
4583	0	0	2
4586	0	0	0
727897	0	1	0
112577518	0	0	0
102466725	0	0	0
54472	412	421	475
105376512	3	3	6
255512	34	35	11
105376513	0	0	0
9024	200	195	179
107984298	14	16	7
105376514	19	25	15
81532	252	215	253
1850	40	50	50
338651	3	0	0
387264	1	1	3
440021	2	0	0
387266	0	0	0
387267	0	0	0
439915	0	0	0
387742	0	0	0
100132464	0	0	0
100505570	0	0	0
440023	0	0	0
402778	77	75	74
1509	3776	4338	4067
105376517	0	1	0
90019	13	5	5
7136	0	0	0
107984299	0	0	0
4046	2	1	0
100423021	0	0	0
102465993	0	1	0
101927624	0	0	0
7140	0	0	0
6150	75	82	64
106635549	1	0	0
100133545	0	0	2
104355220	0	0	1
103344718	2	0	1
283120	3	2	4
100033819	0	1	0
3481	34	9	10
723961	31	5	10
619552	0	0	0
51214	0	0	0
3630	0	0	0
7054	39	27	19
100616126	2	2	0
430	0	0	0
29125	0	0	0
10077	1	3	2
101927682	121	114	136
105376520	1	1	0
975	2250	2208	2260
10078	721	609	623
29850	0	0	5
3784	11	7	4
10984	3	2	0
338653	0	0	0
55539	0	0	0
1028	40	30	39
5003	174	173	153
5002	267	188	237
7262	1236	1043	1025
4676	2373	2260	2216
677833	0	0	0
833	1641	1968	2012
100852407	201	270	227
114879	35	38	60
107987158	13	9	9
386746	0	0	0
283303	0	0	0
116534	0	1	0
7748	292	312	323
650368	0	0	1
10821	0	0	0
105376525	0	0	0
105379880	1	0	2
105376526	5	4	9
101927708	0	0	2
107984301	0	0	0
7221	0	0	0
116969	2	0	0
417	0	0	0
57053	9	22	19
4928	2657	2923	2896
27315	542	489	444
391	694	705	682
105376527	10	13	3
6786	957	1083	997
100616453	14	22	26
6240	2647	2683	2541
100506082	5	7	6
143496	0	0	0
6737	273	205	209
119774	0	0	0
390036	0	0	0
119772	0	0	0
143502	0	0	0
390037	1	0	0
55128	285	219	207
390038	0	0	0
143503	0	0	0
105376528	0	0	0
81285	0	0	0
256892	0	0	0
119695	0	0	0
119694	0	0	0
119692	0	0	0
401663	0	0	0
401665	0	0	0
119687	0	0	0
81282	0	0	0
79324	0	0	0
401666	0	0	0
401667	0	0	0
56547	0	0	0
119682	0	0	0
119679	0	0	0
119678	0	0	0
79296	0	0	0
390054	0	0	0
23538	0	0	0
283110	0	0	0
283111	0	0	0
3043	0	0	0
3045	0	0	0
3044	0	0	0
103344929	0	0	0
3047	0	0	1
3048	0	0	0
3046	2	3	0
79339	0	2	0
79345	0	0	0
282763	4	2	4
390058	0	0	0
390059	0	0	0
79470	0	0	0
390061	0	0	0
390063	0	0	0
390064	0	0	0
390066	0	0	0
50613	0	0	0
143630	12	9	5
101927763	0	1	1
390067	0	0	0
340980	0	0	0
85363	554	539	594
117854	436	487	493
445372	153	179	153
53840	47	53	24
107984302	3	2	4
10346	3	5	0
390072	0	0	0
387748	0	0	0
390075	0	0	0
79473	0	0	0
390077	0	0	0
390078	0	0	0
390079	0	0	0
112268071	0	0	0
390081	0	0	0
390082	0	0	0
107984304	0	0	0
390083	0	0	0
390084	0	0	0
338751	0	0	0
120793	0	0	0
107984303	0	0	0
120796	0	0	0
196335	0	0	0
255725	0	0	0
120787	1	0	0
160298	41	35	32
84067	442	442	415
1262	9	13	16
887	0	0	0
112464	449	374	357
101927825	238	244	225
6609	109	112	136
322	612	579	550
3263	7	6	3
10612	180	152	142
23647	1030	1005	989
26515	660	635	658
144132	178	169	151
23378	275	301	339
3611	1176	1217	1111
6881	1929	1957	1786
1200	1661	1785	1800
8642	8	10	7
63875	738	740	750
387751	8	26	20
338755	0	2	0
144125	0	0	0
8590	0	0	0
144124	0	0	0
341276	0	0	0
283297	0	0	0
120776	0	0	0
107984019	22	21	22
120775	0	0	0
7762	188	176	161
102724711	11	18	23
7761	75	52	57
338323	8	24	7
27288	0	0	0
100313774	0	0	0
143425	0	0	0
100506258	4	0	1
283298	0	0	0
8495	83	59	67
105376535	0	0	0
51700	138	92	106
341277	1	0	0
105376533	1	0	0
120065	0	0	0
120066	0	0	0
26343	0	0	0
283299	0	0	0
107984307	0	0	0
390093	0	0	0
26496	0	0	0
338322	0	0	0
8665	2064	1695	1823
103581031	0	0	0
7275	92	171	158
101927917	0	0	0
79608	62	82	65
101927936	0	0	0
4004	10	10	2
105376536	0	0	2
65975	162	191	182
9866	2040	1998	1870
6157	6489	5930	5615
619562	46	28	12
677826	32	12	15
6764	113	108	118
107984308	0	3	3
105376539	0	0	0
102724784	0	0	0
56672	478	449	413
56673	3	0	0
56676	0	0	0
56674	644	599	584
493900	15	31	25
56675	213	249	243
105376541	2	4	1
57758	4	11	12
100847015	0	0	0
283102	0	2	0
105376542	1	6	2
23258	1302	1382	1465
100189370	0	0	0
440026	907	877	1021
10527	4711	4989	4836
677808	4	2	2
644656	9	27	20
7702	566	549	530
7465	517	573	529
23075	2566	2613	2644
440028	46	26	42
283104	205	205	190
81846	456	535	535
105369149	26	26	31
101928008	0	0	0
105376544	8	5	5
133	9	13	21
100130460	0	0	0
272	449	388	429
100463486	12	15	9
100616263	3	0	0
50862	426	472	427
100129827	1	0	0
10894	0	0	0
10335	4	0	5
9646	1078	1080	1091
1982	21568	21816	21080
692223	2	2	3
101928053	13	3	5
112268072	12	4	8
105376547	0	3	3
58486	644	517	513
729013	141	127	151
107984309	1	0	0
105379882	7	4	5
105376550	0	0	0
107984310	0	0	0
105376548	0	0	0
374378	618	733	749
283106	251	314	357
107983976	7	6	9
105376553	9	11	7
100423026	0	0	0
102465870	1	0	4
107984311	2	9	3
55031	1123	1283	1221
27122	273	242	247
105376554	0	5	0
9645	3210	3468	3379
102466906	0	0	0
107984312	3	1	8
84953	40	33	32
55742	247	258	242
105376556	0	0	0
7003	4185	4784	4680
107984313	0	0	0
100506305	0	0	0
105376557	0	2	1
644943	6	9	5
105376558	0	0	0
406	560	615	583
84280	966	968	860
5741	0	0	0
84188	1978	2078	1893
105376562	0	0	0
105376561	0	0	0
101928132	0	0	0
10418	10	13	10
22800	898	951	928
1315	2694	2538	2465
5682	3328	3219	3222
5140	552	589	594
107984315	0	0	0
120227	375	418	368
796	0	0	0
797	7	6	10
387755	37	36	45
105376569	0	0	0
105376568	0	0	0
102724957	0	0	0
105376567	0	0	0
107984370	0	0	0
105376570	0	0	0
55553	6	0	7
102464826	0	0	0
105376572	0	0	0
112268084	0	0	0
105376571	0	0	0
10944	2963	3023	2857
144100	314	297	374
109623465	0	0	0
112268085	0	3	1
107984416	2	0	1
10819	19	8	16
6207	5352	4690	4406
26822	15	30	18
85388	28	32	25
5286	1417	1576	1442
4925	450	524	525
105376576	0	4	1
374383	191	277	233
107984316	139	181	191
3767	85	101	74
6833	0	4	0
10083	159	192	163
340990	9	2	1
102723330	0	0	0
4654	0	0	0
3746	4	0	2
26297	177	169	168
107984317	2	9	5
7166	5	2	9
107984318	0	3	1
113174	569	542	501
6290	0	0	0
117195	0	0	0
117196	0	0	0
494141	0	0	0
100528017	0	0	0
6291	0	0	0
6289	0	0	0
6288	0	2	1
11234	658	727	709
2965	957	974	918
105376577	18	32	34
100423016	0	0	0
3939	19632	17442	16856
3948	0	0	0
160287	13	8	0
7251	1022	1059	1145
55293	613	655	749
112268073	1	5	4
100506540	40	38	36
144108	267	317	322
105376578	0	0	0
144110	44	39	43
283284	9	15	11
105376579	6	11	9
84867	0	0	0
259249	0	0	0
117194	4	2	1
54503	542	544	534
8048	0	0	0
105376580	0	2	8
79733	407	502	383
89797	348	410	358
100874012	0	0	0
399876	0	0	0
100616118	0	0	0
100126784	29	40	56
100616426	0	0	0
100874014	9	20	7
107984418	3	1	0
120237	0	0	1
105376583	0	0	0
10553	1673	1557	1565
10196	1070	1207	1224
105376584	0	0	0
9152	0	0	0
4745	0	0	0
105376586	0	0	0
105376585	0	0	0
107984320	0	0	0
102723370	0	0	0
105376587	0	0	0
203859	0	0	1
57084	0	0	0
102723378	0	0	0
105376589	0	0	0
105376588	0	0	0
2188	137	145	155
2620	2	1	1
258010	517	545	568
100500938	0	0	0
105376591	0	0	0
105376592	0	0	0
102465860	0	0	0
105376593	0	0	0
107984378	0	0	0
105376594	0	0	0
105376595	0	0	0
338645	0	0	0
105376596	0	0	0
63982	0	0	0
105376599	0	0	0
105376598	0	0	0
143662	0	0	0
107987160	0	0	0
159963	0	0	0
387758	0	0	0
8424	0	0	0
103695435	5	5	2
105376600	1	0	0
105376601	2	3	0
91057	183	225	204
55366	1047	1136	1192
105376671	2	1	8
55327	353	376	453
497258	39	50	57
102465881	0	2	4
101410541	0	0	0
627	207	280	258
81930	531	566	562
693195	0	0	2
196074	341	428	386
102466876	0	0	0
105376602	0	0	0
105376604	0	0	0
105376603	3	4	2
105376605	0	0	0
105376606	0	0	0
106456574	0	0	0
3739	0	0	0
107984321	0	0	0
105376607	0	0	0
2488	0	0	0
120534	431	395	386
102723403	0	0	0
744	0	3	0
105376609	0	0	0
101928316	0	0	0
101928338	0	0	0
107984419	0	0	0
341019	3	1	4
105376611	0	0	0
120526	389	455	375
196294	110	106	117
26610	207	300	277
5080	83	117	121
440034	1	2	1
103157000	0	0	1
107984420	0	0	0
100506675	0	0	0
105376613	0	0	0
101928385	0	0	0
5954	3068	2929	2820
107984322	2	0	2
106635521	0	0	0
7490	0	0	0
51352	0	0	0
107984351	0	0	0
10480	2250	2152	2118
493860	190	185	180
79056	87	88	64
79832	998	1162	1081
105376615	20	23	14
91614	98	99	106
55346	318	355	268
283267	59	80	85
1479	1058	1146	1085
338739	3	5	9
10114	1352	1289	1202
25758	30	59	45
105376617	15	19	17
100131378	75	60	55
966	4438	4332	4036
26273	513	402	407
101928440	0	0	0
105376619	0	0	0
105376620	4	5	6
4005	30	32	25
105376621	0	0	0
101929918	132	165	120
4076	5938	5801	5593
55226	1457	1436	1506
25841	492	494	571
102723539	65	85	43
105376622	0	0	0
847	751	827	808
2001	0	0	0
105376623	0	0	0
26298	2	6	3
102723568	0	0	0
105376625	0	0	0
105376624	2	0	2
51074	181	204	190
8050	458	636	589
100616437	0	0	0
105376626	2	3	4
105376627	0	0	0
100507144	15	4	9
960	3200	3112	3137
109623487	0	0	0
6506	0	0	0
107984324	0	0	0
25891	0	2	0
24147	729	673	623
54765	2362	2657	2541
143458	435	483	502
100616311	0	0	0
101928510	0	0	0
29099	355	323	363
79899	29	28	22
7189	350	302	352
5896	32	48	39
5897	2	2	2
119710	112	148	116
107984325	5	0	1
107984326	0	0	0
105376631	0	0	0
105376632	0	0	0
105376633	0	0	0
105376634	0	0	0
103312105	0	0	0
105376635	0	0	0
101928536	0	0	0
101928563	0	0	0
107984362	0	0	0
105376636	0	0	0
105376637	0	0	0
57689	0	0	0
105376640	0	0	0
102723644	0	0	0
105376639	0	0	1
101928591	0	0	0
105376641	0	0	0
100507205	0	0	0
105376642	0	0	0
399881	0	0	0
8539	2839	3006	2934
55761	997	1032	975
100313777	0	0	0
100507261	0	0	0
51144	1005	1042	1030
406918	0	0	0
107984328	130	147	126
105376644	0	0	1
221120	354	353	297
729799	20	26	12
100507300	2	2	5
387763	0	3	17
390110	0	0	0
84680	305	257	209
2132	1390	1309	1444
60529	5	10	8
105376645	0	0	0
105376646	0	0	0
3732	533	465	452
105376647	0	0	0
90139	294	246	294
9537	1207	1146	1123
105376649	0	0	0
221122	0	0	0
105376650	0	0	0
56981	105	92	112
105376652	6	3	3
101060179	137	70	127
57586	10	36	50
101928812	0	0	0
399886	0	0	0
105376654	0	0	0
105376655	0	0	0
105376656	0	0	0
8534	4	5	3
102465691	0	0	0
100507384	0	0	0
105376658	0	0	0
374387	0	0	0
55343	582	463	500
1408	69	87	73
9479	196	289	268
143678	10	11	1
9409	80	66	80
120071	228	265	264
51317	608	792	815
105376661	0	0	2
101928894	0	0	0
105376662	0	0	0
101928919	0	0	0
90993	9	6	18
8525	957	900	783
100616368	1	0	0
4192	79	68	107
1132	0	5	7
55626	511	436	513
100422827	0	0	0
100422825	0	0	0
283254	124	134	119
9776	1003	1142	1012
392	1014	896	1035
79797	197	208	175
2147	7	0	0
9793	3413	4044	3854
100847020	0	0	0
692108	3	5	5
100507401	6	4	2
4038	42	51	40
79096	246	216	210
107984329	25	34	35
84364	1114	969	935
29763	547	682	663
102466726	0	0	0
1643	593	549	505
53	500	481	479
10062	116	117	107
8567	712	684	779
101928943	1	0	0
4607	0	0	0
6688	18	12	7
100616222	0	0	0
91252	837	658	670
5702	3294	3093	2943
5913	6	12	6
10658	2218	2353	2346
114971	713	619	670
55709	225	202	187
4722	704	596	482
399888	0	0	0
114900	5	5	3
23788	1567	1603	1435
79841	16	27	27
23360	1116	1188	1119
23279	1324	1582	1401
5795	290	363	334
100423000	0	0	0
119765	0	0	0
119764	0	0	0
390113	0	0	0
256148	0	0	0
256144	0	0	0
79346	0	0	0
403253	0	0	0
283116	0	0	0
646754	0	0	0
2346	0	0	0
440040	0	0	0
283092	0	0	0
283093	0	0	0
403257	0	0	0
101060224	0	0	0
107984330	0	0	0
441601	11	15	7
105369150	0	0	0
646813	0	0	0
119749	0	0	0
81318	0	0	0
79097	0	0	0
440041	0	0	0
81327	0	0	0
81328	0	0	0
81309	0	0	0
219428	0	0	0
219429	0	0	0
81300	0	0	0
219431	0	0	0
219432	0	0	0
390142	0	0	0
219436	0	0	0
219437	0	0	0
219438	0	0	0
26338	0	0	0
390144	0	0	0
84767	0	0	0
390148	0	0	0
10798	0	0	0
282770	0	0	0
219445	0	0	0
338674	0	0	0
219447	0	0	0
120586	0	0	0
390151	0	0	0
390152	0	0	0
81168	0	0	0
219453	0	0	0
282775	0	0	0
219464	0	0	0
390154	0	0	0
390155	0	0	0
219469	0	0	0
219473	0	0	0
390157	0	0	0
219477	0	0	0
219417	0	0	0
79482	0	0	0
219479	0	0	0
390162	0	0	0
219482	0	0	0
219484	0	0	0
219487	0	0	0
390167	0	0	0
390168	0	0	0
338675	0	0	0
219493	0	0	0
390174	0	0	0
283189	0	0	0
102465135	0	0	0
101927120	0	0	0
105369310	0	0	0
390181	0	0	0
219525	0	0	0
105369309	0	0	0
219527	0	0	0
187	0	0	0
107984364	0	0	0
85456	3309	3159	3041
6749	8448	8157	8373
5024	3	2	1
10394	0	0	0
5553	0	1	1
105369312	3	0	0
29015	161	138	187
349667	78	71	83
8501	105	111	103
26519	719	714	641
219537	8	6	16
9246	960	826	866
710	232	217	152
406919	3	0	0
219539	8	34	16
10978	405	328	397
25921	3080	3126	3131
219541	245	272	253
100528016	3099	3152	3078
51075	2354	2284	2181
280636	738	789	704
643376	2	0	1
1500	2739	2823	2741
107984331	0	0	0
219956	0	0	0
219952	0	0	0
219954	0	0	0
219957	0	0	0
219958	0	0	0
219959	0	0	0
219960	0	0	0
81341	0	0	0
219965	0	0	0
441608	0	0	0
390190	0	0	0
390191	0	0	0
105369313	3	1	3
219968	0	0	0
9404	163	141	155
80829	3714	3523	3746
386607	765	741	732
1270	37	15	23
10249	0	0	0
219970	0	0	0
92292	0	0	0
283194	13	9	9
100287520	5	3	1
105369315	62	68	48
374393	1527	1208	1156
101927204	63	69	67
63901	1547	1246	1167
23220	138	101	161
219972	0	0	0
390195	0	0	0
219981	0	0	0
219982	0	0	0
219983	0	0	0
390197	0	0	0
219986	0	0	0
390199	0	0	0
102723575	4	6	12
100188993	0	0	1
100189283	0	2	0
100189115	1	2	2
100189240	0	0	0
100189238	3	1	1
100189415	1	0	0
105369317	3	4	9
100049613	0	0	1
100009605	0	0	0
5007	1967	2100	2205
100422880	1	0	0
101927226	15	11	14
219988	2843	2691	2805
105369318	2	2	1
390201	0	0	0
81343	3	5	1
6809	793	965	909
54948	1165	963	947
2694	1	0	0
6947	1	0	0
255649	0	0	1
107987155	0	0	0
219990	0	0	0
932	0	0	0
2206	0	0	0
105369319	0	0	0
64231	0	0	0
643680	0	0	0
102465250	0	0	0
51338	0	0	0
245802	0	0	0
58475	0	0	0
84689	0	0	0
64232	0	0	0
931	0	0	0
54860	0	0	0
105369320	0	0	0
503497	0	0	0
105369321	0	0	0
283197	0	0	0
83661	0	0	1
728588	0	0	0
219995	0	4	0
341116	0	0	0
105369322	0	1	1
79080	1854	1626	1673
11251	74	77	72
22917	1	0	0
27339	3693	3683	3635
107984333	0	4	3
105369323	13	15	5
79073	2177	2102	2151
54972	1873	1815	1805
51296	40	29	11
923	1	5	3
105369326	1	1	4
105369325	0	1	0
921	0	1	0
55048	498	486	553
643834	0	0	0
643847	0	0	0
5222	0	0	0
220001	13	11	11
1642	6969	6680	6550
26007	1525	1496	1368
220002	1069	1134	1005
51524	646	538	559
51259	378	293	349
79869	2684	2450	2573
54949	830	771	788
220004	21	10	19
105369329	0	0	0
100616470	0	0	0
390205	0	0	2
9066	236	208	263
105369331	5	1	11
101927495	1	1	0
113157	22	13	12
747	221	159	228
745	316	332	357
26070	2	0	0
746	596	540	524
693196	275	249	235
2237	2939	2565	2487
3992	6984	6854	6507
100302263	1	0	2
9415	10528	9819	9792
3995	718	635	676
102465446	2	6	2
5866	270	272	254
7439	12418	12296	13066
107984334	14	12	17
2495	19546	19277	20995
399900	24	16	20
100507521	0	0	0
3619	2318	2310	2294
10648	0	0	0
4246	0	0	0
10647	0	0	0
4250	0	0	0
404552	0	0	0
80150	464	546	543
107984335	0	0	0
102723765	0	0	0
7356	0	0	0
79026	28715	32681	30913
1937	25593	24368	23836
102465447	12	6	4
64852	771	669	644
9219	4159	4142	4066
256364	1104	1019	1029
6094	95	77	79
26229	720	795	773
23193	12398	12566	12198
80789	732	564	606
79081	800	771	771
102288414	586	565	586
751071	112	130	109
692158	15	15	14
790955	326	307	264
51035	1575	1572	1508
221091	5	5	0
100534595	2300	2249	2281
26580	202	194	174
2785	27	24	50
221092	3217	3120	3328
283237	566	657	693
79842	25	35	29
5436	1200	1253	1213
10629	432	388	379
374395	393	399	356
102465448	8	9	10
79064	439	438	393
10482	1538	1387	1360
102465257	0	0	0
6811	635	647	719
105369332	204	197	167
54663	1027	1068	861
23642	2848	3183	3140
9304	134	92	93
9298	80	82	96
9299	38	28	32
9297	86	92	80
9300	69	55	59
9301	57	51	61
9302	76	51	45
9303	92	60	87
6520	4783	5158	4938
1128	0	1	0
105369333	1	0	0
9356	0	0	0
9376	0	0	0
283238	0	0	0
387601	0	0	0
105369334	0	0	0
387775	1	0	2
114571	0	0	0
117245	0	0	0
85329	0	0	0
5920	139	108	93
54979	3	0	1
11145	521	624	576
105369335	0	0	0
107984336	0	2	0
25923	2589	2357	2509
10313	3281	3340	3466
65998	553	559	478
144097	929	870	900
2011	1043	1088	1135
283248	11	13	17
79829	1181	1183	1118
1351	2263	2089	1939
55611	1864	1750	1663
28992	158	161	141
101927673	68	69	51
23769	113	87	92
105369339	8	16	9
10963	7094	7138	6774
83706	31	25	20
83707	372	337	325
84304	627	533	595
3338	332	345	278
7423	561	601	629
2286	542	536	502
114841035	544	540	507
26472	4250	3787	3620
105369340	280	198	191
5331	2054	2193	2214
572	442	417	484
56834	765	783	801
50801	0	0	1
106780802	4	4	4
25858	4	4	3
2101	1018	1041	1030
51504	2778	2540	2444
25824	4450	4213	3947
102723878	6	3	13
283234	330	383	317
102466815	0	1	0
8986	3135	2643	2658
100302280	0	0	1
107984366	0	0	0
105369341	0	0	0
100996455	5	17	25
55867	1	0	1
116085	0	0	0
9379	0	7	1
107984337	0	0	0
10235	7	21	33
5837	17	5	4
7536	5438	4568	4519
5871	686	709	610
4221	1293	1299	1325
55561	431	387	390
10938	3406	2954	2876
113218486	59	60	57
105369343	3	2	3
406967	0	0	0
406970	0	0	0
23130	720	806	774
102466192	2	0	0
102466727	1	0	1
5526	608	541	558
170589	2	0	8
283129	1	0	7
116071	75	88	86
100528018	652	592	598
402	473	413	453
102466756	0	0	0
29907	364	305	315
29901	388	475	489
10004	1	5	1
113130	2434	2147	2154
7542	522	489	522
100130348	11	5	4
738	1169	1120	980
7108	545	567	573
741	270	206	232
2197	4673	4049	3783
740	2180	2088	2084
84447	834	779	800
102465449	2	1	3
387778	8	3	2
728975	192	184	206
823	3727	3688	3594
440044	26	21	24
23649	1158	1082	1032
105369344	32	25	32
10435	563	542	493
5977	1535	1640	1456
220359	32	36	45
283130	118	130	97
83786	793	717	709
107984338	687	1034	985
283131	8465	11813	11899
693197	1	2	0
101927789	113	117	109
105369346	1	4	10
378938	2164	2229	2083
109136579	2071	2120	1956
109136578	8	8	9
57410	1727	1619	1605
4054	789	956	1043
254100	12	21	17
10534	505	557	508
23625	615	678	562
254102	4862	5690	5778
10089	2	8	7
4296	1287	1266	1235
399909	2238	2301	2343
100616292	8	5	3
6494	541	586	647
100616284	1	2	1
5970	2297	2182	2298
105369347	83	57	42
10524	898	742	651
84153	738	670	686
91056	1372	1164	1160
5017	0	2	0
101927828	0	1	0
254122	2936	2772	2875
1072	19564	17733	18195
80198	1551	1778	1571
30008	37	27	28
1521	15	15	7
9158	1146	1239	1157
11007	869	766	892
8061	4407	4325	4702
83638	2144	2043	1979
10589	3820	3537	3521
105369349	7	11	12
105369350	2	0	0
254187	0	1	1
9092	2566	2342	2349
84285	580	673	576
8815	4009	3968	3625
1474	34	62	64
117144	58	70	28
89792	2	2	6
10992	6583	6480	6567
109616986	0	0	5
55690	1712	1844	2029
105369354	1	0	0
64837	1391	1280	1341
105369352	436	390	400
105369351	10	4	11
81876	3429	3012	3025
107984340	726	618	639
254263	1	6	6
10897	1519	1478	1528
256472	2	8	16
57124	0	0	1
9610	699	658	711
25855	1117	1011	1064
11041	432	398	416
102724064	75	63	88
100189285	5	0	3
3177	807	801	893
266743	4	3	3
65003	1239	1036	1034
246330	167	196	197
101928069	127	150	60
10072	1245	1045	1043
