GeneID	perturbed	perturbed	perturbed	perturbed	perturbed	perturbed	control	control	control	control	control	control
391	281	81	193	155	132	147	124	110	156	239	160	193
105376527	3	1	1	2	1	1	0	2	2	2	0	1
6786	646	141	554	266	237	251	323	199	230	421	171	290
100616453	0	1	0	1	2	1	0	1	2	1	1	0
6240	5137	1272	5915	2187	1356	1526	4327	1873	1542	4222	1618	2238
100506082	10	1	11	4	2	3	5	2	5	3	2	6
143496	0	0	0	0	0	0	0	0	0	0	0	0
6737	421	80	335	140	87	98	313	149	181	415	139	148
119774	0	0	0	0	0	0	0	0	0	0	0	0
390036	0	0	0	0	0	0	0	0	0	0	0	0
119772	0	0	0	0	0	0	0	0	0	0	0	0
143502	0	0	0	0	0	0	0	0	0	0	0	0
390037	0	0	1	0	0	0	0	0	0	0	0	0
55128	249	58	286	117	103	105	172	75	121	292	76	136
390038	0	0	0	0	0	0	0	0	0	0	0	0
143503	0	0	0	0	0	0	0	0	0	0	0	0
105376528	0	0	0	0	0	0	0	0	0	0	0	0
81285	0	0	0	0	1	0	0	0	0	0	0	0
256892	0	0	0	0	0	0	0	0	0	0	0	0
119695	0	0	0	0	0	0	0	0	0	0	0	0
119694	0	0	0	0	0	0	0	0	0	0	0	0
119692	0	0	0	0	0	0	0	0	0	0	0	0
401663	0	0	0	0	0	0	0	0	0	0	0	0
401665	0	0	0	0	0	0	0	0	0	0	0	0
119687	0	0	0	0	0	0	0	0	0	0	0	0
81282	0	0	0	0	0	0	0	0	0	0	0	0
79324	0	0	0	0	0	0	0	0	0	0	0	0
401666	0	0	0	0	0	0	0	0	0	0	0	0
401667	0	0	0	0	0	0	0	0	0	0	0	0
56547	0	0	0	1	0	0	1	0	0	0	0	0
119682	0	0	0	0	0	0	0	0	0	0	0	0
119679	0	0	0	0	0	0	0	0	0	0	0	0
119678	0	0	1	0	0	1	0	0	0	0	0	0
79296	0	0	0	0	0	0	0	0	0	0	0	0
390054	0	0	0	0	0	0	0	0	0	0	0	0
23538	2	1	13	4	1	2	6	1	0	3	3	3
283110	0	0	0	0	0	0	0	0	0	0	0	0
283111	0	0	0	0	0	0	0	0	0	0	0	0
3043	0	0	0	0	0	0	0	0	0	0	0	0
3045	0	0	0	0	0	0	0	0	0	0	0	0
3044	0	0	0	0	0	0	0	0	0	0	0	0
103344929	0	0	0	0	0	0	0	0	0	0	0	0
3047	1	0	0	0	1	0	0	0	0	1	0	0
3048	1	0	1	1	1	0	0	0	1	1	0	0
3046	3	0	2	0	1	0	0	0	0	0	0	0
79339	0	0	0	0	0	0	0	0	0	0	0	0
79345	0	0	0	0	0	0	0	0	0	0	0	0
282763	0	0	4	2	0	1	0	0	0	1	0	0
390058	0	0	0	0	0	0	0	0	0	0	0	0
390059	0	0	0	0	0	0	0	0	0	1	0	0
79470	0	0	0	0	0	0	0	0	0	0	0	0
390061	0	0	1	0	0	0	0	0	0	0	0	0
390063	0	0	0	0	0	0	0	0	0	0	0	0
390064	0	0	0	0	0	0	0	0	0	0	0	0
390066	0	0	0	0	0	0	0	0	0	0	0	0
50613	0	0	0	0	0	0	0	0	0	0	0	0
143630	1	0	0	0	1	1	3	1	1	2	1	1
101927763	0	0	0	0	0	0	0	0	0	0	0	0
390067	0	0	0	0	0	0	0	0	0	0	0	0
340980	0	0	0	0	0	0	0	0	0	0	0	0
85363	768	183	955	380	225	242	844	268	301	805	266	394
117854	528	105	476	250	129	191	374	185	171	451	164	274
445372	208	47	196	100	51	87	136	52	66	181	60	110
53840	103	22	103	44	20	35	64	19	31	78	25	37
107984302	0	0	1	0	0	0	0	0	2	5	1	0
10346	2064	542	3274	874	550	598	3005	696	1299	3168	670	895
390072	8	2	10	4	3	7	12	3	5	17	5	10
387748	0	0	1	1	0	0	0	0	0	2	0	0
390075	0	0	0	0	0	0	0	0	0	0	0	0
79473	0	0	0	0	0	0	0	0	0	0	0	0
390077	4	2	10	4	3	3	7	2	0	8	2	2
390078	0	0	0	0	0	0	0	0	0	0	0	0
390079	0	0	0	0	0	0	0	0	0	0	0	0
112268071	4	0	2	2	0	0	3	0	4	3	0	1
390081	1	0	0	0	0	0	1	0	0	1	0	0
390082	0	0	0	0	0	0	0	0	0	0	0	0
107984304	0	0	0	1	0	0	0	0	0	0	0	0
390083	0	0	0	0	0	0	0	0	0	0	0	0
390084	0	0	0	0	0	0	0	0	0	0	0	0
338751	0	0	0	0	0	0	0	0	0	0	0	0
120793	0	0	0	0	0	0	0	0	0	0	0	0
107984303	0	0	0	0	0	0	0	0	0	0	0	0
120796	0	0	0	0	0	0	0	0	0	0	0	0
196335	6	0	4	6	1	4	4	1	1	3	1	3
255725	0	0	0	0	0	0	0	0	0	0	0	0
120787	0	0	0	0	0	0	1	0	0	0	0	0
160298	33	4	23	10	12	7	33	10	15	55	14	22
84067	318	85	185	160	180	154	198	141	214	429	189	248
1262	3	1	13	6	6	5	1	0	1	5	1	3
887	187	49	88	67	38	40	115	86	51	115	94	90
112464	90	30	74	54	22	20	76	46	81	148	51	36
101927825	61	30	58	46	21	21	52	27	61	98	43	49
6609	30	1	36	21	24	16	25	6	26	59	10	21
322	580	168	417	326	265	245	249	189	325	488	252	298
3263	4	1	8	1	4	2	2	2	3	4	3	2
10612	97	33	106	57	46	59	69	45	63	117	61	62
23647	975	269	756	478	381	397	561	402	427	746	406	544
26515	991	288	1020	411	177	255	901	411	314	930	288	479
144132	242	58	218	144	118	104	113	72	102	305	110	216
23378	273	73	307	131	102	106	221	99	138	283	80	151
3611	1228	331	1115	575	457	473	736	443	529	1031	428	597
6881	2344	694	2100	1130	933	942	1219	861	1130	1995	900	1220
1200	1531	413	1501	609	484	496	1122	497	503	1562	477	679
8642	300	101	212	181	125	115	102	143	162	251	152	193
63875	1143	276	1054	535	430	490	535	383	509	806	398	625
387751	6	3	4	3	3	1	10	3	1	3	2	9
338755	5	3	1	0	1	0	2	0	0	3	0	1
144125	1	0	1	0	0	0	0	0	0	0	0	0
8590	0	0	0	0	0	0	0	0	0	0	0	0
144124	0	0	0	0	0	0	0	0	0	0	0	0
341276	0	0	0	0	0	0	0	0	0	0	0	0
283297	0	0	0	0	0	0	0	0	0	0	0	0
120776	0	0	0	0	0	0	0	0	0	0	0	1
107984019	11	6	16	12	4	12	9	4	9	20	8	9
120775	0	0	0	0	1	1	0	0	0	0	0	0
7762	387	124	454	158	64	133	470	161	142	455	124	193
102724711	21	9	27	7	4	10	25	8	9	34	6	10
7761	116	25	125	33	24	28	128	33	33	152	43	48
338323	11	5	25	6	1	0	11	6	9	16	1	10
27288	0	0	0	0	0	0	0	0	0	1	0	0
100313774	0	0	0	0	0	0	0	0	0	0	0	0
143425	122	30	149	43	64	67	146	41	74	128	42	97
100506258	21	4	18	10	10	9	20	9	9	19	6	23
283298	1	0	2	1	0	2	1	0	1	4	1	1
8495	307	83	259	124	115	146	157	91	102	185	87	200
105376535	0	0	0	0	0	0	1	0	0	0	0	0
51700	916	225	833	434	267	331	493	302	345	732	334	499
341277	4	1	7	1	1	1	5	1	4	10	2	1
105376533	1	0	1	0	0	2	0	1	1	1	0	2
120065	0	0	0	0	0	0	0	0	0	0	0	0
120066	0	0	0	0	0	0	0	0	0	0	0	0
26343	0	0	0	0	0	0	0	0	1	1	0	0
283299	2	0	2	0	0	4	5	1	4	5	0	1
107984307	0	1	2	0	0	3	2	1	2	5	0	3
390093	0	0	0	0	0	0	0	0	0	1	0	0
26496	1	0	0	0	0	0	0	0	1	0	0	0
338322	1	0	4	0	0	0	1	0	1	1	1	0
8665	6512	1464	5731	2592	2511	3055	4027	1925	2684	5453	1979	3441
103581031	0	0	0	0	0	1	0	0	0	0	0	0
7275	962	269	1142	431	384	439	759	360	324	879	375	647
101927917	0	0	0	0	0	0	0	1	0	0	0	0
79608	453	107	474	196	177	182	438	180	177	571	199	280
101927936	0	0	1	1	0	0	1	0	1	0	1	0
4004	11	5	2	6	2	4	4	1	0	4	4	5
105376536	0	0	0	0	0	0	0	0	0	0	0	0
65975	529	121	706	226	151	153	448	159	208	602	153	254
9866	258	138	213	271	210	188	184	141	376	356	169	237
6157	25379	6172	25830	10716	9099	9766	15918	7948	9407	22213	7907	11934
619562	11	0	10	4	6	3	9	2	6	8	2	8
677826	9	5	11	4	3	2	13	2	3	17	3	7
6764	574	211	433	427	162	150	361	235	262	680	216	281
107984308	0	1	2	1	0	0	0	1	0	0	0	0
105376539	0	0	0	0	0	0	1	0	0	0	0	0
102724784	0	0	0	0	0	0	0	0	0	0	0	0
56672	469	116	436	251	180	192	253	144	206	408	138	227
56673	5	0	4	0	1	0	2	0	4	2	1	1
56676	0	0	1	0	0	0	0	0	0	0	0	0
56674	375	90	483	154	111	116	361	114	123	485	128	143
493900	46	9	45	22	19	17	35	15	19	53	15	30
56675	341	93	343	141	126	148	264	112	119	307	89	193
105376541	4	2	3	3	2	2	2	1	2	5	5	3
57758	38	7	19	18	7	8	10	12	8	26	10	15
100847015	0	0	0	0	0	0	0	0	0	0	0	0
283102	0	0	2	0	0	0	0	0	0	0	0	0
105376542	0	0	1	0	0	0	1	1	2	2	0	0
23258	2663	615	2783	1160	766	863	1933	853	747	2271	767	1270
100189370	0	0	0	0	0	0	0	0	0	0	0	0
440026	1113	247	1034	411	274	317	918	397	309	1106	357	437
10527	14227	2832	17671	5161	4138	4951	11471	4045	3439	12506	3736	7089
677808	4	0	4	4	3	1	3	0	1	5	0	5
644656	14	10	17	9	7	10	17	9	14	43	21	19
7702	896	171	733	316	346	330	887	302	268	561	270	392
7465	2806	567	3583	1031	1258	1024	2615	964	955	2827	850	1570
23075	2272	555	2545	920	627	647	2135	736	757	2590	640	1022
440028	8	1	10	6	2	1	18	6	3	17	3	1
283104	173	38	177	62	32	61	105	48	51	149	38	77
81846	2425	558	2450	922	518	780	2117	750	783	2308	692	1151
105369149	55	14	57	18	12	21	54	18	21	49	17	29
101928008	0	0	0	0	0	0	1	0	0	1	0	0
105376544	14	2	7	14	3	7	11	6	4	17	7	7
133	673	160	540	277	123	89	342	224	236	750	204	137
100130460	9	1	8	5	1	0	6	5	3	5	5	9
272	214	45	177	70	38	45	135	72	74	142	70	96
100463486	85	19	51	47	46	20	74	33	38	189	41	63
100616263	0	0	1	0	1	0	0	0	0	0	0	0
50862	1742	373	1738	621	389	473	1498	535	486	1594	450	717
100129827	3	1	5	5	4	1	1	2	2	7	2	1
10894	0	0	0	0	0	1	1	0	0	0	0	0
10335	271	57	302	135	127	115	177	73	97	223	58	165
9646	2370	557	2483	1033	612	718	2084	850	709	2193	712	1011
1982	30222	7355	31697	12334	7303	8393	28549	11739	8848	28204	9412	12655
692223	7	0	2	0	1	0	5	0	3	7	2	6
101928053	11	3	11	4	3	5	8	3	7	14	1	10
112268072	10	1	8	3	4	7	9	2	5	10	1	8
105376547	1	1	2	0	0	0	2	0	0	0	0	0
58486	1535	396	1812	642	395	424	1763	627	629	2061	507	713
729013	88	25	105	34	15	36	60	30	36	65	32	50
107984309	0	0	0	0	0	0	0	0	2	1	0	0
105379882	6	1	2	1	1	0	2	0	2	6	4	2
105376550	2	0	0	0	0	0	0	0	0	4	0	0
107984310	0	0	0	0	0	0	0	0	0	0	0	0
105376548	0	0	0	0	0	0	0	0	0	0	0	0
374378	362	101	289	146	132	135	241	102	112	230	105	165
283106	928	186	912	339	253	326	716	268	241	712	219	456
107983976	0	0	1	0	0	0	0	0	0	0	0	0
105376553	2	0	5	1	0	0	2	1	1	2	2	4
100423026	0	0	0	0	0	0	0	0	0	0	0	0
102465870	0	0	0	0	0	0	0	0	1	0	0	0
107984311	0	0	2	0	0	0	1	0	2	0	1	1
55031	1437	324	1613	566	414	428	1316	512	397	1523	410	693
27122	753	199	684	345	154	230	563	271	306	672	246	319
105376554	0	0	0	0	0	0	0	0	0	0	0	0
9645	55	31	47	61	7	6	146	59	20	110	29	19
102466906	0	0	0	0	0	0	0	0	0	0	0	0
107984312	0	0	0	0	0	0	0	0	0	0	0	0
84953	4	0	6	3	0	1	13	2	1	9	0	1
55742	602	123	570	224	179	193	430	201	186	442	184	249
105376556	0	0	0	0	0	0	0	0	0	0	0	0
7003	3130	661	3270	1000	1129	1255	2231	922	803	2102	752	1889
107984313	1	0	0	0	0	0	1	1	2	1	1	1
100506305	6	0	6	0	1	0	1	0	0	2	0	1
105376557	19	3	7	9	4	3	8	5	9	15	3	11
644943	29	15	27	10	8	7	24	18	6	17	15	10
105376558	0	0	0	0	0	0	0	0	0	0	0	0
406	135	33	169	58	39	41	124	63	56	220	44	53
84280	832	189	982	357	239	290	819	283	287	899	261	392
5741	0	0	0	0	0	0	0	0	0	0	0	0
84188	2686	582	3306	919	649	742	2743	952	753	2577	677	1301
105376562	0	0	0	0	0	0	0	0	0	0	0	0
105376561	0	0	0	0	0	0	0	0	0	0	0	0
101928132	0	0	0	0	0	0	0	0	0	0	0	0
10418	102	33	162	60	49	54	81	22	46	115	32	77
22800	5237	1199	6184	2028	1620	1775	4844	1613	1654	5113	1411	2349
1315	4593	942	5310	1835	1913	2344	3921	1483	1602	3912	1196	2680
5682	5698	1146	6091	2058	1623	1790	4130	1620	1609	4412	1580	2331
5140	608	130	525	203	87	141	508	293	124	338	171	240
107984315	0	0	0	0	1	1	0	0	0	1	0	1
120227	453	106	245	168	96	188	382	118	230	533	120	222
796	18	13	16	7	6	1	22	12	6	9	4	1
797	0	0	0	0	0	1	0	0	0	1	0	3
387755	0	0	2	2	0	1	2	0	0	1	0	2
105376569	17	12	24	23	6	9	114	11	30	77	19	19
105376568	1	0	0	0	0	0	1	0	0	0	0	1
102724957	0	2	0	4	0	0	8	0	3	3	0	3
105376567	0	0	0	0	0	0	0	0	0	0	0	0
107984370	0	0	0	0	0	0	1	0	0	0	0	0
105376570	0	0	0	0	0	0	0	0	0	0	0	0
55553	8	2	3	1	0	1	0	3	0	7	1	3
102464826	0	0	0	0	0	0	0	0	0	1	0	0
105376572	0	0	0	0	0	0	0	0	0	0	0	0
112268084	0	0	0	0	0	0	0	0	0	0	0	0
105376571	0	0	0	0	0	0	0	0	0	0	0	0
10944	7400	1764	8316	2993	1672	2114	6554	2611	2004	6554	2159	2728
144100	368	97	301	169	127	165	266	129	125	397	147	215
109623465	0	0	0	0	0	0	0	0	0	0	0	0
112268085	4	0	3	2	1	3	2	1	0	2	1	1
107984416	0	0	1	0	0	0	1	0	1	0	0	0
10819	61	18	67	25	30	15	47	22	28	68	25	20
6207	20199	4901	21289	9100	7307	8229	14938	6751	7773	19857	6855	9990
26822	7	4	11	4	1	1	10	8	1	10	3	5
85388	9	1	13	2	9	5	8	0	7	17	2	8
5286	4108	818	4718	1403	937	1295	3921	1400	963	3659	935	2001
4925	726	151	925	296	224	232	769	209	274	790	206	332
105376576	0	0	0	1	0	0	0	0	0	0	0	0
374383	164	25	306	64	71	86	153	36	86	176	37	168
107984316	102	18	180	45	36	63	80	22	50	115	24	89
3767	170	37	134	70	124	108	59	55	133	132	85	145
6833	58	25	34	29	41	22	30	21	40	85	35	49
10083	62	18	52	19	33	42	21	21	37	52	19	59
340990	20	5	13	12	6	13	5	12	18	10	10	38
102723330	0	0	0	0	0	0	0	0	0	0	0	0
4654	0	0	0	0	0	0	0	0	0	0	0	0
3746	6	4	3	3	3	3	6	1	3	9	1	3
26297	424	92	394	159	193	202	268	134	148	365	169	274
107984317	0	0	0	0	0	1	1	0	0	0	0	0
7166	0	4	3	2	1	0	8	3	2	1	2	3
107984318	1	0	2	1	0	0	2	0	0	3	1	0
113174	1333	346	1407	560	310	310	1251	553	467	1279	443	516
6290	0	0	0	0	0	0	0	0	0	0	0	0
117195	0	0	0	0	0	0	0	0	0	0	0	0
117196	0	0	0	0	0	0	0	0	0	0	0	0
494141	0	0	0	0	1	0	0	0	1	0	0	1
100528017	0	0	1	0	1	0	0	0	0	1	0	1
6291	0	0	0	0	1	0	0	0	0	0	0	1
6289	1	0	2	1	0	0	2	0	0	1	0	1
6288	0	1	1	1	1	0	1	0	1	3	1	0
11234	743	172	997	332	214	247	631	282	309	718	199	398
2965	738	195	844	336	163	178	826	285	272	803	235	288
105376577	16	3	12	8	3	5	13	5	3	23	2	12
100423016	0	0	0	0	0	0	0	0	0	0	0	0
3939	46710	6995	30651	12233	9260	11530	25984	8351	7963	27001	6519	16212
3948	73	22	84	22	14	31	62	16	31	54	22	33
160287	0	1	3	0	0	0	2	0	3	4	0	3
7251	1900	413	1917	706	564	639	1427	540	592	1568	566	743
55293	302	78	388	138	84	91	269	108	109	297	79	134
112268073	1	1	4	0	1	0	2	2	0	6	0	2
100506540	104	27	116	29	42	40	83	31	30	78	27	55
144108	880	183	1163	333	428	403	640	254	280	674	201	548
105376578	0	0	0	1	0	0	0	0	1	1	1	0
144110	52	9	48	36	18	17	41	25	33	55	15	27
283284	14	4	5	4	7	3	8	5	6	24	1	11
105376579	7	5	6	1	5	3	4	2	3	9	8	4
84867	332	95	266	167	172	176	109	112	209	268	127	235
259249	0	0	0	0	0	0	0	0	0	0	0	0
117194	0	0	0	0	0	0	0	0	0	0	0	0
54503	1051	207	1079	424	270	301	928	325	277	955	330	446
8048	0	0	0	0	0	0	0	0	0	0	0	0
105376580	4	0	2	1	0	0	4	1	0	2	2	0
79733	336	93	395	170	94	104	361	136	150	358	149	191
89797	2299	647	2203	1085	552	622	1796	850	624	2014	615	962
100874012	0	0	0	0	0	0	0	0	0	0	0	0
399876	0	0	0	0	0	0	0	0	0	0	0	0
100616118	0	0	0	0	0	0	0	0	0	0	0	0
100126784	9	2	6	2	1	2	6	3	6	14	4	4
100616426	0	0	0	0	0	0	0	0	0	0	0	0
100874014	61	22	60	34	14	22	41	32	20	45	18	30
107984418	2	0	2	1	1	0	0	1	0	5	1	1
120237	2	0	0	0	0	1	0	1	0	0	2	1
105376583	1	0	0	0	0	0	0	0	0	0	0	0
10553	1303	335	1198	583	427	539	884	431	449	992	398	636
10196	1423	324	1630	553	276	322	1164	494	388	1295	434	478
105376584	0	0	0	0	0	0	0	0	0	0	0	0
9152	1	0	0	1	0	0	0	1	0	0	0	0
4745	17	1	8	0	4	4	3	2	0	2	0	2
105376586	0	0	0	0	0	0	0	0	0	0	0	0
105376585	0	0	0	0	0	0	0	0	0	0	0	0
107984320	0	0	0	0	0	0	0	0	0	0	0	0
102723370	0	0	0	0	0	0	0	0	0	0	0	1
105376587	0	0	0	0	0	0	0	0	0	0	0	0
203859	451	104	623	164	146	180	346	148	118	357	115	265
57084	12	4	8	8	1	0	13	6	0	5	4	4
102723378	0	0	0	0	0	0	0	0	0	0	0	0
105376589	0	0	0	0	0	0	0	0	0	0	0	0
105376588	0	0	0	0	0	0	0	0	0	0	0	0
2188	1057	251	1053	454	327	353	786	370	350	930	327	462
2620	14	6	21	6	2	3	10	7	4	16	4	6
258010	440	96	482	149	114	118	343	129	125	295	131	191
100500938	0	0	0	0	0	0	0	0	0	0	0	0
105376591	0	0	0	0	0	0	0	0	0	0	0	0
105376592	0	0	0	0	0	0	0	0	0	0	0	0
102465860	0	0	0	0	0	0	0	0	0	0	0	0
105376593	0	0	0	0	0	0	0	0	0	0	0	0
107984378	0	0	0	0	0	0	0	0	0	0	0	0
105376594	0	0	0	0	0	0	0	0	0	0	0	0
105376595	0	0	0	0	0	0	0	0	0	0	0	0
338645	296	77	330	147	48	54	423	89	97	563	76	96
105376596	0	0	0	0	0	0	0	0	0	0	0	0
63982	1	1	11	1	1	2	8	3	0	9	2	3
105376599	0	0	0	0	0	0	0	0	0	0	0	0
105376598	0	0	0	0	0	0	0	0	0	0	0	0
143662	0	0	0	0	0	0	0	0	0	0	0	0
107987160	1	0	0	0	0	0	0	0	0	0	0	0
159963	141	36	136	63	44	44	130	40	49	208	46	91
387758	11	4	24	4	2	7	14	7	10	23	5	9
8424	0	0	1	0	1	0	0	0	1	0	1	1
103695435	39	10	42	19	14	24	26	15	30	53	15	28
105376600	11	0	10	1	3	3	10	8	7	13	3	2
105376601	6	3	17	6	3	2	6	3	2	9	4	6
91057	763	189	877	380	208	252	667	247	215	878	248	316
55366	3105	708	3738	1427	821	1009	3167	1041	907	4088	883	1396
105376671	8	2	8	2	2	3	4	0	5	11	4	5
55327	984	244	1135	352	331	367	949	300	301	835	292	536
497258	65	15	69	25	13	15	41	28	25	58	33	24
102465881	0	0	0	0	0	0	0	0	0	0	0	0
101410541	5395	1074	5279	2082	1646	2143	2924	1573	1623	3230	1521	2927
627	135	27	109	50	28	36	114	47	62	172	45	42
81930	874	176	962	326	199	221	862	327	229	744	257	353
693195	0	0	0	0	0	0	0	0	0	0	0	0
196074	837	144	882	303	265	278	622	221	253	693	228	407
102466876	0	0	0	0	0	0	0	0	0	0	0	0
105376602	0	0	0	0	0	0	0	1	0	0	0	0
105376604	0	0	0	0	0	0	0	0	0	0	0	0
105376603	0	0	0	0	0	0	0	0	0	0	1	0
105376605	0	0	0	0	0	0	0	0	0	0	0	0
105376606	1	0	0	1	0	0	0	0	0	0	0	0
106456574	0	0	0	0	0	0	0	0	0	0	0	0
3739	0	0	0	0	0	0	0	0	1	0	0	0
107984321	0	0	0	0	0	0	0	0	0	0	0	0
105376607	0	0	0	0	0	0	0	0	0	0	0	0
2488	0	0	0	0	0	0	0	0	0	0	0	0
120534	934	189	1096	388	263	292	833	339	304	922	253	404
102723403	3	0	3	1	0	1	2	0	1	0	1	0
744	111	18	111	44	41	60	77	34	28	76	38	58
105376609	1	1	0	0	0	0	0	1	0	1	0	0
101928316	0	0	0	0	0	0	0	0	0	0	0	0
101928338	0	0	0	0	0	0	0	0	0	0	0	0
107984419	0	0	0	0	0	0	0	0	0	0	0	0
341019	7	2	9	1	0	0	4	7	1	8	2	7
105376611	1	0	0	0	1	0	0	0	1	0	0	0
120526	520	130	573	186	196	156	459	180	181	567	170	238
196294	263	66	272	107	83	54	210	79	87	246	87	119
26610	815	134	755	273	227	274	489	237	235	543	202	373
5080	16	2	18	4	4	5	19	5	3	22	9	22
440034	4	1	3	2	1	1	3	1	1	3	2	4
103157000	0	0	0	1	0	0	0	0	0	0	0	0
107984420	0	0	0	0	0	0	0	0	0	0	0	0
100506675	0	0	0	0	0	0	0	0	0	0	0	0
105376613	0	0	0	0	0	0	0	0	0	0	0	0
101928385	0	0	0	0	0	0	0	0	0	0	0	0
5954	5669	1393	5542	2398	1900	2272	5588	2224	2014	5814	2082	2814
107984322	1	0	2	0	0	0	0	0	0	0	0	0
106635521	0	0	0	0	0	0	0	0	0	0	0	0
7490	0	0	0	0	1	0	1	1	1	0	0	0
51352	0	0	0	0	0	0	0	0	0	0	0	0
107984351	0	0	0	0	0	0	0	0	0	0	0	0
10480	6383	1601	7633	2849	2210	2415	5926	2184	2435	6258	2062	3248
493860	720	149	921	304	231	252	745	249	260	776	198	318
79056	122	26	184	63	42	31	103	25	37	127	20	42
79832	5272	1242	6277	1994	895	1155	4773	1812	1182	5704	1380	1987
105376615	65	24	93	26	11	16	76	27	18	77	21	36
91614	197	45	198	72	53	62	151	67	63	195	61	122
55346	841	193	891	312	299	283	614	255	263	699	230	465
283267	192	47	227	67	76	75	152	68	73	177	63	107
1479	2453	437	2668	931	876	928	1795	604	638	1954	709	1106
338739	19	4	28	9	13	4	11	4	5	15	3	11
10114	765	178	864	275	205	228	662	226	207	725	172	373
25758	152	42	130	65	39	44	63	53	47	96	50	68
105376617	10	4	9	3	5	2	7	2	3	12	4	8
100131378	30	9	33	9	10	7	29	10	16	41	7	15
966	2833	744	3447	1244	972	1034	2737	1014	1168	3188	900	1498
26273	945	233	985	373	182	178	981	379	250	966	276	296
101928440	0	0	0	0	0	1	0	0	0	0	0	0
105376619	0	0	1	0	0	0	0	0	0	0	0	0
105376620	0	0	2	1	0	0	0	0	0	0	0	3
4005	42	21	66	24	19	22	23	14	18	36	12	45
105376621	0	0	0	0	0	0	0	0	0	0	0	0
101929918	21	10	13	14	15	10	5	7	11	18	10	12
4076	15016	3226	16987	5911	4163	4826	11309	4803	4323	13223	4071	7235
55226	3391	878	3219	1539	937	1145	2062	1164	1176	2874	1039	1546
25841	212	64	175	107	133	114	132	86	112	151	114	119
102723539	23	5	23	13	10	7	19	10	6	19	10	14
105376622	0	0	0	0	0	0	0	0	0	0	0	0
847	511	117	1	0	0	200	188	90	75	245	76	173
2001	0	0	1	0	0	0	0	0	0	0	0	0
105376623	0	0	0	0	0	0	0	0	0	0	0	0
26298	0	0	1	1	0	2	3	0	0	0	0	1
102723568	88	13	93	32	33	36	53	20	25	93	30	38
105376625	0	0	0	0	0	0	0	0	0	0	0	0
105376624	2	1	6	1	0	1	3	1	2	0	1	3
51074	817	183	847	280	249	281	629	220	220	695	266	365
8050	1349	295	1465	574	395	513	1222	479	521	1347	432	640
100616437	0	0	0	0	0	0	0	0	0	0	0	0
105376626	0	0	0	0	1	0	0	1	0	0	0	0
105376627	0	0	0	0	0	0	1	0	0	0	0	0
100507144	2	0	1	0	0	0	1	2	2	2	0	0
960	219	33	230	83	93	113	175	67	106	174	69	142
109623487	0	0	0	0	0	0	0	0	0	0	0	0
6506	67	17	77	17	15	17	56	25	14	58	18	43
107984324	0	0	0	0	0	0	0	0	0	0	0	0
25891	262	89	259	166	72	73	199	72	99	334	90	111
24147	179	64	186	103	57	57	107	79	71	177	85	77
54765	3596	843	3933	1458	1011	1220	2857	1160	1151	3617	970	2013
143458	952	205	890	398	217	248	703	323	297	766	265	369
100616311	0	0	0	0	0	0	0	0	0	0	0	0
101928510	0	0	0	1	0	0	0	0	0	0	0	0
29099	437	120	349	211	76	93	334	192	154	421	192	145
79899	101	22	100	47	33	38	90	27	31	95	30	66
7189	293	70	392	121	91	113	328	98	110	364	71	161
5896	57	12	99	32	19	28	48	17	24	79	13	41
5897	2	1	2	2	0	0	1	1	2	2	1	1
119710	477	123	594	192	173	214	413	131	188	536	145	264
107984325	1	0	1	0	0	0	1	0	0	0	0	1
107984326	0	0	0	0	0	0	0	0	0	0	0	0
105376631	0	0	0	0	0	0	0	0	0	0	0	0
105376632	0	0	0	0	0	0	0	0	0	0	0	0
105376633	0	0	0	0	0	0	0	0	0	0	0	0
105376634	0	0	0	0	0	0	0	0	0	0	0	0
103312105	0	0	0	0	0	0	0	0	0	0	0	0
105376635	0	0	0	0	0	0	0	0	0	0	0	0
101928536	0	0	0	0	0	0	0	0	0	0	0	0
101928563	0	0	0	0	0	0	0	0	0	0	0	0
107984362	0	0	0	0	0	0	0	0	0	0	0	0
105376636	0	0	0	0	0	0	0	0	0	0	0	0
105376637	0	0	0	0	0	0	0	0	0	0	0	0
57689	24	9	18	9	8	11	5	5	5	7	11	12
105376640	0	0	0	0	0	0	0	0	0	0	0	0
102723644	0	0	0	0	0	0	0	0	0	0	0	0
105376639	0	0	0	0	0	0	0	0	0	0	0	0
101928591	0	0	0	0	0	0	0	0	0	0	0	0
105376641	0	0	0	0	0	0	0	0	0	0	0	0
100507205	0	0	0	0	0	0	0	0	0	0	0	0
105376642	0	0	0	0	0	0	0	0	0	0	0	0
399881	0	0	1	0	0	0	0	0	0	0	0	0
8539	8114	1796	9316	3199	1846	2202	7210	2773	2279	7402	2252	3368
55761	2684	609	2883	1312	724	855	2345	757	904	3037	719	1404
100313777	0	0	0	0	0	0	0	0	0	1	0	0
100507261	1	0	0	1	1	0	0	0	1	2	0	1
51144	4073	784	3874	1317	1402	1686	2637	1181	1200	2901	1246	2323
406918	0	0	0	0	0	0	0	0	0	0	0	0
107984328	165	28	169	52	65	82	120	57	47	128	56	104
105376644	0	0	0	0	0	0	0	0	0	0	0	0
221120	273	78	265	124	113	96	131	107	72	163	85	129
729799	8	4	7	6	3	0	4	4	2	5	4	6
100507300	3	0	3	2	1	1	0	1	0	2	2	0
387763	4	2	7	5	4	4	3	2	9	10	3	2
390110	0	0	0	0	0	0	0	0	0	0	0	0
