GeneID	perturbed	perturbed	perturbed	perturbed	perturbed	perturbed	perturbed	control	control	control	control	control	control	control
81327	0	0	0	0	0	0	0	0	0	0	0	0	0	0
81328	0	0	0	0	0	0	0	0	0	0	0	0	0	0
81309	0	0	0	0	0	0	0	0	0	0	0	0	0	0
219428	0	0	0	0	0	0	0	0	0	0	0	0	0	0
219429	0	0	0	0	0	0	0	0	0	0	0	0	0	0
81300	0	0	0	0	0	0	0	0	0	0	0	0	0	0
219431	0	0	0	0	0	0	0	0	0	0	0	0	0	0
219432	0	0	0	0	0	0	0	0	0	0	0	0	0	0
390142	0	0	0	0	0	0	0	0	0	0	0	0	0	0
219436	0	0	0	0	0	0	0	0	0	0	0	0	0	0
219437	0	0	0	0	0	0	0	0	0	0	0	0	0	0
219438	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26338	0	0	0	0	0	0	0	0	0	0	0	0	0	0
390144	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84767	0	0	0	0	0	0	0	0	0	0	0	0	0	1
390148	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10798	0	0	0	0	0	0	0	0	0	0	0	0	0	0
282770	0	0	0	0	0	0	0	0	0	0	0	0	0	0
219445	0	0	0	0	0	0	0	0	0	0	0	0	0	0
338674	0	0	0	0	0	0	0	0	0	0	0	0	0	1
219447	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120586	0	0	0	0	0	0	0	0	0	0	0	0	0	0
390151	0	0	0	1	0	0	0	0	0	0	0	0	0	0
390152	0	0	0	0	0	0	0	0	0	0	0	0	0	0
81168	0	0	0	0	0	0	0	0	0	0	0	0	0	0
219453	0	0	0	0	0	0	0	0	0	0	0	0	0	0
282775	0	0	0	0	0	0	0	0	0	0	0	0	0	0
219464	0	0	0	0	1	0	0	1	0	0	0	0	1	3
390154	0	0	0	0	0	0	0	0	0	0	0	0	0	0
390155	0	0	0	0	0	0	0	0	0	0	0	0	0	0
219469	0	0	0	0	0	0	0	0	0	0	0	0	0	0
219473	0	0	0	1	0	0	0	0	0	0	0	0	0	0
390157	0	0	0	0	0	0	0	0	0	0	0	0	0	0
219477	0	0	0	0	0	0	0	0	0	0	0	0	0	0
219417	0	0	0	0	0	0	0	0	0	0	0	0	0	0
79482	0	0	0	0	0	0	0	0	0	0	0	0	0	0
219479	0	0	0	0	0	0	0	0	0	0	0	0	0	0
390162	0	0	0	0	0	0	0	0	0	0	0	0	0	0
219482	0	0	0	0	0	0	0	0	0	0	0	0	0	0
219484	0	0	0	0	0	0	0	0	0	0	0	0	0	0
219487	1	2	4	0	0	0	0	1	3	0	2	1	3	0
390167	0	0	0	0	0	0	0	0	0	0	0	0	0	0
390168	0	0	0	0	0	0	0	0	0	0	0	0	0	0
338675	0	0	0	0	0	0	0	0	0	0	0	0	0	0
219493	0	0	0	0	0	0	0	0	0	0	0	0	0	0
390174	0	0	0	0	0	0	0	0	0	0	0	0	0	0
283189	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102465135	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101927120	0	0	0	0	0	0	0	0	0	0	0	1	0	0
105369310	0	0	0	0	0	0	0	0	0	0	0	0	0	0
390181	0	0	0	0	0	0	0	0	0	0	0	0	0	0
219525	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105369309	0	0	0	0	0	0	0	0	0	0	1	0	0	0
219527	0	0	0	0	0	0	0	0	0	1	0	0	0	0
187	0	0	0	2	0	0	0	2	3	0	0	0	2	0
107984364	0	0	0	0	0	0	0	0	0	0	0	0	0	0
85456	1019	604	663	1434	1884	1844	965	2339	2861	3446	2571	3387	2980	647
6749	2022	875	1045	2291	2704	2427	1452	3283	3887	4438	3575	4818	4452	1067
5024	0	0	0	0	0	1	0	1	0	0	1	1	0	0
10394	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5553	0	0	0	0	2	0	1	0	0	0	0	0	1	0
105369312	0	1	0	0	0	2	0	0	0	0	0	0	1	2
29015	2	3	2	4	31	33	40	45	7	16	3	9	3	8
349667	11	6	9	13	34	24	6	9	22	21	22	31	14	13
8501	583	280	382	659	872	622	502	849	690	626	559	788	609	321
26519	1664	1375	1252	848	1166	1329	1713	1079	415	554	532	556	620	1104
219537	1	0	0	0	0	1	0	0	0	0	0	0	0	0
9246	113	83	93	121	73	52	31	94	73	198	188	143	85	36
710	3	1	2	0	1	1	0	4	1	3	5	3	5	1
406919	0	0	0	0	0	0	0	0	0	0	0	0	0	0
219539	0	0	1	0	2	1	1	0	0	3	1	0	3	0
10978	340	235	210	318	505	358	300	392	342	385	291	357	430	199
25921	1155	619	727	1437	2090	1880	795	2380	3094	3155	2015	3189	3163	847
219541	453	281	281	375	528	442	330	522	346	425	370	405	439	266
100528016	1557	880	1105	1884	2367	2344	927	2825	4966	4238	3186	4576	4538	1053
51075	1627	1028	1357	1245	1272	1220	911	1494	1603	1842	1787	2269	1828	915
280636	4016	2817	2707	2845	4731	3985	4596	3861	1457	1540	1702	1859	1635	3172
643376	5	1	3	1	0	2	1	4	1	2	2	5	5	3
1500	1445	811	1034	1824	2297	2276	864	2725	4910	4122	3085	4447	4415	995
107984331	0	0	0	0	0	0	0	0	0	0	0	0	0	0
219956	0	0	0	0	0	0	0	0	0	0	0	0	0	0
219952	0	0	0	0	0	0	0	0	0	0	0	0	0	0
219954	0	0	0	0	0	0	0	0	0	0	0	0	0	0
219957	0	0	0	0	0	0	0	0	0	0	0	0	0	0
219958	0	0	0	0	0	0	0	0	0	0	0	0	0	0
219959	0	0	0	0	0	0	0	0	0	0	0	0	0	0
219960	0	0	0	0	0	0	0	0	0	0	0	0	0	0
81341	0	0	0	0	0	1	0	0	0	0	0	0	0	0
219965	0	0	0	0	0	0	0	0	0	0	0	0	0	0
441608	0	0	0	0	0	0	0	0	0	0	0	0	0	0
390190	0	0	0	0	0	0	0	0	0	0	0	0	0	0
390191	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105369313	0	0	0	0	0	0	0	0	0	0	0	0	0	1
219968	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9404	57	47	79	44	60	74	44	65	68	65	37	59	58	57
80829	719	576	656	817	1147	1104	568	1131	2217	1582	1233	1988	2287	847
386607	100	82	79	172	308	298	83	314	481	432	206	424	528	140
1270	3	3	2	3	3	6	2	6	6	2	7	8	14	1
10249	0	0	0	0	0	0	1	0	0	0	0	0	0	0
219970	0	0	0	0	0	0	0	0	0	0	0	0	1	0
92292	2	0	0	0	2	1	3	0	2	0	1	1	3	3
283194	0	0	0	0	0	0	0	0	0	0	0	0	0	1
100287520	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105369315	3	2	5	3	2	1	8	12	8	5	5	9	9	10
374393	671	809	776	458	961	664	535	594	775	473	415	701	1025	1350
101927204	37	23	28	34	30	38	30	79	85	82	63	102	105	45
63901	773	651	651	572	630	577	428	806	1159	872	791	1270	1373	800
23220	464	301	366	610	842	736	355	792	1079	1248	1048	1199	1130	435
219972	0	0	0	1	1	0	0	1	3	0	0	1	2	0
390195	0	0	0	0	0	0	0	0	0	0	0	0	0	0
219981	0	0	0	0	0	0	0	0	0	0	0	0	0	0
219982	0	0	0	0	0	0	0	0	0	0	0	0	0	0
219983	0	0	0	0	0	0	0	0	0	0	0	0	0	0
390197	0	0	0	0	0	0	0	0	0	0	0	0	0	0
219986	0	0	0	0	0	0	0	0	0	0	0	0	0	0
390199	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102723575	12	11	8	17	10	15	18	22	8	22	9	22	16	12
100188993	1	0	0	0	0	0	0	0	0	1	1	0	0	0
100189283	0	0	1	0	0	0	0	0	0	0	1	0	0	0
100189115	0	0	0	0	4	0	0	0	1	1	0	1	3	0
100189240	0	0	0	0	0	0	0	1	1	0	0	0	1	1
100189238	0	1	1	0	1	1	0	2	1	1	0	2	3	0
100189415	0	0	0	0	0	2	0	2	1	0	2	4	1	0
105369317	2	4	2	2	3	2	4	5	2	3	3	1	3	5
100049613	0	1	1	0	1	1	1	1	0	0	1	0	0	0
100009605	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5007	1161	741	864	1139	1381	1294	765	1426	2181	2062	1593	2156	2184	740
100422880	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101927226	18	9	8	12	22	8	15	20	17	20	13	18	17	17
219988	496	330	478	728	903	785	357	1086	1605	1365	1015	1458	1452	466
105369318	0	0	1	0	0	1	2	0	0	0	0	0	1	0
390201	0	0	0	0	0	0	0	0	0	0	0	0	0	0
81343	1	2	0	0	0	1	0	0	0	0	0	0	3	0
6809	2648	1950	2090	2771	4091	3487	2239	3513	3481	3098	2642	3460	3904	2169
54948	1136	634	685	875	1056	1006	956	1177	1013	1172	1040	1296	1252	664
2694	0	0	0	0	0	1	0	0	0	0	0	0	1	0
6947	121	161	130	91	105	117	199	525	292	599	453	443	492	920
255649	1	1	4	0	1	0	1	0	0	2	2	0	0	1
107987155	0	0	0	2	0	1	1	2	1	2	3	1	2	5
219990	0	0	0	0	0	0	0	0	0	0	1	0	0	1
932	1	0	1	0	0	1	2	0	0	3	1	1	0	2
2206	1	2	2	3	1	2	4	6	3	7	9	18	8	18
105369319	0	0	1	0	0	0	0	0	0	0	0	0	0	0
64231	1	1	0	0	0	0	2	0	1	1	0	2	0	7
643680	0	0	0	0	0	1	0	2	0	0	0	0	0	0
102465250	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51338	0	0	0	0	0	1	0	0	2	0	0	0	0	0
245802	0	0	0	0	0	0	0	0	0	0	0	0	0	0
58475	0	1	0	0	0	0	0	0	0	0	0	0	0	0
84689	0	0	0	0	0	0	0	0	0	0	0	0	0	0
64232	0	0	0	0	0	0	0	0	0	0	0	0	0	0
931	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54860	0	0	0	0	0	0	0	0	0	2	0	0	1	2
105369320	0	0	0	0	0	0	0	0	0	0	0	0	0	0
503497	1	0	1	0	0	0	0	1	0	0	0	0	0	2
105369321	0	0	0	0	0	0	1	1	0	0	0	0	1	2
283197	0	0	0	0	0	0	0	0	0	0	0	0	0	0
83661	32	15	18	14	39	33	28	27	28	10	22	19	37	18
728588	0	0	0	0	0	0	0	1	0	0	0	0	0	1
219995	0	0	0	0	0	0	0	0	0	0	0	0	0	0
341116	0	0	0	0	0	0	0	0	0	0	0	1	0	0
105369322	1	0	3	1	1	3	1	3	3	0	3	0	3	0
79080	501	254	330	476	752	580	387	624	626	883	670	820	701	254
11251	46	37	43	35	51	48	40	37	41	57	70	53	61	21
22917	2	2	0	3	1	0	2	0	0	0	0	2	2	0
27339	1453	636	786	1644	2137	1869	1221	2461	2483	2836	2374	3073	2785	822
107984333	8	2	1	3	2	6	4	4	0	7	1	2	2	3
105369323	1	0	0	0	3	1	1	0	1	3	3	2	2	0
79073	385	201	233	436	668	597	424	612	695	917	747	857	807	303
54972	187	130	111	276	344	250	163	392	359	489	395	400	386	139
51296	16	9	12	20	14	12	11	27	29	49	61	45	29	7
923	11	1	8	10	16	7	11	15	10	22	17	9	16	4
105369326	4	0	0	6	0	5	1	5	3	1	4	3	4	0
105369325	0	0	1	0	0	1	0	2	0	1	0	1	1	0
921	0	0	4	5	4	4	8	3	5	5	3	5	3	0
55048	262	157	181	394	507	442	230	685	608	724	636	689	629	215
643834	0	0	0	0	0	0	1	1	2	0	1	0	0	0
643847	0	0	0	0	0	0	1	1	1	0	1	0	1	0
5222	0	0	0	2	0	0	1	0	1	1	0	1	4	0
220001	13	7	16	19	2	2	0	0	3	0	2	1	1	1
1642	2492	1278	1615	2715	3498	3102	2049	3802	5428	5543	4608	6276	5705	1651
26007	594	293	374	723	927	764	582	1283	1056	1169	1152	1211	1085	494
220002	467	257	290	519	890	676	448	848	624	790	570	698	672	424
51524	550	522	498	392	581	477	435	527	444	484	396	512	526	497
51259	965	1038	859	526	875	710	746	646	394	381	292	382	396	862
79869	537	393	508	724	872	770	407	1078	1207	1379	1160	1664	1409	491
54949	981	783	834	761	1003	906	684	1061	764	940	825	894	880	744
220004	15	12	7	25	25	13	17	12	9	12	14	18	16	3
105369329	0	3	4	4	5	5	4	6	4	4	5	4	5	3
100616470	0	0	0	0	0	0	0	0	0	0	0	0	0	0
390205	13	19	7	28	30	30	38	16	12	17	13	16	16	8
9066	226	133	124	363	521	419	173	326	357	311	265	326	379	87
105369331	1	1	0	0	0	1	1	0	2	1	0	1	1	0
101927495	0	1	0	1	0	1	0	1	0	0	0	0	3	1
113157	8	6	23	7	15	5	13	5	5	11	34	8	1	8
747	68	51	42	107	180	144	45	170	188	206	143	215	207	65
745	1009	684	676	1482	1988	1853	865	2721	3457	3742	2800	4107	3687	838
26070	5	6	6	3	14	8	9	17	5	6	3	12	8	8
746	4922	4875	4924	2625	3384	3352	3912	2583	1085	1285	1285	1247	1085	3465
693196	975	984	922	538	735	713	724	507	209	266	193	240	239	804
2237	1689	823	1001	1186	1705	1449	1267	1632	1479	1541	1486	2045	1993	945
3992	68	41	64	97	32	52	38	61	133	147	119	121	39	125
100302263	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9415	42	5	43	51	8	5	3	8	11	25	12	19	8	18
3995	207	141	156	226	284	253	174	263	191	237	213	275	230	154
102465446	1	0	2	1	1	0	0	0	1	0	1	0	0	0
5866	1	2	2	5	1	1	2	7	2	12	4	11	4	5
7439	12351	7808	8587	14708	14057	14629	11340	13361	10276	14003	14156	12574	10648	6213
107984334	3	2	4	4	7	6	2	9	8	9	9	14	9	2
2495	17314	10277	10896	21218	22124	21730	15990	20053	15321	21186	20057	17506	15037	8815
399900	6	5	6	13	12	21	14	10	7	8	13	12	15	9
100507521	0	0	1	1	0	0	1	0	0	1	0	0	0	0
3619	229	144	210	321	385	388	157	567	998	876	610	898	865	251
10648	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4246	1	1	0	1	2	7	4	3	1	2	1	0	0	6
10647	0	0	2	0	0	1	0	0	0	0	0	0	0	0
4250	0	0	0	0	0	0	0	0	0	0	1	0	0	0
404552	0	0	0	0	0	0	0	0	0	0	0	0	0	0
80150	170	92	102	112	147	118	115	163	140	140	114	159	162	142
107984335	0	0	0	0	0	0	0	0	0	1	0	1	0	1
102723765	0	0	0	2	0	0	0	0	0	0	0	0	1	1
7356	0	0	0	0	0	4	1	0	0	0	0	0	0	0
79026	7215	4697	4983	8644	10682	12323	4180	11639	29140	18345	12085	25311	22484	4700
1937	43074	24290	24832	40630	41740	40543	34020	40618	22957	30034	25125	25828	24201	19102
102465447	1	0	0	0	1	0	0	1	1	15	2	1	0	0
64852	232	105	133	264	325	293	176	372	376	459	405	443	409	139
9219	1159	610	690	1242	1760	1477	912	2129	2408	2858	2206	2869	2873	822
256364	424	294	251	517	600	612	441	952	876	1169	1041	1179	1031	374
6094	74	59	47	72	90	91	121	144	58	98	106	92	91	104
26229	628	325	325	577	785	649	563	810	574	748	787	785	612	339
23193	3457	1930	2382	3722	3728	4055	2255	5171	7418	7683	5970	9371	7034	2304
80789	244	95	152	238	350	294	150	425	430	506	429	444	431	141
79081	1123	746	763	717	1024	932	943	987	571	762	673	714	721	673
102288414	877	585	599	523	788	704	706	746	457	634	524	547	554	464
751071	116	95	124	95	158	115	109	104	58	71	86	93	83	76
692158	27	25	25	19	22	23	32	14	2	3	7	16	11	20
790955	1703	1265	1114	1115	1577	1507	1784	1556	553	700	657	681	614	1161
51035	1990	1124	1069	2133	2421	2372	2125	3019	1518	1964	1953	2067	1721	1222
221091	1	1	2	1	0	0	0	1	0	2	1	0	0	0
100534595	1639	833	998	1317	1677	1536	1034	1964	2271	2582	1876	2545	2472	790
26580	923	472	585	483	612	549	519	559	418	568	524	528	450	317
2785	7	6	3	7	8	6	3	9	8	15	8	18	14	2
221092	1517	776	1023	1513	1856	1811	1017	2203	3050	3137	2541	3568	3402	959
283237	334	254	243	249	314	247	207	359	314	358	248	317	342	204
79842	41	25	35	63	40	44	28	65	65	64	58	72	79	27
5436	3471	3666	3452	1955	2554	2720	2979	2217	1020	1210	1231	1320	1287	2623
10629	210	113	149	234	309	205	207	283	222	298	277	351	275	152
374395	425	238	286	449	583	497	354	543	409	544	538	483	436	252
102465448	5	4	5	6	11	6	6	5	6	6	5	8	8	3
79064	944	664	657	784	1141	1005	824	1078	563	684	635	731	729	773
10482	445	459	480	516	667	581	284	680	895	772	775	1081	889	362
102465257	1	2	1	0	1	2	3	0	0	0	1	2	1	0
6811	936	611	565	869	1044	936	653	1017	834	956	776	875	754	579
105369332	236	130	126	201	230	200	201	248	165	223	198	210	193	144
54663	961	534	520	894	1222	1004	892	1116	744	969	870	981	858	610
23642	3239	4071	4439	2525	2826	2518	2696	2743	1668	1285	1634	2141	1928	4210
9304	58	67	65	36	26	32	33	29	24	20	36	65	46	42
9298	31	36	52	23	27	23	24	26	22	15	28	44	34	43
9299	8	12	20	8	7	3	11	8	11	9	15	13	16	13
9297	17	25	30	20	15	16	17	13	19	12	23	29	30	20
9300	5	9	10	4	0	8	5	6	6	3	13	18	18	22
9301	15	16	13	7	7	6	11	7	12	3	7	18	13	18
9302	10	9	13	5	7	11	8	9	11	6	8	8	19	11
9303	19	19	28	14	20	23	10	18	15	14	9	21	18	20
6520	2014	1422	1485	2253	2379	2399	1688	3695	2486	3268	2971	3203	2723	1494
1128	3	1	3	4	3	2	5	4	3	2	0	3	2	1
105369333	9	2	5	3	2	4	5	4	1	5	2	3	3	2
9356	0	0	0	0	1	0	0	0	0	0	0	0	0	0
9376	0	0	0	0	0	0	0	0	0	0	0	0	0	0
283238	0	0	0	1	0	0	0	0	0	0	0	0	0	0
387601	1	0	0	1	0	0	0	0	0	0	0	0	0	0
105369334	0	0	4	1	0	0	0	0	1	0	0	0	0	0
387775	0	0	0	0	0	1	0	0	0	0	0	0	0	0
114571	11	15	3	5	4	5	5	0	1	1	1	2	7	0
117245	9	5	4	12	13	7	8	6	4	5	5	2	8	2
85329	1	1	0	0	0	0	1	0	2	0	0	0	1	0
5920	608	517	518	424	396	476	357	503	281	517	559	517	430	278
54979	16	28	9	19	25	26	17	21	12	10	7	11	12	13
11145	3142	1804	2066	2268	2268	2430	1800	3566	3063	4024	3646	3971	3229	1483
105369335	0	1	2	2	1	0	2	1	1	3	2	3	0	2
107984336	0	0	0	0	0	0	0	0	0	1	0	0	1	2
25923	1187	1018	1079	882	1057	1200	905	1098	1277	1128	1022	1401	1407	1197
10313	2671	1463	1766	2510	2910	2860	1743	3383	4876	4484	4154	4840	4870	1801
65998	345	223	205	363	575	454	235	335	486	421	418	462	455	228
144097	551	366	287	487	865	562	378	803	572	635	441	578	507	359
2011	472	263	272	741	1004	913	384	1283	1774	1870	1195	1718	1697	346
283248	32	10	23	33	78	60	26	38	35	28	31	32	32	12
79829	219	173	179	322	415	374	193	530	538	535	449	648	701	217
1351	4006	2643	2826	2901	4011	3629	3603	4079	2070	2846	2358	2585	2130	2197
55611	1367	742	845	1310	1826	1543	1168	2088	1482	2025	1752	1809	1555	978
28992	1779	1288	1007	1420	1950	1758	1859	1361	635	694	743	740	736	919
101927673	20	20	31	38	28	23	13	41	14	12	27	44	14	24
23769	25	25	25	16	22	27	5	46	49	42	20	59	67	23
105369339	1	2	3	8	6	1	5	11	4	7	4	6	8	5
10963	5400	2474	2391	2890	3977	3570	2383	4042	4770	4640	3307	5239	4708	1981
83706	98	59	67	87	121	121	103	190	169	142	197	154	144	87
83707	620	397	375	498	553	604	602	733	396	498	448	482	342	390
84304	673	424	413	641	863	838	842	1128	645	952	910	878	765	552
3338	267	173	182	280	388	340	247	480	291	326	300	275	287	217
7423	565	314	339	710	837	734	516	924	678	987	991	873	700	341
2286	604	297	332	473	548	474	470	666	497	652	678	706	589	374
114841035	605	299	333	478	551	482	474	676	504	656	687	713	593	377
26472	4756	2881	2650	3246	5154	4556	4193	5032	2481	3366	2960	3300	2790	2604
105369340	422	334	380	215	282	303	409	395	159	182	198	207	188	417
5331	780	355	477	1026	1409	1254	657	1865	2276	2119	1798	2518	2107	594
572	647	420	377	519	861	670	687	760	355	558	469	420	419	458
56834	210	137	133	206	314	242	218	352	229	350	282	260	270	191
50801	0	0	0	0	0	0	0	0	0	0	0	0	0	0
106780802	6	4	3	4	6	5	3	10	5	8	9	6	5	4
25858	6	4	3	4	6	5	3	10	5	8	9	6	5	4
2101	1512	848	809	1681	2944	2306	1702	2583	1639	2154	1705	1700	1998	1239
51504	3081	2114	2165	2439	3213	2640	2259	3590	2030	2301	2162	2464	2151	2100
25824	7160	5003	4372	4704	7097	6374	7423	7749	3417	4357	4224	4188	4087	6407
102723878	0	1	0	0	0	3	1	0	2	1	0	2	1	0
283234	368	328	240	238	416	385	663	864	291	344	366	383	382	842
102466815	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8986	1221	628	665	1240	2073	1715	1216	2294	2062	2817	2100	2323	2514	754
100302280	0	0	0	0	0	0	0	0	0	0	0	0	1	0
107984366	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105369341	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100996455	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55867	0	0	0	0	0	1	0	0	0	0	0	1	1	0
116085	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9379	1	1	0	1	1	1	0	4	4	2	6	4	2	1
107984337	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10235	1	1	0	1	0	0	2	2	0	0	1	0	1	0
5837	11	5	13	8	8	7	1	17	2	4	4	10	7	3
7536	1064	718	889	1406	1949	1754	843	2274	3069	3317	2607	3729	3138	888
5871	232	164	167	350	408	376	213	626	504	637	520	572	542	198
4221	217	134	148	273	430	354	202	493	602	695	499	679	571	183
55561	235	206	175	336	536	506	291	648	623	720	530	663	722	270
10938	566	287	320	598	1015	757	421	1027	1123	1385	1123	1285	1260	303
113218486	3	3	3	6	9	7	4	16	13	26	9	15	15	3
105369343	40	18	34	33	33	39	26	42	18	17	51	55	29	23
406967	5	2	4	5	2	3	2	5	2	1	2	4	3	2
406970	0	0	1	0	0	0	1	0	0	0	1	0	0	0
23130	169	94	144	313	440	356	167	450	626	740	519	643	546	134
102466192	0	0	1	0	0	0	0	0	0	0	0	0	1	0
102466727	0	0	0	0	0	0	0	0	0	0	1	0	0	0
5526	142	91	104	131	203	148	63	195	183	261	172	221	188	86
170589	3	3	5	4	1	0	0	0	0	0	1	0	0	0
283129	0	0	0	0	0	0	2	0	0	0	0	0	0	0
116071	19	14	10	16	19	19	13	39	14	36	40	47	29	9
100528018	323	183	173	258	326	250	179	340	265	325	284	311	263	138
402	714	322	345	440	519	436	389	532	322	408	424	436	303	221
102466756	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29907	65	39	41	81	99	83	41	117	121	134	125	126	111	50
29901	232	146	160	211	334	259	211	338	173	288	269	339	198	132
10004	6	11	6	13	16	12	8	8	3	6	5	6	3	4
113130	732	316	481	697	732	659	526	1055	934	1059	877	1192	1100	359
7542	307	186	178	348	370	361	273	401	325	449	428	409	331	176
100130348	7	6	8	13	8	5	9	10	8	14	18	9	6	3
738	1802	851	847	2085	2995	2614	1785	2372	1619	2183	1835	1667	1596	947
7108	336	175	231	322	452	386	416	450	411	495	456	424	397	222
741	318	171	177	273	451	356	325	415	204	358	328	293	265	202
2197	17129	15231	14745	11781	18041	16172	16756	14146	5553	6882	6410	6491	6153	11923
740	830	507	614	1049	1579	1330	915	1766	1452	1796	1399	1680	1669	787
84447	321	215	290	383	409	424	209	663	839	855	707	902	755	244
102465449	1	0	1	0	0	0	1	0	1	1	1	1	1	0
387778	1	1	1	3	0	0	0	1	0	0	0	0	0	0
728975	25	18	27	44	58	57	42	65	56	57	75	73	70	31
823	1510	749	889	2465	2995	2777	1632	4050	4125	5820	4368	4737	4420	1041
440044	24	9	9	15	17	17	9	22	21	31	17	23	28	7
23649	270	141	206	318	346	323	227	480	549	680	545	708	671	212
105369344	5	3	4	8	7	11	5	11	15	34	20	30	36	10
10435	235	122	96	203	338	244	166	352	476	678	538	493	504	155
5977	294	144	168	417	446	393	240	549	605	674	518	651	595	198
220359	11	10	13	8	24	17	15	22	23	24	22	27	25	14
283130	27	22	21	52	38	58	32	108	89	90	93	118	76	39
83786	494	254	279	630	971	837	493	1417	1545	1944	1547	1828	1678	490
107984338	68	76	104	176	100	116	40	148	133	100	115	214	145	111
283131	1250	1827	2190	2699	1175	1478	749	2212	2052	1338	2405	3720	2203	1453
693197	0	1	0	0	0	0	0	1	0	0	1	1	0	0
101927789	5	8	9	10	7	7	6	8	8	7	5	6	5	18
105369346	2	0	2	2	2	0	0	3	0	0	0	0	0	0
378938	475	670	636	507	390	589	339	505	707	588	696	2239	851	604
109136579	467	639	629	495	373	548	328	487	695	562	690	2196	835	597
109136578	1	1	1	1	0	2	2	1	0	0	1	2	2	1
57410	818	419	448	936	1161	1003	707	1602	1402	1924	1506	1614	1563	465
4054	393	254	266	436	511	517	317	728	669	879	763	814	659	262
254100	14	13	5	18	18	8	9	19	12	17	18	19	20	11
10534	511	380	366	390	492	482	509	599	290	413	421	440	384	370
23625	777	532	418	568	913	753	575	1033	551	828	634	637	560	533
254102	599	334	340	703	1151	1049	561	1734	1905	2504	1631	2079	1984	555
10089	8	8	11	12	17	8	25	24	22	9	10	17	7	24
4296	874	526	524	1117	1745	1400	840	1860	1653	2091	1562	1652	1615	682
399909	483	315	316	574	774	719	455	1053	1133	1412	1007	1399	1307	416
100616292	0	2	0	0	0	2	1	1	1	1	1	1	1	1
6494	159	109	120	233	258	229	192	423	271	468	365	328	259	148
100616284	0	0	0	0	0	0	0	0	1	0	0	0	0	0
5970	599	355	432	825	929	855	506	1146	1194	1581	1142	1304	1087	344
105369347	75	74	46	71	69	70	78	73	39	45	51	54	36	70
10524	497	280	323	582	685	646	447	857	681	738	693	846	692	346
84153	1003	617	674	723	993	771	774	1275	544	654	635	730	582	945
91056	126	73	77	145	240	199	115	317	362	384	310	363	391	140
5017	275	158	154	225	537	402	243	400	498	537	446	431	453	220
101927828	2	2	3	4	0	3	4	9	5	5	3	4	5	4
254122	1978	1019	1241	1866	2420	2165	1815	2712	2480	3211	3782	3135	2597	1212
1072	8560	4724	5196	8662	11931	11116	7776	13895	11963	15736	14372	14215	13478	5575
80198	408	267	306	476	685	524	334	895	720	820	733	852	745	367
30008	77	41	59	40	53	42	27	57	58	60	54	61	60	37
1521	0	1	1	0	1	0	1	1	0	2	1	1	1	1
9158	659	418	401	794	892	757	718	1331	1045	1335	1246	1285	1147	533
11007	906	519	443	754	1314	1089	1200	1412	610	1009	984	852	836	647
8061	293	171	190	200	462	267	183	494	561	680	455	578	576	167
83638	287	174	203	362	411	323	241	495	360	462	415	445	363	202
10589	944	594	576	854	1189	1005	968	1312	965	1101	1218	1233	1173	629
105369349	0	0	0	1	0	1	0	0	0	0	0	1	1	0
105369350	0	0	0	0	0	0	0	0	0	0	0	0	1	0
254187	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9092	457	181	251	674	610	609	411	901	928	1104	955	1151	916	255
84285	272	150	160	244	414	350	189	404	513	502	409	556	554	180
8815	2085	923	1060	1783	2266	1939	1545	2643	1612	2281	1989	2336	2075	928
1474	234	204	212	128	185	211	169	340	201	360	327	254	241	173
117144	130	127	116	93	103	132	117	218	80	116	122	101	123	157
89792	2	1	3	0	0	0	0	0	0	1	0	1	1	0
10992	2466	1324	1495	2481	2644	2647	1752	3545	3603	4141	3478	4881	4033	1220
109616986	0	0	0	0	0	0	0	0	0	1	0	0	0	0
55690	242	119	160	410	576	499	182	644	746	939	603	888	701	197
105369354	0	0	1	1	4	2	0	0	0	1	3	4	1	3
64837	126	79	77	147	255	193	81	271	288	340	283	369	329	106
105369352	23	16	19	37	52	40	17	66	85	85	59	91	84	34
